pretty_comp,n_Seebeck
Li2Co2SnO6,-380.26989
LuSb3,-4.239941567
Ag3Pt,-0.15790569
Li2MnBPO7,-232.0464667
LiGaRh2,-0.6796044729999999
Rb2TeBr6,-208.82002
KAgO2,-381.82816
LiDy3,-4.5394074
Li5Ti3O8,-48.012435
YNiSb,-281.76578
CuAsSe2,-332.70105
MoCl4O,-404.0294133
LiFeAs,-23.24259167
PI3,-315.2512033000001
Hf2CuSb3,-10.28613113
Pr3GaO6,-133.51793999999998
Pd2N,-50.33200087
ScBe5,5.439913832999999
Li2TlSn,5.1948245
LiAgF4,-404.4402567
LiGa,-20.94515533
HoTiSi,-1.152191667
CsNiF3,-23.860436
DySe,-8.4866088
TiIr,-20.568321
Ta2Be2O5,-11.35360133
VN2(Cl3O)2,-48.89439667
ScCo2,-17.81911833
SmMg2,-4.777787967
Be3N2,-247.17906
Zn2Co3O8,-9.580127867
PuRu2,-7.261448832999999
Al9Co2,-8.47252437
YB4Rh,-14.80450539
Er3(In2Co)2,5.166616667
K2NaCuF6,-322.5103299999999
Sr3(PO4)2,-281.8539267
Sr4S3O,-212.14858
SnSO4,-212.1912667
LiHoTl2,0.35612046
SnSe,-198.49543
Ga2NiO4,-147.4298333
SrIn2Ir,-2.6844272
HoGaNi,-5.0916316
Ba5Sb4,-182.1725633
Ho2O3,-116.92878
KCuO,-239.56957000000003
SrNiSn3,-11.77945017
Li3ClO,-200.02142
ZrSbPd,0.043906067
HfSe3,-65.45563667
Lu2AlZn,1.0295945
Li8NbS6,-14.98167367
V5O2,-44.90115433
ZrH2,-8.526279033
SmBrO,-266.46619330000004
Nd2CdIn,-7.087854400000001
Ba5Ru2Cl2O9,-336.1717433
Ca3CdO4,-103.9357567
Na2LuPCO7,-134.33005
Rb2PdCl6,-248.41234
LiZrSe2,-8.771061833
K2SmF5,-93.64146933
Sr(AgSn)2,1.97361508
Ca3Hg2,0.935812733
K5V3,-346.9714167
Ba2CaIrO6,-45.21618067
HoSnRh2,-24.192822
LuH2ClO2,-196.9257967
Ba4NaCuC2,-283.5351367
TaTiOs2,-12.666896
PRu,1.02919
Er5Si3,-46.682679
RbNdTe2,-244.3447133
Nb2PC,-1.780492433
CaPmRh2,-3.7067663
Sr3Hg2,-7.124682467
InTeClO3,-308.34019
LiTm2Ir,9.0908232
Ba2AlV3O8,0.4430906670000001
YbP5,-18.08033167
Ga2IrRh,2.2075801
BiF3,-278.34944
Er3TlC,6.1585527
Nd(BIr)4,-8.695378999999999
AcCd3,-7.835830400000001
V2Cu3H6O,-14.76572716
PtCl2,-414.4209167
Li4Ca(BO3)2,-107.9659487
PrMgPt,-9.578454333
TmNi2Sn,5.769025900000001
CoSe,-21.58169433
SmMgZn2,-3.1502458
NaYSiO4,-118.71286
CeBiPt,-3.5441606
Ca(NiS2)4,-34.01171533
Mn2Au,3.1365764
UB2,-18.828691
Y3InC,-55.66385500000001
LiAlSi,-158.70818
SmTh3,-11.399198
AlP,-257.45883330000004
LiPr2Os,-37.216489
ScAg(PSe3)2,-370.0850433
B2S,-18.91947767
Na6CoO4,-96.67185267
Mg2AgAu,-0.59841141
NdLuSe3,-136.0363167
TmHg3,4.673408
PuO,-17.78154833
Yb3Mg,-20.193659
Tm2SeO2,-336.2878033
ZrSnTe,-6.1550386
GeO2,-377.3285367
InSe,-224.7009333
Sc2BeTc,-15.685321
Li3BN2,-285.7124333
TmMgHg2,0.94787195
HoFe5,2.687153567
LiSiRh2,9.2834546
H4CN5Cl,-365.60581
TbPd,0.9511718
H2AuC4N,-325.95522
BrCl,-397.5943433
CdAuO2,-30.05359933
CaCl2,-234.7193633
PbN,6.425358332999999
TmHfCo2,-17.140553
LiCa2Si3,8.5123284
CO2,-300.5366933
K9U6BiO24,-483.77804
PrS2,-1.6023245000000002
ZrPb3,-227.68590330000004
Bi3Se4Br,-131.8947867
PrNiGe3,-1.865856053
Li2BeSiO4,-149.21461330000002
NbRhO4,-389.4295333
Sr(GeIr)2,-1.895198767
BC,4.584438133
CaP2(HO)4,-358.53715330000006
MnNbO4,6.537286467
TmCdAu2,0.56922092
MnBe2,5.629176683
Na2S,-77.89044033
Sb2Ir,-322.7936733
Zn3CdS4,-51.977715
BaO2,-139.4876967
Cd3(ClO)2,-72.046196
AlAgS2,-74.22098433
Ti3AlC2,6.925821000000001
LiV2O5,-56.014951
ScCuSi,-1.174138367
BiSBr,-188.8354533
ErRh,-0.84594046
Rb2HBrO,-114.3700233
Ca3P2,-81.498873
Ga2HgO4,-50.081475
TiSn(PO4)2,-430.39976
Zn2Si3Pb4SO5,-231.4928
Be7Nb2,6.9892292000000005
CrPS4,-195.2507733
VGaCo2,-0.363128483
Rh3F,-4.934574467
PuP3,8.291228333
Cd2PdRh,-1.7850592
YRe(WO4)2,9.734854087
Rb2PtSe2,-264.8056567
CaRe2Si,4.944876
Tm2Mg,4.156935667
KRb2CrF6,-369.35477
NdMgGa,-37.597345
GePd,-4.129394633
LaAgSO,-107.8327913
TiSiRu2,-51.053103
PH4I,-291.2752533000001
YHoAg2,7.4060821
LiCa4(BN2)3,-115.4876767
Tm2CdOs,8.258176299999999
DySiPt,-0.5484920670000001
CuH,-203.4183167
NpGa3,-5.8197124
CoH6(SeO4)2,-273.76498
PuRh2,-20.991749
La3In,-2.6444381
LiHoHg2,5.9649971
InPO4,-116.1020833
Na2CO3,-152.83527
CaBiCO4F,-90.45123633
InNi2,-17.0090942
SmCoO3,4.9626049000000005
Lu3Ni7B2,-9.346622167
Pd6S7,4.521780867
SiBr4,-222.16425
Na3MnO3,-68.95475467
NaSr3SbO6,-131.02428999999998
SmCuO3,-15.09361967
Ca2SiB2O7,-144.6974067
CeNi2B2C,6.4085156670000005
LiIn(I2O)2,-248.82086
KCdF3,-134.41432
SrPt3O4,4.0079910000000005
MgSeO4,-144.38334
TaC,-5.156813133
Ba(CO)4,-411.7831767
Ca2Ta2O7,-251.40133
TmGa5Co,1.345311867
Li2Fe(CoO3)2,-4.239427667
MgGaIr2,6.9746156
H8Pt(NCl3)2,-255.84383
BeSiIr2,-1.4169185
NbTeI3,-272.15827
Pa2SbTe,-26.630935
Dy2S2O,-367.9767467
PaO2,-4.568209533
Sm3Er,-0.37141974
MgInNi2,-14.665573
Ti3In3Rh2,-5.1412260000000005
LiTm2Co,7.1294973
Mg2C3,-198.09186
Ca2PbO4,-109.609007
Ti2AlFe,-30.558144
Al2Ru,4.094747133
Sc2Si2O7,-294.0512833
Tb(TiGa2)2,7.163463900000001
Sr(AgGe)2,2.31957971
Sc(AlC)3,-185.68319
LiAuS,-69.803062
BaTi2O5,-185.33751
Ti5Pb5O4,0.06052
GaSiRu2,4.734768
BaNb4O6,4.876762333
InSb2Se4Br,-141.72585
Zn(InSe2)2,-140.3823767
Li2BPd3,-6.6689024
AlInB,-10.738057
ZrGeTe,-36.71179833
LuPO4,-369.8278133
Ti5Se4,6.446060332999999
NaPdO2,-13.35490617
MoPO5,-12.72553667
Zn4B6SeO2,-132.65851999999998
NdSn2,9.096743632999999
PrPtF7,-401.0658667
Na3PS3O,-170.2236933
H5NO,-123.54363
TmAl2Ni,7.40289193
Tl2TeCl6,-239.37979
TiO,-1.1797236
SrCrRh2,-3.8449451
VF4,-266.3123667
K5Dy3I2,-133.0656353
Li3Ac,-19.8950709
KC,-244.7999833
Rb2CuF4,-20.2082978
Ba3SbP,-102.6549
Zn2PtO4,-118.60793
Sr2GeSe4,-114.1140367
Li4Ti3O8,-305.0263567
Li3VF8,-536.2920167
BaPd2,-45.81798533
LiCdAg2,-1.8669488
HfGePt,9.187598267
TbN,-135.05018
TiN,-2.6482284
SiBi2O5,-160.6759167
DyTaO4,-347.4261067
Cr3Sb(P2O3)2,-314.3717
RuCl(OF3)2,3.934402533
BiAuO2,-125.8120133
Tb(SiRu)2,-8.682497733
Tb(HO)3,-133.82459
Lu2ZnGa,-4.9677142
LiTiRe,6.8734147
Ba2ZnCd,-13.938981
CrAg(PS3)2,-269.68057000000005
TmI2,-34.35574167
NaClO4,-143.6547267
LiCaF3,-256.55451
PmTlAg2,6.3041208
Li2Ti3CoO8,-360.05535
Tm2PdPt,3.4168730000000003
OsC4(ClO2)2,-400.1935233
Fe6O7F5,0.8860520000000001
Nd2SeO2,-196.1368767
Zn(BH4)2,-223.43595
Li3Fe2(C2O)2,-65.77260933
Cd3As2,-6.5931012
RbSm2CuS4,-177.9842467
LiBH,-35.80467118
TbGa2,-3.4597367999999995
BaIn2Ir,-7.93967765
UO3,-535.7936633
LiTcO3,-1.0212682
Tl3F,-5.287435933
NdTiGe,-14.65515067
KYSn,-242.64823
Zr3O,-14.55183567
B2S3,-136.6976533
Li(FeP)2,-28.45417333
TmSnGe,7.031862567
BaMgPb,2.8805526
ScCl3,-449.4545467
InPd2Au,-10.740483
DyB4Ru,-12.07631217
Mo5As4,-0.757595433
MgHg,-3.1460695
TbMgHg2,-2.5780014
Ni2SbTe2,8.17230628
TmPaO4,-384.0117667
TbSe2,-15.36240296
ZnCu2O3,9.365186332999999
K5ThF9,-114.7903033
Ho2C,0.7496141
Ti3V2O9,-8.132105897
PuGa3,-38.845197
RbSnBr3,-192.20737
LiCaGe2,7.548004832999999
FeNiO3,-2.4109468
Rb2NbCuS4,-328.75625
Th3B,-14.812219
LaNi5,-6.710383267
Nd2Tl,-2.383514367
MgCN2,-149.3688533
Ba2N,-5.21806175
Ba3PbO,-21.939412
CuRe2Cl,-7.833974499999999
Sm3(Ge2Ru)2,3.884810667
Ca3TlN,-1.7448464
Sc2Si2Ru,-13.59039177
Yb(MnGe)2,-6.986195467000001
FeSiGe,-295.6173567
TbBr,7.3509827
SiWCl2,6.6484554000000005
SrHI,-209.04018
NaMgAs,-55.837274
Ba3Mn2O8,-365.1069267
U(SiPd)2,1.948682067
Np(SiPt)2,-21.35596607
CaMgTl2,4.6872708
Cd3In,-2.398235
CoMoP,-14.986078
HoHSe,-84.694201
Cr3C2,-4.898102433
Rb3Ag,-35.723172
GaCuO2,-120.43282
Zn2Ni3O8,-424.7208533
ZrO,-0.527675743
Na4Al3Si3ClO2,-100.06475
Sr3AsN,-165.47354
In3Rh,-14.29617883
USbRh,-21.50519467
Ca(NdS2)2,-189.67164330000003
AlB2,-4.8018391
Ca(CuP)2,-22.68939667
SrLuCuS3,-147.5018267
Zr3N2,1.102493333
Zr2Au,-0.5149045
Si3Rh5,3.016594
SmErIn2,-3.6869933
Pm3Zr,-2.93341726
ZnPd,-5.331797067
SmAu,3.0861299
Mg3B(HO2)3,-160.9400667
Fe3Sn,-3.006391197
TaAlFe2,-256.77693
Y(AgCl2)3,-85.105584
NaIn2Au,-2.263746813
TmPPt,4.908388667
ZrTe3,-7.998487132999999
LaDyMg2,9.0227172
MgH4(ClO)2,-128.31162
Bi2Te5Pb2,-84.426686
BeC2,-118.9038067
LuPd,-0.7319311
SrAlGa,7.964794367
ErNi4B,1.870994967
InS,-138.6033633
HoGeAu,-185.10927
LiIr,-1.066019
K3Sb,-52.91355667
CaMnF5,-14.454759
Sr2N,-4.201906367
Dy2CuOs,-5.9965032
CaBiClO2,-279.68715330000003
TmAgTe2,-297.30935
Sr(FeAs)2,-1.9301057
BaCaI4,-196.4013633
VC,-4.260987833
Pm3Sn,8.836038499999997
Hg3(BO3)2,-187.4302067
Er2Mg3Ru,9.725052433
AlClO,-111.8544733
SmHgAu2,-3.1665184
Na2Si3O7,-97.10195633
Li3CuF5,-294.9771833000001
Lu2MgIn,-3.2512298
NaAlO2,-132.7920267
Li3MnO2F,-263.34706
Li3ZrNb(TeO)2,-182.8088867
Sm2Pt2O7,-268.4681733
N2O,-481.58725
RbAg3Se2,-60.190677
Sm3InC,-10.170205
LiTaIr2,-26.853743
BaCaO2,-229.09045330000004
RbNiBr3,-350.0740367
NbCrGe,6.713103867
Li6PS5I,-114.75655
CaBeO3,1.1719948
LiZnO2,1.994800047
Ca3AuN,-8.3740951
CrCoGe,-10.55704043
CaCo2O5,-9.445146667000001
Zn(CN)2,-431.1805733
TbInCu4,0.299805777
Li(Co3P2)2,-13.5047053
Er2MgAl,-8.9944328
Ce(MnSi)2,3.2410406330000003
Si2Os,-111.8686467
ErTe2,-5.881937333
Li2NiO2,-364.2584167
Yb2Nd2O5,-86.53096367
In2Co3S2,-12.204715
As(IF2)3,-355.2449333
Sr2CaUO6,-411.41648
SmLuRu2,-4.8009051
Li2VFe(PO4)2,-44.51627833
PrPO4,-358.4204367
BaHgO2,-166.2270467
YbHfO3,-254.2945633
Nd(BRh)4,-9.005691133
K3WF6,-13.38397633
K2Os(Cl2O)2,-450.71945
ScNiB4,1.275376167
Mg(TiN)2,-9.442123732999999
Na3ScF6,-545.7986533
MgSnAs2,-62.92595967
K2PdCl6,-250.74898
Pr3AlN,-27.545965
PdS2,-78.69096333
ErTiGe,-2.612452667
ErNiSb,-273.59632
Mg(C2N3)2,-222.7454833
BaBr2,-131.7348167
Cd2As2O7,-101.4268467
As3W,-8.14505
Ce3Sn,9.4556462
Ba(AsPd)2,-4.005716933
LiSm2Ru,-34.739969
Na2SiO3,-160.21548330000005
LiYSi,-12.63220633
Ca3Tl,-2.076681733
TiReN3,-16.203239
ZnIn2O4,-61.14844599999999
AlTl(MoO4)2,-410.52859
InP2Pb,-0.098600742
DyBiRh,-3.852972417
NdVO4,-221.1752667
Na2Pd3O4,-350.7304233
Li6VCrP2(CO2)2,-165.5280323
LiMn3O6,-12.46107767
NaBeAs,-336.05901
Rb3PS4,-239.18194330000003
MnH4(ClO)2,-291.9418733
ICl3,-265.6190367
LiPt7,3.123178267
YbEr3,2.758321707
Li2CO3,-264.0929433
SmPd,0.100130767
LiCoAs,-17.19811349
ScCu2,3.903212133
MnCu2Sn,7.370062967000001
Ba(ZnSn)2,-8.285411999999999
Li2Al2FeO6,-8.112251667
BaZn2,4.03709621
TmAgPb,2.8706813330000003
Ba5As3ClO2,-119.7139633
HfHgO3,-4.6184399
Li2GaPt,-5.357085967
Li4FeO3,-391.9773067
Mg2TaSbO6,-189.82953
Li2V3SbO8,-13.442773
Cd(InSe2)2,-49.54051133
Mn3Sn,-5.2749313
MnZn,-31.09762000000001
In2GeB,-5.5333146
ZrSnPd,-242.2790967
BiI,-134.0018233
MgRuO3,7.6597697
Ta2N3F,0.222213033
DyTaRu2,-22.221818
Ca2Pb,-209.21328
Sr5P3ClO2,-112.7864267
Li2GaAu,-1.5098163669999998
Yb2GaHg,-2.4939434
Ca(GaS2)2,-266.20079
Ge3N2,-60.283474
Li2V2SiGe,-378.7600433
UBC,3.2273266
K3In,-12.742966
Lu2V2O7,-38.05774833
Ag5(PbO3)2,-1.047064633
YGeAu,-30.288840000000004
TiCl2,-23.05946333
SrTeO3,-334.1946367
MnInNi2,-10.950712
RuI,0.100131067
Ba2YRuO6,-91.553795
Nb2Tl5S4Br9,-325.2781833
Ba(AsPd)2,-10.81106727
LiCo(CO3)2,-488.9995067
Nd2BiO2,-4.306184767
K2SrCdSb2,-59.46598633
LiMn7(OF3)3,-126.6124767
AcCdRh2,-17.521914000000002
YbC2,-184.3283967
NaCrSe2,-236.3353967
NdAl4,-7.328950999999999
ErZnAsO,-347.50486
HoLuMg2,-7.121759599999999
WO2,8.878120033
K2NiAs2,-169.156169
Na2LiGaAs2,-115.139227
LiCa2Ir,-112.3938
NaUBO5,-493.9218633
BCl3,-300.6823867
MgV2O5,-364.7253633
Al3Ni5,-35.34709233
AuS,9.649433167
Th(CuP)2,-193.4175467
In3Ni2,-1.422062827
Th2S3,-6.888826167
TaCu3S4,-316.42205
Lu2CdS4,-73.48403733
Ni(PS3)2,-279.3585933
LuTlSe2,-279.0777
Ho2HgO4,-222.1895633
K2PdCl4,-242.3800233
DyTmMg2,-8.0243891
Sb3Mo,-21.504939
Pu2InRh2,-50.700208
Ac2O3,-232.6876467
Na3AsO4,-154.62548669999995
Al6Ru,6.014254833
TmNiC2,-20.80068207
CoBiO4,-304.67066
PmDyCu2,-4.7216605000000005
Fe(PO3)3,-436.73952
TaMnRu2,-4.1608718
KBa2Re,-0.097096919
Li5V2Ni3,-24.75725803
Ba2CaOsO6,7.469423799999999
KTcO3,-1.0770695
NdLuIn2,-1.6648945
TbTlTe2,-286.6348833
KSnSb,-183.99416330000003
RbLuS2,-246.4845667
Sm3Ag,-5.648967167
SnB4O7,-131.0585433
NdMgCd2,-4.2727839
ZrNiSn,-15.76564
KAgO,-226.1686767
Li2Co3TeO8,-26.406405
LiMg2Ag,0.37845407
Li5(CoO3)2,-16.024076
Dy2NiIr,-6.0485319
K2Sn(HO)6,-118.85132
GeSb4Te7,-229.46074
LiVWO6,-364.68623
RbAu,-153.08321
LiEr2Rh,8.9107951
ZrBr3,-92.542477
GaCuCl4,-115.5262933
SiGeN2O,-115.9979533
Li3Co2NiO6,-25.471806
Li2TiCuO4,-202.2519267
LiErAu2,-5.9793755
HoCdAu2,1.3026971
Mg(BeP)2,-151.40178669999997
SrH2,-219.0271167
LiY2Ru,-21.355231
NaZnF3,-146.3456967
SnO2,-42.96464133
NaTlO2,-76.635582
Sr2PtAu,-19.460369
ThI2,-19.03309267
PuC,-8.296512767000001
Ba2Ti3O8,-335.05099
SbPd3,-1.2576114
RbGaO2,-86.785533
Ca(BiO2)4,-11.222652
NbZn3,-4.6791774
MgIn2O4,-69.43781067
TaPd,6.4070834670000005
Cr3Ga,-24.399706
YMg2,-5.914877933
Na3OsO5,-16.21332233
DyMgCd2,-2.7526703
NdAl4Co,-7.7827518
K3SbSe4,-180.11633999999995
Ti(NbSe2)2,-9.214498667
Y2S2O,-371.16395
TlPt2S3,-320.10879
V6O5F9,-418.4009267
Hf(Te2Cl3)2,-290.3884733
Tb2Ge2Ru,-12.6283338
Sr3Bi2,-86.34438
Sr(SnAs)2,-206.1135933
Sm3V,8.5124475
Ba4Br6O,-100.266894
Sr2CuTeO6,-158.8773067
MgMnF6,-495.32675
PrErZn2,6.5942288
Pr2PbSe4,-214.7615067
K3GeSe3,-211.48459
CaPd3O4,9.629355300000002
Ta2Tl3Cu3S8,-318.0049433000001
Bi2CO5,-180.39777
Sm(SiRu)2,-7.392669067000001
Th2Ge,4.864226667
W3C,-3.933601593
HfBeSi,-8.244959567
LuGeIr,-13.6221445
NaYSi,-199.93066
Na2CeO3,-573.7364667
MnAlCu2,1.4108827330000002
KTl,-156.1640733
Al2FeNi,-27.756118
TaCl4,-316.88929
KCaBi,-84.924901
Tb2Pb2O7,-92.131688
CaReN3,-355.2360233
Th(SiNi)2,-6.9146204
SiSe2,-318.9537633
Ba3Nb2O8,-357.1383467
K3NaUC3O,-460.75049
Zr6CCl4,-280.03737
YbMgAu,8.53036854
LiTmTl2,6.4554075
K3GeS3,-237.6273733
MgPd2,-20.382629
MgSn(GeO3)2,-246.2627633
Th(CrGe)2,0.34718340000000003
BaPr2MnS5,-238.4914067
SmGaAu2,1.0067488000000002
Zr3Tl2OF2,-436.5331633
Sr(CdAs)2,-115.672499
Hg2SO4,-108.7484
YbPrCd2,3.0526306
Ba3AsP,-90.501971
TmMgGa,-45.19539033
IrN2,-265.21664330000004
LiAsRh2,-2.5225419
ZnSiN2,-99.77879433
Tm2HgOs,-5.4729404000000015
Cr(PO3)2,-227.8456837
NbPt2,2.510530883
PdF3,-32.30257567
CdSiAs2,-59.66085633
TiFeCoSi,1.7363042000000002
Tl(NiSe)2,1.7070932330000002
Sr(CuSi)2,0.292891733
GaCl3,-156.31767
Li6Mn(OF2)2,-180.54789
PuBi,-7.3974023
LiNbFeO4,-417.78141
LiLu2In,3.1903726000000003
InAg,-2.6115859
CoPtO2,-92.44519788
YZnGe,-18.82143467
NaSr4(BN2)3,-111.87273
K2TiS3,-245.73139
CaH2,-234.3258633
Li4Mn3Sb(P2O3)2,-19.570355
Li4MnNi3(P2O3)2,-186.2686867
Te2Mo,-8.242078267
KSc2Co,-9.4396253
Pr2Zr2O7,-195.66918
Ba2HoNbO6,-310.16108
TlCrTe2,-19.36921443
Li2MnP2O7,-356.1607133
MgBr2,-86.14438367
HoFeSi,-4.853182533
Ta(ICl)2,-325.7892933
Pm2ZnRu,3.1482385
CePO4,-32.43569163
LiIn3,0.028344893
LaN,-85.117475
Ti3SiC2,-7.988850367
Cr3RhN,-11.029903
P2Rh,-311.3058567
PbSO3,-274.9305967
Ta2Te3,-20.12433633
LuSi,-5.300188533
Sr2Ta2O7,-162.5887017
PmTlTe2,-145.34126
ZrC,-389.87736
MgS,-91.503303
NaPrTl2,-7.4450414
AuSe,-1.263062033
NaHo3,2.2805875
ZnNi3Sb2,-9.6755285
Fe4C,7.1848886
SnO2,-22.931972
LiAl2FeO6,-121.96728
Nd2Cd2O5,-27.39511053
AsSeBr,4.2758061
AlB2Pb,-2.1266267000000005
Ag3AuSe2,-66.336527
MgCoGe,-7.724627547000001
CsK2Sb,-134.41272
Tm2Te5O3,-256.03975
KPO3,-118.32236670000002
K2PtBr6,-215.85406
CrCuS2,-257.0255533
Ca2CoO3,3.949747667
DyGaRh2,-37.576476
As8S9,-189.2457333
NdB2H,-301.6349833
Pr2C3,-18.41108933
Rb3SbSe3,-351.65558
CaB2(H2O3)2,-147.25013669999996
K2NiF4,-200.67739
Cr2NiS4,-8.337397667000001
Li3V2O6,-160.0318013
Sc2AlSi2,-1.3154478
Nd3AlN,-28.595838
GaCuS2,-54.44118467
NdAl,2.0927236
MnSiRh2,-11.819498
SiSbPt5,-31.04384033
LiPrGe,-87.66000600000002
Na3CoO3,-406.1198
AsPO4,-330.24934
Lu2PdRu,7.6275368000000014
SiO2,-278.50379330000004
PH6NO2,-232.8266867
TaPbBr,-5.3860869000000005
USiRh,3.021567967
LiTeHO4,-122.76396
TbGeO3,-8.4616741
Te3SeO8,-283.9123067
NaO3,-320.9580967
SiHg3,-4.648230033
YbB4O7,-154.4404833
Pu(SiOs)2,-18.481393
Yb4Br6O,-63.36951533
MgPd3,-8.950204
Co5BiO2,2.0957766330000003
Mg(BH4)2,-173.0886233
Al2Sn2O7,-69.630829
Ho2B4C,-4.569263287
TiV4CuO2,-4.571906867
ReTeS,-165.35842
DyZnPO,-295.9259933
TbTlS2,-342.5945200000001
BaGa4S7,-164.2640267
KBa4Bi3O,-295.1082067
ZnSiO3,-23.617133
SmTmO3,-319.95888
MgCuGe,-2.372936067
LuAs,7.4841958
TbGaO3,-127.76071
GaH4NF4,-170.9324567
VClO,-17.05030633
ZnB2(CN)8,-290.5134667
P2W,-8.843433567
RbTlO3,6.8327250999999976
Li2GaRh,-7.8542107
Yb2SnHg,-132.21185
BaTi(BO3)2,-339.4545667
Ca3BiP,-98.168479
V2Zn2O7,-393.6266933
U2IrC2,-8.6680343
Hf3(Cu2Si)2,-0.485074533
LiScMo3O8,-356.7196333
NaMnF4,-386.8627733
Re3Sb,-5.6479565
Rb2LiInCl6,-134.75794
TbGeIr,-8.372525733
BaBe2Te,2.4498679
Mg3Co,-22.302323
MgZrIr2,9.8830998
Na3P,-45.26959667
KBa4Sb3O,-324.16912
SmI3,-172.1032967
NbBr3O,-381.8863167
LiHoIn2,-7.7823641000000015
P2Pb3O8,-277.93449669999995
PrBN2,-218.83022000000003
ZnSi2SnO6,-346.55579
YB2,-6.085838167
In6Ge2PtO9,-153.71268
Li2PmGe,-13.425944
LiV2O2,-26.668932
TiCrO4,4.060345033
Li7FeO6,-394.1714433
Mg2SiO4,-104.6627573
NpGa5Ni,-3.343015233
Sr4Li(BN2)3,-108.7765
K2H6Pt,-276.83074
Tm2O3,-117.23177
KMgBi,-44.42532667
Ti3As,-12.219476
Ca(AlS2)2,-159.90022
VRh,0.953875933
Ba2Nb5O9,-7.195884867
Li4Si2NiO7,-63.30468937
In3Pd2,6.243007832999999
K3Na(RuO4)2,-338.74891
YCuAs2,5.134536333
TaTeBr9,-313.6127733
V2ZnN2,2.015961133
Pr(Al2Cu)4,3.490275123
UPd3,-30.876218
HfFeCl6,-41.03969333
Ca2Mn(PH2)2,-409.7677467
Cl2O,-264.85028
K4IrO4,-154.850597
HfSiPd,-26.83670767
PmMgRh2,-9.1353517
NdZnAu2,3.481256267
YB6,5.714747900000001
BaSi4O9,-125.10567
BaNdMn2O6,-5.861423033
ThAl3Ni2,3.353736967
Cr3O8,-7.795765332999999
NbCrO4,-389.5425133
LaMg3,-1.768544533
Li2Ti3V3O2,-14.5460671
AsO2,-259.27806
KH,-256.49414
ThSnRu2,-9.5477252
RbBeO3,-9.1373853
Mg(CoN)2,-16.01384293
NdH3(CO2)3,-307.5558333
NdS2,1.9198113
CeTh2O6,-529.89214
NdAsPd,-45.37514067
DyCoSn,-18.66652233
CaTiF5,-104.10498
Na3LiMnBPO7,-306.6653367
KPPdS4,-184.0814133
Pb2S(O2F)2,-357.9338933
AlAu,-8.086110099999999
Li6Zr2O7,-290.97083
Er3TaO7,-339.8741767
Li2PmTl,-19.17501
SrFeAsF,-2.337204667
Li3TiNi3O8,-11.2825774
NaLi2N,-116.92167
TbB6,5.6301107
Ba2BeGa,-29.372747
NpAs2,-30.414457
Sc5Cl8,-37.61954533
MnNi2Sn,-3.3356227
CsCeS2,-25.9222085
PmInAu2,8.685126
Li4TeO5,-169.69241330000003
TaMnAs,-10.70635767
NaAsO2,-247.24362
LiHf2Tc,6.6286425000000015
Sr(SbPd)2,-1.838268833
Ag2Te,-4.420611
SmC6,-2.2166310030000003
Li3Ti2Mn3,-244.59019
PrGe3Rh,1.558922897
HfMnTl,-96.39261233
Pm2PdPt,0.029772937000000006
Zn(CoS2)4,6.905247533
KZrF5,-351.75415330000016
Li2Mn3VO8,0.225157667
BaYCl5,-323.3573467
Yb5Sb3,-2.074509333
K2Pb(SO4)2,-289.0769967
Sn2IF3,-268.3592667
P2Pd3S8,-286.1838867
Al2RuRh,5.9554275
MgGeAs2,-118.8859967
Zr2InNi2,-2.9629369
ScCoO3,-451.73806
Ca6Ge2O,-135.84125
KF2,-397.88734
K2ScSi4F,-128.2885067
Ca2CuB2(HO)2,-274.79074
AlPt3C,-13.355698
Li7Mn5O2,-11.93913733
ScSbPd,-287.30449
RbUAgSe3,-43.30809496
ZnNiF6,-466.11247
Mg2TlPb,-9.8007252
PuAs,-30.091093
Mn2SnS4,-4.060409767
Sr(GaS2)2,-172.6588733
HfGaIr2,-36.778317
BaCo2(PO4)2,-29.13221667
Rb2Li2GeO4,-96.34195967
DyAs,-10.816878
ErInCu2,2.920283067
Ca2IN,-254.4352467
CeCdNi4,4.4964523000000005
VOs,-25.267217
PmRh2Pb,-24.694302
ZrAu2,-28.89770587
K2S3,-190.91821
Ca(MnGe)2,-6.009415732999999
Na3Np(HO3)2,-419.2061867
Rb2TeI6,-210.9428133
LiHg3,-6.3463336
Ba4As2O,-94.17929033
AgClO3,-200.18922
Ba3As2,-72.180989
PuSn3,-38.640799
LiHoSe2,-212.8377933
Li3Tc,-28.31541
NaCaAs,-216.48282000000003
Ca(BeP)2,-309.9892367
MnCo2Sn,-4.505180467
NbAu2,9.304626573
ZrZnN2,-421.2176567
Sr2BN2F,-129.87662
U2W2C3,7.767472267
K3As,-51.953724
ZrAg2,-24.66655113
AgPS3,-287.04695
Ag3BO3,-1.7817186669999998
LiMn(PO3)3,-367.3757
Ho2CdS4,-72.289484
Al2SiO5,-141.6302
Pr3Er,3.2745627
Lu2Co3Si5,-24.39203433
Li5Mg,-5.377193667
Na3SiSnBO7,-134.4630767
Yb2Ni2P7,-8.412384
LiHf,1.869713433
ZnH4(CO3)2,-309.26972
Li3MnCo3O8,-238.630747
RbU2SbS8,-67.99657467
CrF6,-507.6096133
HfSiRh,6.496215632999999
NbCoTe2,-6.4494602
ThSiTe,-20.99077967
Rb2PbCl6,-105.80998999999998
LaTiO3,-21.313006
Mg3P2,-168.66976
Ho2Al3Si2,8.546255867000001
