pretty_comp,magmom_outcar
LiPd3,-0.0
Sr(GeAu)2,-0.0
SrGe,0.0
Sm3Hf,0.0
V3Sn,0.0
TmScHg2,-0.0
BeReBi2,0.0
BaNa2Ga,0.0
Sm(DyS2)2,0.0
CaBe2Ga,-0.0
BaYIn,-0.0
BaCl2,-0.0
Yb(ZnP)2,0.0
Lu3Ni7B2,0.0
ZnIn2O4,-0.0
NaInTe2,0.0
FeP,1.4618209
NdTi2CdO6F,0.0
K2YNb5O5,0.0
CaAs,0.0
Ba(SnO2)4,0.0
TiSi,-0.0
Sr2Fe2Se2OF2,7.8348274999999985
BiBO3,0.0
HoMgTl2,0.0
Ho6FeSb2,0.0003701
HfSiPd,-0.0
MoS2,-0.0
NaMnSb,7.668310799999999
Rb3Y,1.3478819
Be2Sb2Rh,0.0
LiYF4,-0.0
TbMg,-0.0
HgPd,-0.0
DyPS4,-0.0
TbYIr2,0.0
Ba4CdSi,-0.0
Yb2InHg,0.0
AsRh2W,0.0
NaTm3,-0.0
TiReTc2,0.0
NaLiHg2,0.0
PrAl3(B2O)2,-0.0
Er2PdRu,0.0
MnSbAs,2.7914002
CuS4BrN4,0.0
Sc2CdS4,-0.0
Mg3TeO6,-0.0
Li2SbAu,-0.0
FeBr3,2.0001554
Tm2S3,0.0
SbOF,0.0
CeAlCu,9.640000000000001e-05
BaReH9,0.0
Mg2SnIrO6,0.8646623
CuBSe2,0.0
YbPm3,0.0
LiGaAs,-0.0
TiHgO3,-0.0
LiPm2Rh,-0.0
Mo2RuSe4,0.0
LiSi3,-0.0
Ba2LaNb,2.3701018
TaZnRu2,0.0
PbIBr,-0.0
AcHgAu2,-0.0
LaB2Ru3,0.0002186
Th(PS3)2,0.0
KLiMnS2,4.997928599999999
PCl5,-0.0
ScBeCr2,-0.0
SbN9,-0.0
Ce(CrB3)2,0.0
Ba4ScV,0.0105938
YbGeO3,0.0
NbPO5,-0.0
Si3NiP4,0.0
Sc2CoOs,0.0
CaGaBO4,0.0
ErGe,-0.0
Ba4TlTe,0.0
LiPrSn,-0.0
KMgSb,0.0
Ba2NbInO6,-0.0
NpOsO3,0.028938099999999998
RbNpO3,2.0
Ta2CS2,-0.0
Sr3Sb2,0.0
Fe2O3,1.2e-06
ThOs2,-0.0
AlCuCl4,-0.0
SrO,-0.0
Tb3CuSnS7,-0.0
BaNa2Si,0.0
Be2CrCd,3.0233179
MgAg,0.0
DyCo2,5.01e-05
BeCuSn2,-0.0
CrAgS2,0.0
P2Pd2O7,-0.0
RbZnF3,0.0
LiScTl2,0.0
SmGa,0.0
SmDyZn2,-0.0
Ca2BiSbO6,0.0
CuHOF,3.7675527
BeMo2Pt,0.0
Hf5ZnSb3,-0.0
LaCo5,6.7492959
TmPt3,0.0
ScGeRu,0.0
BaCu2Ir,-0.0
Li3Ti(NiO3)2,3.0002146
NaSmTe2,-0.0
Ba4TlCo,1.4057438999999998
ZnN,-0.0
BeCdBr,-0.0
ThSbRh,0.0
RbZnH2Se2BrO6,-0.0
Tl2AgI3,-0.0
BeMoPb2,0.0
HoPt2,-0.0
BaBPO5,0.0
LiMnSe2,4.0000876000000005
BeCoGe2,0.0
PrRh3C,0.0
Mg(NiS2)2,0.0
LiCrP2O7,6.0
Ho2O3,-0.0
TiInRh2,0.0
LiCa2Mg,0.0
HgO,-0.0
LiUO3,2.0
SiBi2O5,-0.0
ThIr,0.0
Ce2In,0.0007143
CaN,0.9901617
RuO4,0.0
IO2,-0.0
Si4P4Ru,0.0
Nd2InRh2,0.0
Hf3Pt,0.0
HfAsCl,-0.0
AgTeNO5,-0.0
Ba4IrW,3.9087742
MoPb,0.0
Ba2UNiO6,2.0001139
Li2AgSb,0.0
SnPSe3,0.0
PAuS4,0.0
Ho(SiPd)2,-0.0
PrSiO4,1.8083308999999999
PrAs,0.0
Ba3In2Cl2O5,-0.0
LuAl2,1e-07
TbCeO4,1.7745894
SmSnAu,-0.0
Li5V(SiO4)2,2.0
Ge2O3,0.0
BaCoS2,0.4355345000000001
NiCl,0.9921438
K2SiAs2,0.0
VO2F,0.0
K2NaAlF6,-0.0
LiAlB4,0.0
W2N,-0.0
LaGeOs,-0.0
RbCdBr3,0.0
Zn(SnO2)2,0.0
Mg2PdPt,0.0
NaCl,0.0
LiYTl2,-0.0
Y2S2O,0.0
Tl(CuTe)2,0.0
Ba4LiBe,0.0
NdTe3,0.0
I2O5,0.0
Ti3Bi,0.0
TlGaSe2,-0.0
NdCu3(Ru2O)2,5.65e-05
K3GeSe3,-0.0
Be2TlPt,-0.0
Zn3Cr2O7,8.0000001
Pr2PbS4,-0.0
Yb3Y,-0.0
Ca2Sb2O5,-0.0
Li2MnCSO7,10.0
YMgCu,0.0
KBeNi2,-0.0
InGaS3,0.0
NaBeMo4,0.0
Ba2BiBr,0.0
Dy3Ga,-0.0
Ba2PrSbO6,-0.0
Ba4BiSb,-0.0
TaBe2Ni,0.0
Ca3SbP,-0.0
Ca2TaAgO6,-0.0
TlPdF3,-0.0
Li3Mn2Cr2O8,5.0274082
Zn2Bi3O8,-0.0
B5H9,-0.0
K2Sn2O3,0.0
MgRh5,0.0
Sr3Bi2,0.0
DyCd,-0.0
Li5GeP3,0.0
Ti(CuS)4,0.0
Tb2In,-0.0
Sc2BeGe,0.0
Li2O,-0.0
DyInAu,-0.0
Ba2CdReO6,0.9447767
UTeN,2.012929
Ce(SiAg)2,0.6947263000000001
CaBi3,-0.0
CeCu2,0.9258544
LiFePd2,3.6743032999999996
Ti5NbO2,-0.0
CoPHO5,1.9637058
KLaTe2,0.0
Y(CoGe)2,0.0
GeS,0.0
BeGa2Tc,0.6205461999999999
MgH2SeO5,-0.0
RbTbSe2,0.0
Ca3MnZnO6,6.0
SnAs,-0.0
TiBeBi,-0.0
Sr4LiCuC2,-0.0
RbCrF6,1.0
Rb3Ge4Au,-0.0
MnCuAs,7.055091900000001
Ca2Sn3O8,0.0
BeGeIr,-0.0
NaBeCl2,0.0
Be2CoBr,0.0
PrNd3,-0.0
ErNiSb,0.0
ThAs,-0.0
NiH2SO5,3.9999998999999997
PaGaTc2,-0.0
VZn2P2O9,2.0
AgBi2S3Cl,0.0
BeGePb,-0.0
LuRhO3,-0.0
BaLiNi2,0.0
ErGe3,0.0
Zn2SnO4,-0.0
Mg3Cu,-0.0
Na3Rh(N3O)2,-0.0
ErCo3B2,0.0
GaAsPd5,0.0
BaSnBr,2.9281544999999998
Ba4CaFe,0.0304246
AcTlTe2,-0.0
MgTiRh2,-0.0
Zn3(PS4)2,0.0
LiCa2Pd,-0.0
MnCdO3,3.0039624
AgI,0.0
Sn4P3,-0.0
BeFeMo2,0.0
Zn(NiO2)4,1.6324583000000001
Ba2YbNbO6,0.44595470000000004
NaVSe2,2.0000082
Li(NiO2)2,1.8084103999999999
USnAu,5.7049816
Dy(GePd)2,-0.0
BaMg(CO3)2,-0.0
YSbPd2,-0.0
K2BeW,3.1057617000000004
IrPbBr,1.1806844
Ba4SbRu,0.9199824
Dy2IrRh,-0.0
KTl,-0.0
AlH3,0.0
Be2CoBr,1.0554736
Rb2CuH4(Cl2O)2,1.9931936000000001
MnBe2In,1.2815992
CeC,0.0
CaWF6,2.0
LiTiBe,-0.0
Be2CdPb,-0.0
HoP,-0.0
BeHgPd,0.0
PrCo2B2C,0.0
ThCo2,-0.0
LaAgSO,-0.0
HfGaAu,-0.0
LiCe2Ru,0.7917463
YTlO2,0.0
K2Fe(CO)4,0.0
YCo3B2,0.0
Rb2Hf2O5,0.0
CeVO4,1.9836755000000001
Ba2MgTe,0.0
MgMnRh2,3.7302097
Ba2Mg7,-0.0
K2TaCl6,0.9991164
LiPRh2,0.0
CaP3,0.0
Ir3Ru,-0.0
Tl(FeSe)2,5.7543212
MnCu2Sn,3.8537235
Ba4TePb,0.0
Pr2CdSn,0.0
Mg2NbFe,1.9e-06
BeHgPb2,0.0
NaVO3,0.0
PrSnAu,-0.0
YbMg,-0.0
KBAs4,-0.0
UMn2,9.699999999999999e-06
ZrSnPt,-0.0
TcMo2As,-0.0
NbI5,0.0
Be2SnP,0.0
NdRh,0.0
HoCd2,0.0
Sr2Cu(BO3)2,1.9932238000000002
PmSi3,0.0
SrMgGe,-0.0
LiCo(CO3)2,0.0
ScAgO3,0.0
BeCuTe2,-0.0
Li6CrFeP2(CO2)2,7.7654938
MgZrHg2,0.0
Ba2YMn,3.5560362999999997
Hg3(ClO)2,-0.0
NiI2,1.8858856
LiSc2Au,0.0
Y2HgO4,0.0
Be2NiSe,-0.0
Zn(CoO2)2,0.0
Hf(B2H3)2,-0.0
DyFeB4,0.0
BeTcPt2,0.8855135000000001
CaFeF4,7.9999999000000015
Ba6Hf5S6,-0.0
Ho5SbAu2,0.0
NaLi2Pb,-0.0
Y(CuO2)2,1.0292501
Ho(SiNi)2,0.0
Li3Pr,1e-07
HoRh2,-0.0
Zr2ZnPt,5.0279123
Ce(CoGe)2,1.0449290999999998
BaRh2Br,1.2468673000000001
AlFeCo2,4.9131504999999995
KBaZr,4.456564599999999
BaNiO2,-0.0
Er2V2O7,3.9999835
Hf3N2O3,0.0
BaIrRu,1.8964052
YBe2Cu,-0.0
CoPH6O6F,6.0
BaH5BrO3,-0.0
MgSnAu,0.0
Tl7Sb2,0.0
KNa2As,0.0
In2IrRh,2.169365
CaCr2,4.0
NaBe2Pt,0.0
ZnMoO3,7.5354857000000015
LiCaAu2,0.168777
Ho2CdS4,-0.0
SrAcZn2,-0.0
Ba4CoMo,4.913971599999999
TiRu,-0.0
Ti4ZnO9,0.0
NbSi2,0.0
BeCoW,1.82e-05
Rb2HgAu,-0.0
ZrPt3,0.0
KBe2Rh,-0.0
K3Bi,-0.0
BaHgS2,0.0
Sr2CaMoO6,-0.0
MnV2O6,4.9824609
YGe2,-0.0
U3C,0.0243959
Al2IrOs,0.0
HoNiSb,0.0
Lu3Sn,-0.0
Sr2Bi3,-0.0
CdPd5Se,-0.0
HfScIr2,0.0
Nb3Br8,-0.0
CaMnBe2,2.3400496
K6HgS4,-0.0
CaBe2Ru,-0.0
SbSI,0.0
Li5CuF8,1.9996892
LiV2F7,8.0
LuCdRh2,-0.0
Ba4HgOs,-0.0
PmCdAg2,0.0
GdTe,7.030087599999999
Sm2TeO6,0.0
CdHg4C6S6(Br2N3)2,0.0
BaSiO3,-0.0
Ba4FeTe,0.354101
USb2Au,4.942967299999999
YbSnRh,-0.0
NbSe3,0.0
LiLu2Os,-0.0
NaYPO4F,0.0
SrAc3,0.0
LiZn3,-0.0
Tb(CrSi)2,1.1517333
Y2Au,-0.0
PrNdMg2,-0.0
Ba4ReTc,4.7923645
LiBi(BO3)2,0.0
LiPrO2,0.0
Pr3Nb(Cl3O2)2,0.0
HfZrHg2,0.0
ZnSb,0.0
MgBe2Nb,0.0
Ba2CaNi,-0.0
YbNbO4,1.9378348
Sr(NiAs)2,0.0
SrHgPb,-0.0
YbNi4Au,0.0
CaNi2O5,6.9111296000000015
Sr2BBrN2,0.0
LiSmTl2,-0.0
LiTm2Au,0.0
SmS,0.0
BeNi4Os,3.2267179
CaSmHg2,0.0
NbS2,0.0104142
YB2,0.0
SrCaPb,0.0
Hf2BeZn,-0.0
LaMg2,3e-07
BeBiMo,-0.0
BeZnCu4,-0.0
RbBe2BO3F2,0.0
Sb(IF3)2,-0.0
TbTiGe,0.0002544
Li3NdAs2,0.0
LiZnAu2,0.0
LiBiS2,-0.0
PmAlAg2,-0.0
Ho2ZnOs,0.0
InP,-0.0
ErMnSi,8.4768965
Th(SiTc)2,-0.0
K2SnCl6,0.0
Be2InMo,-0.0
Ba3Ca2(SiN3)2,-0.0
Ba2CdPb,0.0
Na5SbO5,-0.0
Dy2Se3,-0.0
TeIr,0.0
Ba2TiBi,3.2905483
TmTl,-0.0
Li3Co4CuO8,3.9755867999999994
LiTaO3,-0.0
UGe2,4.1856942
K(FeAs)2,1.3532751
BaH4(IO)2,0.0
TaGa3,-0.0
Rb3Mo2Br9,7.9918853
Pm2O3,-0.0
P2Ir,0.0
MnSbIr,3.1025461
Mo3W(SeS)4,0.0
Ni2P2O7,3.9999580999999997
TiBeV2,-0.0
Rb2TlInF6,0.0
Nd3Se4,0.0
SrBe2Nb,0.11090630000000001
LiAlO2,0.0
Li2CdAu,-0.0
BaSe2Cl,0.0
Be2CrBi,1.4721319
ScBeMo,-0.0
Ba2GaSe,0.0
Er2B4C,-0.0
AgBiO3,0.0
NiAsPd,0.0
LiZn(FeO2)4,4.737215900000002
UBC,1.1722301000000002
V3(O2F)2,4.9999970000000005
Be2IrPt,-0.0
CoSb,-0.0
YSnRu2,-0.0
CaAgAs,0.0
Th(FeGe)2,-0.0
BeCdGe2,-0.0
BeCo2Hg,2.5389004
Ca7Ge,0.0
ScCu2,0.0
BeTc2Ge,-0.0
BeRu2Pb,-0.0
TbMgAu2,-0.0
Ca2InHg,-0.0
Cr(InS2)2,6.5240154000000015
Ba4CoRh,2.94e-05
Li2PmTl,0.0
Mn3Ga,3.1103409
TiS,-0.0
ZnSiP2,0.0
ZnCuPt2,-0.0
Ta4MnS8,2.2e-06
SmHg2,-0.0
Ba3NaN,0.0
CaTlF3,0.0
MnP2,1.9962351000000005
LuBPd3,-0.0
Na2UO4,0.0
Ba4PRh,0.0
BaSn3,-0.0
Al2Se3,0.0
Na2PRuCO7,1.9978745
Ba4MgCd,-0.0
Th(CuGe)2,0.0
BaNa2Hg,0.0
CeCoGe,2.4266945
Y2ZnIn,0.0
Mn2VGa,1.9484523
LiBe2Re,0.0
Ac2GaCu,0.0
Sc2BeBr,-0.0
SiBr4,-0.0
NiHg,0.0
Mn2CuSb,4.2830134000000015
Ni(PO3)3,1.0000002000000001
BaMnO3,3.0022249
MoPCl9,3.9999998999999997
SrZnCl4,0.0
YbHO2,1.9983794999999998
FePd,6.4947667000000004
SmZnAg2,0.0
NdAlCu,-0.0
LiY2Os,-0.0
NaCaBe,-0.0
Ba4CuRu,0.1886122
HfC,-0.0
TiCo2Ge,1.8157290000000001
Be2RhPb,0.0
UB2Os3,6e-07
BeTcPd,0.0
PmGeAu2,-0.0
HfVGe,-0.0
Ca3Zn2(CuP2)2,0.0
BePPb,-0.0
YbZnAu2,-0.0
BaTiBr,3.0084152000000004
BeInGe,0.0
PrO2,0.999704
Li2(FeO2)3,3.9999998
Pr(CoB)2,0.0
KCrF3,4.0
BeFe4Ir,8.7874362
HfCo3B2,0.0
TbMgRh2,0.0
Hg3(SF)2,0.0
BaInSb,0.0
NaAg(NO2)2,0.0
CaBe2Si,0.0
CaBiClO2,0.0
Ba4Br6O,0.0
LiCdAs,-0.0
HfBeGa2,-0.0
LiTiCl3,1.9999986
TiBe2P,0.0
YSi2,0.0
LiScVO4,1.9919189
FeNiMo,0.4482089
Ba2BiCl,-0.0
ZrBe2V,-0.0
Sr4Al6TeO2,0.0
AsPO4,-0.0
ZnSiRh2,-0.0
SrBe2P,-0.0
K2BaBe,-0.0
Ca2BeTl,-0.0
MoW3S8,7e-07
Tl2CS3,0.0
Sr4Li(BN2)3,-0.0
YbClO,1.9929729999999999
CrInCo2,3.1602528999999997
TlV3(CrS4)2,6.5708636
K2TeI6,0.0
LiZr2Ir,-0.0
Rb2LiInCl6,-0.0
LiLu2In,-0.0
TiNiSb,0.0
Li3PrBi2,-0.0
TmScRu2,0.0
YSb,-0.0
InSe,-0.0
Th3As4,0.0
K2LiBe,-0.0
YHfBe2,0.0
Ti(VTe2)2,4.1399328
Ca3SiBr2,0.0
Li2MnOF2,9.9918357
CoH9(CN2)3,0.0
HgPS3,0.0
TaGaRu2,-0.0
LiV2(OF)3,1.9974148999999997
Yb2InPd2,0.0
CSNF5,-0.0
Na2SiF6,-0.0
PrScSi,0.46619209999999994
In2FeS4,7.9999852
YRh,0.0
NdIr2,0.0
BeCoPt2,1.9856874
SmHoIr2,0.0
CaTiBe,0.0
KNd(WO4)2,0.0
MnZnF5,8.0000001
BiPt,0.0
PrCoSi,0.5357124
Ba3Yb4O9,3.9949491000000004
PrH3,-0.0
UFe5Si3,3.7513514999999997
Sm(CoB)2,0.0
Ba2NaSn,0.0
Ni(NF2)2,-0.0
Li2FeO2,3.9999998999999997
Be2GaTc,-0.0
BaVHg2,3.3536743
Ho2B4C,0.0
Na2CO3,0.0
NbTeI3,-0.0
YBePt4,-0.0
TlCuPO4,2.8971917
KInTe2,0.0
BaHfMo,-0.0
Ba4SiPb,-0.0
SiH8C2N8(OF3)2,-0.0
EuCdPb,-0.0
TiB,0.0
NdCd,0.0
Pr2ZnRu,0.0
SmAl2,-0.0
Al6Cd4SO2,-0.0
CaAl9Co2,0.0
Na2TlBi,0.0
HfBe2Ni,-0.0
BeGe2Se,0.0
HoB2Rh2C,0.0
ErPd,0.0
ThH2,-0.0
Be2TlRh,0.0
Ta2Ni,-0.0
Ba3BPO3,0.0
Mg2Nb2CoO8,6.0
In6Ge2PtO9,0.0
MnSbSe2I,9.9974684
Na2BeCo,0.0005952
NdTlAg2,-0.0
NaCdF3,-0.0
KBaNb,5.4714305
YbAu2,0.0
Na6FeS4,8.0000004
Ce2Fe2Si2C,-0.0
MnCoS,3.9987367999999996
MgSnPt2,-0.0
Al6Cd4TeO2,0.0
Sm(SbOs2)2,-0.0
Be2SbPd,0.0
LiBe2Nb,0.0
BeGeRu2,-0.0
CoH2SeO5,5.9999999000000015
Ta2MoRu,0.0
DyPO4,-0.0
BaNbTc2,0.0
BeV2In,0.0
Be2C,0.0
LiIn3,-0.0
Tl4CrI6,8.0000004
LiTl2GaF6,0.0
Co2B,3.7253111000000003
Na4I2O,0.0
RbAuBr4,0.0
Li3FeP2HO8,4.0
Li3FeSiO5,1.9999997
BeNbIn,-0.0
Tl3Hg,-0.0
Sc2BeCo,0.5240894
PrHSe,-0.0
Li2MnOF3,8.0
NdCo5,6.8262197
CaCuSb,0.0
Cd2P3Br,0.0
BaNaScSi2O7,-0.0
Lu8Te,-0.0
RbSmSe2,0.0
BeSi2Pb,-0.0
YCuF5,0.9999796999999999
Li2NiF4,4.0
Li2YbGe,-0.0
Sc2PdPt,0.0
TaBePd2,-0.0
Ti2CoTc,0.0
ZrBeCo2,-0.0
Cl2O,-0.0
HoTlSe2,0.0
Ba4MgPd,-0.0
AlRh,-0.0
DyAs,0.0
HfMgIr2,-0.0
PbCl2,-0.0
ErGa,-0.0
Re2PbO8,-0.0
Ba2LaV,3.4195936
Be2NiRu,0.0
Ba4NbGe,3.9430831
YbTlHg2,0.0
UCuPO,3.9852678
Fe4C,7.904296
NaAlH4,0.0
Ca2CoW,4.57e-05
IN,-0.0
ZnFe3C,4.0776154
MnCN2,4.9772869
YbCd,-0.0
ErAg(PSe3)2,0.0
CaBe2Si,-0.0
Y2MgSe4,0.0
ErBiO3,-0.0
LuZn,-0.0
Nd2CdHg,0.0002491
SnP,0.0
NbGaNi2,0.0
BaPrO3,1.9851416000000002
Ba3Nb2CoO9,2.9999999
Li2FeSiO4,8.0000002
LiScF4,0.0
K2H6PbO6,-0.0
YMgRh2,-0.0
K2P3,0.0
BaTiO3,7.659999999999999e-05
Ca(FeS2)2,4.0001453
Ba4CdHg,-0.0
SrBeSb,0.0
Yb3Ge5,-0.0
BeCdCo2,2.5997255
NaP4N7,-0.0
Li2Fe2CoO6,2.9949535
NdLuMg2,1e-07
Ba4NbTe,3.4533126000000003
LaBiAu2,1e-07
TiNbS4,0.0
YV2O4,9.963666900000002
Rb2NaGaF6,0.0
YNi4Au,-0.0
BaCaV,4.4904644000000005
YSn3,-0.0
PmMgHg2,0.0
HoCuS2,-0.0
PrYZn2,0.0
BaMg2,-0.0
TbCl,1.4396125
Na2ScPCO7,0.0
LiIn2Pd,-0.0
TlP5,-0.0
ZnCuPd2,-0.0
MoCl3O,3.9924391000000004
La2AgSn,0.047825
RbTiBr3,2.6209121
Nd3InC,0.0
Li4Ti3V3O2,6.8454972000000005
Ba4SnTe,-0.0
ScBeTe2,0.0
Sr2Co(ClO)2,2.1080316000000003
BeRhCl2,0.0
CaAcHg2,1e-07
YTiF5,1.9999756999999998
Re2AuSe,-0.0
BeVCo4,6e-07
Ti3AlSe2ClO8,0.0
Ca3Zn,0.0
PuAs,5.064103599999998
NdScO3,0.0
YbPmAu2,0.0
Pr(BC)2,-0.0
YbRh2,0.0
TiAlPd2,-0.0
BaAl2Si3(NO)4,-0.0
TiFeTe,-0.0
LuSb,0.0
LiLu2Al,-0.0
BaSiB,-0.0
BeCo2Pt,3.2275678
NbTe,0.0
BaSb2F2,0.0
Li2MgSi,-0.0
Er(CuGe)2,-0.0
PrMgZn2,0.0
TiI,1.7583435
NiN,0.0
BaMoSe4,4.893921
B2Mo2Os,-0.0
Ca3Mg,0.0
BaCa(NiO2)4,0.0
Yb(GeRh)2,0.0
Ho(SiRu)2,0.0
SrCrF4,8.0000001
BeCrP,-0.0
Ba4ReSe,1.2212706
CuH6(NCl)2,1.8846451000000002
KNiAu3(CN)6,1.9999997999999999
Zn(NiN)2,-0.0
Ba4CoRe,2.053782
BeSnTe2,-0.0
NpAsS,7.4166127999999985
KB6,-0.0
Be(VSn)2,-0.0
K2RbSb,-0.0
Tb2SnS5,0.0
Rb2ZnCl4,0.0
Nd2CdIn,-0.0
CaTcO3,1.8188955000000002
Sc2BeRu,-0.0
Na3SiSbCO7,0.0
Be2TeSe,-0.0
Ti2Co,1.7614193999999999
Mg(As2Rh3)2,-0.0
Tm3AlC,1e-07
HfInCo2,0.9667821
BaLi2Si,0.0
BePdW2,-0.0
Rb2MgH4,-0.0
Ba4WBr,2.9439352000000003
Zr6CI2,-0.0
LiCr2O4,7.704857799999999
BaRe2Ge,-0.0
Ti3Pt,0.0
Sm3TlC,0.0
U(SiRu)2,1.8513602999999998
HfAlCu2,-0.0
RbMoO3,0.0
BeGeRh,-0.0
NiTe,-0.0
TmRh3C,-0.0
CaIn2Au,-0.0
BeNiSe2,0.0
BaAsAu,0.0
Ca2SnHg,-0.0
MgSb,0.0
PdN,0.0
BeV2Se,3e-07
KNaGeO3,0.0
ThAg2,0.0
VF4,1.9999999
SmMgTl,0.0
LiAuI4,-0.0
Sc2MnC,0.3295778
K2NaFeO3,9.8990791
Ba3(AsO4)2,-0.0
Mg3Au,-0.0
TaNO,0.0
Er2SO2,0.0
Sr6In2NF,-0.0
KTaBe2,-0.0
UGeAu,9.612391699999998
Yb2HgBi,-0.0
ScGa3,0.0
Al2Os,0.0
Li2TiPCO7,1.9999997
NaBiSe2,-0.0
BaMgZr2,0.0
LiMoO2,0.0
AlCuSe2,-0.0
USbRh,2.0008973
BaH4O3,-0.0
YBeIr,0.0
Ba7(ClF)2,-0.0
CaRhO3,1.178091
YMgAg,0.0
Be2PCl,-0.0
TiBe2Cd,0.0
BeSeBr,-0.0
NaMgCd2,0.0
BeCu2Cl,0.0
Be2PtBr,-0.0
BeGeW,-0.0
ErCd3,0.0
Ba(MgSb)2,0.0
BaBe2Ge,-0.0
YAu,-0.0
PrI3,-0.0
HoTl3,0.0
KCaBe2,0.0
KNO2,-0.0
Be2NbOs,-0.0
Li2Ce2Ge3,0.0002452
SnPd3C,0.0
LiYBe,0.0
Mg2Tl,-0.0
CaPtO3,-0.0
Mg2Nb2SnO8,0.0
Ba4YBi,1.9807453000000002
TmHfOs2,-0.0
MgBeSb2,-0.0
HfPbO3,0.0
MnBe2Co,0.0752492
ErInAu,-0.0
Ti3Te4,0.2554614
NiPS3,3.2348083
MgZnRh2,0.0
Na2Ca2(CO3)3,0.0
LiSnPCO7,0.0
TlIO4,0.0
NdYIr2,0.0
TiMo2As,-0.0
MnBe2Co,3.0597323
CoPS3,-0.0
CaCo(SiO3)2,6.000000099999999
SmInAu2,-0.0
CoCO3,5.9995129
Ba2TiSn,2.9440318
NaHO,0.0
Ta2MnOs,5.28e-05
V2HO4,2.999852
BaSrW2,-0.0
PrHoZn2,0.0
HfTe2,0.0
LiCa3,0.0
Nd(Al2Cu)4,-0.0
MgO,0.0
ZrBeNb2,0.0
TiBeGe2,-0.0
KZnF3,0.0
TePb,-0.0
HgH2(ClO2)2,-0.0
AlCr2C,-0.0
SrZrN2,0.0
BeGaPt2,-0.0
MgBeV2,0.0
YbIn2,-0.0
Be2CdBr,-0.0
Ba4MgPb,-0.0
Na2BeCo,0.7893386
CdCuPd2,0.8209251000000001
Zn3Ge,-0.0
TlHg5Cl,0.0
Li3SmBi2,0.0
Y3CuGeSe7,-0.0
BaNa2Pd,-0.0
BaNd2PtO5,-0.0
DyCuAs2,-0.0
Sm2Ge5Ir3,-0.0
Mg(RhO2)2,-0.0
HoSi2,-0.0
LiGaTe2,0.0
CrSn(PO4)2,6.8468079
YbCO3,0.0
TmBeO3,0.7966340999999999
HoGa3,-0.0
BaTi4ZnO8,1e-07
PW4Cl,0.0
Be2NiMo,-0.0
Sr2AgPt,0.0
MgBeRh2,-0.0
VGaO3,7.9999894
Ba4NbSi,3.957561
Ba4SnMo,3.7588853
ZrV2,0.0
Co(BW)3,0.0
LuGeIr,0.0
TmSi2,-0.0
Ba4MnCo,1.7127907999999998
Sr3(InP2)2,-0.0
Sr6GaN5,0.0
HfMg2Be,-0.0
Be2CoNi,0.0
Th(GeOs)2,0.0
K5Sb4,-0.0
Na(SnO2)2,0.0
RbCu2Br3,-0.0
BaCdGe,0.0
TiBeGa,-0.0
ScCr2AgH4,0.0
Ba4HgPt,-0.0
Ca3FeRhO6,9.945393199999998
Ba2HfTe,3.2352001
Ho2Cr2C3,-0.0
SbPdSe,-0.0
Ba4TiTc,5.9921342000000015
CeCuGe,1.6893913
NaH3SO5,0.0
Cu4Sn,-0.0
KErO3,1.9999862000000002
TiBeRh2,0.0
Li2CrO4,0.0
NaBeIn,-0.0
KO3,3.9933432
InCuSe2,-0.0
ErBi2ClO4,-0.0
BaGeTe,1e-07
As2PbO6,0.0
Ca3UO6,0.0
Li2PdO2,0.0
CaErRh2,0.0
Ba4SrNi,1.6543861
Sc3InC,-0.0
K2PuO4,2.0
MoAsOs2,-0.0
LiTlO2,-0.0
ErBi,-0.0
ScSbPt,0.0
Tb6Br7,-0.0
LiTi4VO8,1.7572993000000001
SnWO4,-0.0
BaSrCl,-0.0
RuN,0.0
ErMgSn,0.0
Ho(CrSi)2,1.1405266
Yb2CdPb,-0.0
Na3YCl6,-0.0
PtI2,-0.0
BeCr2Cd,2.18e-05
PrSmO2,0.0
LiBeCo2,2.4340775000000003
PrPt3,0.0
Ba4InSb,-0.0
U2PdS4,8.0000603
BiRh,-0.0
KBS2,-0.0
PdSeO4,-0.0
LiCa2Be,-0.0
Ba2CrSb,5.008987599999998
BePCl,0.0
Sn3F8,-0.0
KFeTc2,0.0
SmCuSi,0.0
Ca2SbAu,0.0
Ba4FePt,0.3907786
Li6FeO5F,2.9999949
DyGa2,-0.0
YBeGe,0.0
TaInNi,-0.0
CuAs2,0.0
SmTlZn,0.0
Zr5SiSb3,0.0
NaLiS,0.0
Be2CuSe,0.0
BeTl2Br,0.0
YZnPO,0.0
Rb2NaInCl6,0.0
Yb2ZnRh,-0.0
PrSiRu,-0.0
TlGaTe2,0.0
MnGeRu2,3.0507785
K(CuSe)2,-0.0
Mo2O5,-0.0
ZrTiSe4,0.0
TaPt2,0.0
TlCrS2,2.9923861
Er(SiNi)2,-0.0
InGeCl3,0.0
Na4MnO4,5.9999980000000015
Be2POs,0.0
Li3Fe2(NiO4)2,1.0000285
SrCaTl2,-0.0
Ba4TaRh,4.3453678
K2NbF7,-0.0
Pr(BO2)3,0.0
NaCrAs,3.9999996
Ti3Zn2O8,-0.0
Mg(AlCl4)2,0.0
RbSeBr3,-0.0
Cu3(Ni2O)2,0.0
BiTeBr,-0.0
ThPb,-0.0
Pa3Mo,-0.0
BaNa2Tc,2.6962878
BeTl2Co,0.5393485
ZrPt,0.0
