pretty_comp,formation_energy_peratom
PtO3,-0.2371
NpN,-1.4809299999999999
Sr2BeGa,0.22528
Sc2C,-0.50408
Ag2PbO2,-0.6461899999999999
Ba4GePt,0.42951999999999996
Ba3(PO4)2,-3.0588900000000003
GaMo3,-0.13844
Ba4ScPd,0.67111
Pr(SbOs2)2,-0.15026
CuHO2,-0.67311
PrB2Ru3,-0.37395
Be2NbCr,0.0935
BeGe4Se,0.6846899999999999
Ho2ZnIr,-0.7320300000000001
TeO2,-1.11542
ErNiSb,-0.9269799999999999
NaAcTe2,-1.33323
YbAlB4,-0.23246
NdS2,-0.37831
PmCl3,-2.22707
UAlRh,-0.5870000000000001
ReAg3,0.8633700000000001
GaCuCl4,-0.91653
Sr(BiB2)2,-2.39767
Ni3S2,-0.28184000000000003
SiAsRh2,0.16579000000000002
V4O5F7,-2.7225
ErZnRh2,-0.72101
Ba4ZnCu,0.64059
SmAl,-0.40638
Mo2C,-0.14929
MnNiO2,-1.04342
Na2HfBe,0.33328
AcTiO3,-3.47621
Sc3SnB,-0.6462100000000001
LiCuO2,-1.19295
Mn2MoP2,-0.35892
MgZn2Rh,-0.02389
CeCdHg2,-0.24089000000000002
Sr8Fe3N8,-0.82016
YTlS2,-1.6479700000000002
BaPb2BrF5,-2.8004700000000002
KCuS,-0.83773
BeCoBi,0.36867
Nd2CuRu,-0.22765
Sr(CuAs)2,-0.53935
PrLuSe3,-1.97043
NbSnRh,0.35207
BaCdSn,-0.0141
Y(FeO2)2,-2.1627099999999997
K2Be2PbF8,-3.16731
LiBeHg4,0.61805
NbGa3,-0.2624
VNi3,-0.25555
Ba2TlCuO5,-1.7039400000000002
Sr5(SnAs3)2,-0.97821
CoCu2Sn,0.22246999999999997
Na3SbSe4,-0.76918
TmAs3,-0.4693
Nd3Ni3B2,-0.39868000000000003
TlPF6,-2.52814
HoAlNi,-0.66786
Ba4LiMo,1.19981
Cr3Os,0.00594
Ba4TaFe,1.68958
TlTcAs,0.61737
Sm3Ga,-0.25886
Y2TeO2,-3.1675
Ga2Se3,-0.15889
LiTi2O4,-3.06947
MnBe2Hg,0.48634
ErTe3,-0.56721
Y2V2O7,-2.589
Yb3SnC,1.05249
CaPdF6,-2.42385
Zr2Fe,-0.20232
Mg2Sn,-0.12771
Er5BiPt2,-0.9764700000000001
TiCrAs,-0.55209
Cd4OF6,-2.11013
Sr2CaUO6,-3.4216900000000003
BeNb4Ru,0.52258
TaBeRe,0.16499
KBaAu2,0.28231
Yb5Ge3,-0.67084
BeSO4,-1.9273900000000002
TbPd,-0.95796
K3B6Br,-2.51516
AgSbPd2,-0.26
Cr2GaN,-0.36032
U(CoSi)2,-0.5229
NaBeV,0.53384
CrCuS2,-0.41013999999999995
Ba4SiBr,0.11083
Li2O,-2.04833
Na2CdCl4,-1.5826
Ba4PPb,0.22429000000000002
SrLu2O4,-3.6761
Hg4OF6,-1.2065700000000001
Ca(PtO2)2,-1.36004
H2CO,-0.34225
SeS,0.28984
NaBeP2,0.00621
YbNdZn2,-0.40601
NaLiBe2,0.52732
Zr3Tl2OF2,-3.50407
CaBeHg2,0.13495
RbSeBr3,-0.81491
DyBi2BrO4,-2.17409
Sr3Li,0.08784
CdSbS2Cl,-0.65584
Ca2Co2O5,-2.04794
MnBeTc2,-0.01563
Li2Ti2NiO6,-2.48308
NaBrO3,-0.6487
Be2VNi,-0.12632000000000002
K(OsO3)2,-1.3167799999999998
RbC,0.13847
Si2W,-0.11667000000000001
HoTiSi,-0.63917
ZrPd3,-0.81702
AgPbBrO,-0.72134
Al2HgO4,-2.34016
TiSi,-0.45663000000000004
Ba4NbTc,1.56759
YZn2Au,-0.51476
Ba(BiO2)4,-1.2131
K3GeSe3,-1.07077
Ho2Fe2Si2C,-0.72769
BaTlSn,-0.0816
LuReTc2,-0.07269
ZrSiRu,-0.8824
V2Zn3(SiO)4,-2.39202
CaLaMg2,-0.1217
LaZnAu2,-0.65535
NiP2,-0.38436
HfSb3,0.11375
AlPd2,-0.8194899999999999
Sr2NiTeO6,-1.88455
CuH4(ClO)2,-0.81927
Li3CeBi2,-0.68979
BeNb2In,0.22025
VB2,-0.70367
TiBe2Te,0.21163
GeSb4Te7,-0.12566
MgCoF4,-2.72408
ScBe2Br,0.27926
Mg3Si2H4O9,-2.37871
Sc2Cu2O5,-2.3757599999999996
MgGaAg2,-0.14264000000000002
Ho2OsPt,-0.80485
Ca3Zn2(CuP2)2,-0.87234
Bi2Se3,-0.3791
BaTeBr,-1.3473899999999999
BaCoO2,-1.8367799999999999
MgH6(NCl)2,-0.84572
BaNaScSi2O7,-3.12512
KBe2Mo,0.5085
NaAgO2,-0.84265
RbNd2CuS4,-1.7707
Ba4VIr,1.3785
ErCo5,-0.14642
Si2TcRh,0.49593999999999994
K2P2Pd,-0.5867600000000001
Na3Mg,0.05237000000000002
HoIr,-0.9775799999999999
Mg2Co3O8,-1.6736400000000002
LiCo3OF5,-1.7618900000000002
Sr(GaAu)2,-0.62935
Fe2Cu(AsH)2,-1.0918299999999999
CuBiSeO,-0.7348100000000001
AcClO,-3.3783199999999995
Be2ReGe,0.03229
MnCo3O8,-1.14926
CeTlZn,-0.2244
Zr5Sb3,-0.63707
Ba(SnO2)4,-1.56968
InBrO,-1.3267
Fe4N,-0.07339
MgSiAs2,-0.33708
HfBe2Ge,0.03686
ZrBeSi2,-0.21594
BeCoCu,0.00564
LiHF2,-2.34241
Sr5Bi3,-0.9624299999999999
YCdAu2,-0.73573
NaMgPb2,-0.15905999999999998
BN,0.06558
Sr2Ge,-0.6322300000000001
HfMnBe2,-0.01913
NaBH4,-0.34591
Ba4WBr,0.8403700000000001
La(CoGe)2,-0.6020800000000001
Ti(FeGe)6,-0.17339000000000002
U(FeP)2,-0.7842899999999999
Np(GePd)2,-0.46893999999999997
MnN,-0.14478
ThCo9Si2,-0.3014
DyAlB4,-0.16527
BaYGe2,-0.30180999999999997
Ba4ReSe,0.8885299999999999
Ti2MnSn,-0.07281
Na3In2Au,-0.26277
Y2TiO5,-3.70052
MgSc2Tc,-0.15254
LiV2O5,-2.48927
AgXeF9,-0.6685800000000001
Zn3Ni7,-0.90258
Cl2O,0.20736999999999997
KSn2Br5,-1.10754
Li4Cr3GaO8,-2.20862
Li4Mn(OF)2,-2.2925
V2ZnO5,-2.1577
V2CrTe4,-0.24074
Be2CrNi,-0.00433
SrCuO2,-1.93755
BaTlP2,-0.07945
ErGa,-0.6373800000000001
NdZrO3,-3.42604
BeV2Cr,0.0059700000000000005
KYGeS4,-1.37701
Zn2BiWO6,-1.6897099999999998
Zn3Os,0.10372999999999999
Sc3FeC4,-0.54843
Rb2MnBr4,-1.40195
Ca3CrN3,-1.14713
Er2Sn2O7,-2.79186
ScBeGa2,-0.31649
Sr2I2O,-2.31591
PrNi2B2C,-0.4827
Be2InTe,0.39184
Rb(TeO3)2,-1.2629
Cr3Ru,0.07098
Cr2CuSe4,-0.4753600000000001
Na2CO3,-1.8274299999999999
CaTi2,-3.6191
LuPd3,-0.9678700000000001
P2Pd3S8,-0.32429
Na2LiN,-0.09356
BeFe2Co,-0.07441
Ce2CdPt2,-0.98706
Yb2C3,-0.30987
NaTl2MoF6,-2.22262
BeInBi2,0.53267
BeCoOs,0.11035999999999999
BaTe,-1.8832400000000002
BaZr4Pd,0.46253999999999995
YBeCr4,0.4663100000000001
Nd(FeGe)2,-0.47493
Zn(InSe2)2,-0.54182
Ta(BeIr)2,-0.38627
Li2ScFe(Si2O)2,-2.73302
Ba4HgP,0.3352
Be2NiP,-0.15891
Li3CuF6,-2.47806
BeSi2Pb,0.51963
ZrAlRh2,-0.96548
Y(MnAl2)4,-0.34664
BeCdCo2,0.1113
ZrPbS3,-1.27304
TiSiRu,-0.80167
DyCrB4,-0.67833
CeIn5Co,-0.25551999999999997
Mo3W(Se3S)2,-0.6823600000000001
Be2IrRh,-0.40074
Ag3O,-0.13304000000000002
AcH3,-0.62979
ThTeAs,-1.21809
RbZnF3,-2.71621
BaIn4Ir,-0.37751
BaNd2FeS5,-1.85048
Al2Si4O,-2.9783
Ba4TiNi,1.16791
Mg3ReH7,-0.28062
BaN,-0.18349000000000001
Nb2Tl5S4Cl9,-1.08156
Ho5Co2Bi,-0.40836
NaIn2Pb,-0.06756000000000001
NdSBr,-2.13524
Ti(CrTe2)2,-0.3339
HoPd2,-0.66388
As4RuBr,0.8346399999999999
Na2Bi5AuO,-1.18446
Li2CuNi(PO4)2,-1.93138
CuHClO,-0.73664
HoClO,-3.3046
CaTa4O,-3.16231
V2OsRu,-0.24358000000000002
MgMoH2O5,-2.01943
LiSiNO,-2.00408
AgSnRh2,0.48081999999999997
TiOs,-0.7633300000000001
HfSnRh,-0.70229
Ba4TlIr,0.6956100000000001
Mg4MnBe,0.64062
PmGaAg2,-0.31893
In5CuS8,-0.60164
BeV2Pb,0.49091
Ga3B,0.7601100000000001
Be2NbHg,0.34106
CaBe2Si,0.31378
LiSnRh2,-0.54605
ScF3,-3.69217
BaGe2S5,-0.9122600000000001
AgSnO3,-1.07398
TiCdO3,-0.36553
Ba4MoCl,0.8539200000000001
TiAgHg2,0.23424
CdCuPd2,1.95712
Be2ZnSb,0.58743
Zr5SiSb3,-0.77874
LiBe,0.13415
Ti3Os,-0.37198
CeMgAg2,-0.20207
Mn(NbS2)3,-1.15069
BaNiO3,-1.8897400000000002
Be2VZn,0.23708
Rb3Os,1.20554
Zn(CoS2)4,-0.39616999999999997
YNiSb,-0.94452
Ca3Co2Ge3O2,-2.16013
AsOsPt2,0.3659
Be2CoCu,-0.06359
Ce2Sm2O7,-3.58925
InAg(PS3)2,-0.35684
YTa3O9,-3.26483
CaTi4Cu3O2,-2.11955
MgCuP,-0.4638
HfBeSi2,0.28676
MgSO4,-2.0634900000000003
BaTl2,-0.42898000000000003
ScTlTe2,-0.96539
As4Se3,-0.03845
TbCo2,-0.23121
SrCrO4,-2.59354
TmSnGe,-0.59105
FeCo5,-0.02333
Y2GaCu,2.2296400000000003
ScAg,-0.31492
VPbClO3,-2.01369
Tb2YbS4,-2.31753
NpAsSe,-1.10407
Ba2PbSe,-0.95044
LiScO2,-3.2446
Ti2OsRu,-0.7679600000000001
RbAgO,-0.91517
Hf2CuSb3,-0.34617
SrAc3,0.04098
LiInPt2,-0.56767
Ba4TcSn,0.93379
Mn5O5F,-1.53859
Ba2FeMoO6,-2.4532
BaTi4ZnO8,-2.68382
Ti2Ge,0.22043
MnBeCd,0.27536
CdSnP2,-0.1031
Tm2O3,-3.92442
Be2SnPt,-0.02707
Tl2Ge2S5,-0.44786
SrTaNO2,-2.65483
H4BrN,-0.50303
SrPd,-0.7014199999999999
SrCu2GeSe4,-0.7146
HoZn,-0.38316
BeIr2Se,0.39609
BeFeP2,-0.02246
Ba4LiSn,0.22923000000000002
MgBe3,-0.01532
ZnAs,-0.13769
BeNbSn2,0.19448
Li4Mn3V2(NiO2)3,-1.90483
Sr2SbAu,-1.05124
Ba2SmMoO6,-3.0039
KAlP4(HO)4,-2.1106700000000003
PuSe,-1.74991
Ga2HgO4,-1.46707
Pr(AgGe)2,-0.42582
MgIn2O4,-2.05322
Ho3CuSiSe7,-1.35251
CaAgSb,-0.73717
ScSi7Ir3,-0.58275
K2ZnTe2,-0.93335
KFe(MoO4)2,-1.9926599999999999
Rb(In3Au2)2,-0.28593
Ba4YBe,0.84741
NaTl2Cd,-0.09357
LiFeP,-0.36574
Li3Nb2Fe3,-2.01832
Na2TiO3,-2.63322
BaHCl,-1.7188400000000001
RuCl2O,-0.83604
CoPH6O6F,-1.36501
Li2MgAg,-0.03549
SbPbClO2,-1.43998
Nb2C,-0.46955
CoGe2,-0.11637
ZrCdRh2,-0.64242
Ba4HfNi,1.151
SmHgAu2,-0.57844
YSb,-0.8578
Tl2CS3,-0.14123
Ba3CoSb2O9,-2.10836
PuCdRh2,-0.12894
AsH3CNOF9,-1.50691
FeAuO2,-0.94073
CoPtO2,-0.99671
Hf2MgBe,0.20365
BaCd2Se,-0.7783399999999999
Nb2CuRe,4.05524
Be2CoSe,0.18638
BeSn2Mo,0.36807
NiRhF6,-1.70078
ScC,-0.01942
Ba4ScW,1.34533
PuGa,-0.54119
BaLi2Tl,-0.005370000000000001
Ba3In2Br2O5,-2.30172
Be2SbMo,0.32881
Tl2Au,-0.03486
ZrInPt2,-0.8312
FeB,-0.34346
K2NbAgS4,-1.0943100000000001
MgGeIr2,-0.33897
Ca(BN)2,-0.45835
Yb3PbO,-1.88831
PrCrB4,-0.50011
KNd3,0.41077
Na(CuS)4,-0.44903000000000004
Li7Cr2O8,-2.17331
Lu(Al2Fe)4,-0.43849
SrSO4,-2.09458
YBe2Ir,-0.2212
Zr3Au,-0.37581
Ba3Cr2O8,-2.71766
NaTiO2,-2.68154
KNa2P,-0.21606999999999998
Pm3Pb,-0.35345
InSn2I5,-0.525
Be2FeTc,-0.02659
IN,1.90424
ZrNiGe,-0.01864
LiBeFe,0.11016
NpTe,-0.69962
YReN3,-0.84591
Dy3(CuGe)4,-0.64061
Ti2ZnOs,0.38345999999999997
Sm3Mg,0.00129
NbGeAs,0.52152
Y6Os,-1.27693
AgO2F,-0.50562
NaScTl2,1.54739
TiCl2,-1.50184
K4P2O7,-2.3662
Li4V3Fe,-2.33625
BaLi4Bi,-0.2556
Li3Pd,-0.3432
La2PdRu,-0.50638
HfFeCl6,-1.44129
U(Al2Fe)4,-0.32565
Ti2ReOs,-0.60795
Na3AsS3,-0.96667
RbAuO3,-0.31602
Yb2Ge2Ir,-0.82778
Ho5Pb3,-0.54005
Ti(PS3)2,-0.61025
Yb2Se3,-1.44408
ScInAg2,-0.31879
BeCd2Ir,0.21982
Dy2IrRh,-0.96205
BaNaBr,-0.75473
BaTlBi,-0.35733000000000004
Sm(CoGe)2,-0.61025
Ba4ZnMo,1.21376
Ba2PdBr,-1.06579
ScBeTe2,-0.49789
HoAlAg2,-0.36138
CoSe2,-0.29853
Be2TcBr,0.26474000000000003
Mn3Al9Si,-0.26061
PrFePO,-2.0053
SbAsRu,0.01037
Li2ZnAu,-0.44707
Ba4YTa,1.08983
CaBeNb,0.38916999999999996
KNa2Sb,-0.52427
BeOs2Pd,0.3355
CeBiAu2,-0.62822
ScBiO3,-2.26799
Al2PbSe4,-0.84951
AlCuCl4,-1.23302
Ba4LiNb,0.9401
ZnCr(SiO3)2,-2.30835
MgSi7Ir3,-0.41493
Y(CoS2)2,-0.79886
Li4Fe3CoO8,-1.66547
Na2CO5,-1.18982
ZrNbP,-1.07736
K2Sn(HO)6,-1.41353
TmNi2B2C,-0.5636
NbWSe24,-0.5697300000000001
HfV2As,0.00187
NaYIn2,-0.32354
ZrBe2In,0.25163
PuTe,-1.19092
Li6MnCrP2(CO2)2,-2.08285
Tl2Te3O7,-1.07023
BeOs2Cl,0.29958
MgBe2V,0.18377
SbTe,-0.10682
Er2Al3Co,-0.51515
NpC,-0.13962
BiTeCl,-0.6049399999999999
NbCl2O,-1.85085
B4CCl6O,-0.6927399999999999
ErAl7Au3,-0.54038
TcPt3,-0.10056
ScPt3C,-0.18882
LaTe,-1.5162799999999999
Li3Fe5,-1.5866
Ti3Ge,-0.25899
BaSrIr2,0.17598
LiSmO3,-2.15241
LiLu2Os,-0.40371
SrSi,-0.53478
As2PbO6,-1.34689
LiCrP2O7,-2.27601
PrSnAu,-0.85141
Rb2TlInF6,-2.61892
BaTlCd,0.01725
Ni2P2O7,-1.71974
Ca3TlN,-0.79
KC2IN2,0.02755
LiBeN,-1.0584200000000001
Li3N,-0.5149100000000001
Nd(SiPt)2,-0.9752700000000001
Ta2ZnO6,-2.6911099999999997
TaIr3,-0.69844
TmO3,-1.74433
SmHoRh2,-0.8588600000000001
BeGaPd2,-0.48845
Ca2TaAgO6,-2.5113
Zn3Co2O7,-1.23984
CaSi2WO6,-2.52873
BaAl2,-0.29255
GaFeRh2,-0.37418
NaH2N,-0.38581
ZnCuMo,0.91569
Li6CoO4,-1.82135
Ba3Al5,-0.33425
NdBRh3,-0.70131
CaBiB,0.80598
BeGa2W,0.13249
Rb2Sb4S7,-0.63412
TbNiC2,-0.41153999999999996
NaAg2Sn,0.13044
Li2MnFe3O8,-1.70475
TiZn,-0.19463
Na3TlO2,-1.27179
K2RhF6,-2.3773299999999997
ZrInNi2,-0.43625
Ba4ZrTa,1.39704
Zn2CoSbO6,-1.34717
LiVRh2,-0.44013
BaNaSc,0.90168
PrB6,-0.50266
Nd5Sn3,-0.70465
ZrBeBi,0.19679000000000002
HfBeCo4,-0.16721
Ba4CaIr,0.77388
TbYb2PrS6,-1.95633
SrBePd,-0.21891999999999998
BaYMg,0.72038
LiTeO3,-1.45199
Ba4ZrRu,1.28857
Ba5Al5Pb,-0.4270100000000001
Li4Co2OF7,-2.45212
BeZn2Bi,0.38941
CaMnO3,-2.44153
BaNaSb,-0.45664
NdOF,-3.96055
Ba2CuSn2F4,-2.89361
NaYSi,0.11761
YAgO3,-1.4262299999999999
Tm2SO2,-3.4866599999999996
NaCaSiHO4,-2.59012
CaNi,-0.11965999999999999
Mn3Cu3O8,-1.412
SrTe3O8,-1.55528
FePd3,-0.07151
MnBePb,0.9522
Cr2SiO4,-2.0072900000000002
Na6NiO4,-1.25093
Be2InHg,0.5083
Ba3NiSb2O9,-2.11507
Ba3CaIr2O9,-2.1905900000000003
Hf2IrRu,-0.8749899999999999
K3Cu3As2,-0.38482
BaCa(GaO2)4,-2.39984
ZrHg3,0.11964000000000001
BeCuW2,-0.09318
Hf(TlTe)4,-0.49348
TmHfIr2,-0.97759
BaZnCd,0.07335
CoPdO2,-0.9968600000000001
Li2NiOF2,-2.2815
Ba2CaMoO6,-2.95982
Li4Mn3Ni(P2O3)2,-2.15091
Rb3Co,0.76518
CaTl,-0.50853
CaP,-1.2299200000000001
CrCdF6,-2.35347
Tc2MoAs,0.25394
NbAlPt,-0.1064
Ba4CuHg,0.56265
Hf4TiBe,0.72122
Li2Mn2SbO6,-1.7632599999999998
HfBiO4,-2.4465
MoAsOs2,0.45208
BrN3,-0.70422
Ba4LaTa,1.097
Dy2SeO2,-3.2805800000000005
YbNiC2,-0.43786
Sc2InC,-0.6331
CeMnNi4,-0.25089
Li2CdGe,-0.2926
MgBe2Tc,0.14392
DyAl,-0.4232
Yb(NiGe)2,-0.65864
MnP4,-0.3149
BaNa2Re,1.2083
Pr2ZnRu,-0.24421
YOs2,-0.39677
Be2ZnBi,0.73201
MnNi(BiO3)2,-1.38003
KCaBi,-0.78275
Ho3Sb4Au3,-0.80607
TbB2Ru3,-0.45203999999999994
Ti3Tl,0.01082
Mg3Zr,0.10425999999999999
CrP2,-0.39428
Ru(CO)4,-0.67465
TiZnPt2,-0.75656
BaNb2O6,-2.93174
LiMgSnPt,-0.6763600000000001
CaSc2O4,-3.6789300000000003
Tm2HgOs,-0.3385
NaBiF6,-2.21939
NaCNO,-1.03131
Ba(MnSn)2,-0.0976
SmInIr,-0.72833
Rb2LiTlCl6,-1.52904
ZrGa5Co,-0.39132
BaHf4Ga,0.58777
Li4Cr3Co3(SnO3)2,-1.86041
NpH3,-0.33604
AlRe2,-0.25554
OsS2,-0.46043
KSc2F7,-3.94317
CaAgAs,-0.8446299999999999
BeCo4Pt,0.14936
Sm3Sc,0.03678
BeV2Ge,-0.07209
CaFeO2,-2.09253
CaBeTl2,0.19122
RbAu(SO4)2,-1.27572
MnFeAs,-0.11895
Rb2CoI4,-0.92879
U(SiOs)2,-0.48926000000000003
BeV2Cr,0.09019
NdZnIn,-0.46916
Na6MgO4,-1.67701
CdHgAsBr,-0.24944
Tm2CdSe4,-1.54787
TmBrO,-3.09072
Ge3Sb,0.36932
MnSnRu2,-0.02364
AsPdSe,-0.13364
Sc4TaBe,0.67037
Li2CeAl,-0.08263999999999999
Be2VGe,-0.0604
SrHgPb,-0.43239
YbPaPt2,-1.06741
CaTeO4,-1.9359099999999998
TaInO4,-2.54035
MgPb3,-0.00158
MgTi2O5,-3.21978
Na4HgP2,-0.37661999999999995
Al3Pb5F9,-3.05868
Ca2TaSbO6,-2.75163
TlCuSe2,-0.20813
TaBO4,-2.8969099999999997
Tm2Sb2O7,-2.5437
Li4Co3TeO8,-1.44212
KGaS2,-1.16069
Mn3W3C,-0.07222
BeNbV,0.373
TmIn5Co,-0.21394000000000002
Be2SiNi,-0.15579
MgPbO3,-1.3230000000000002
MnAlNi2,-0.36932
TiBe,-0.13097
K2NaAlP2,-0.67919
SnBrF,-1.62752
Mg3Ti2O7,-3.10915
BeHg2Ru,0.75721
KBe2BO3F2,-3.03767
Na2NbF6,-3.04258
NaSi2N3,-1.1475899999999999
PrCuSn,-0.59595
UFeC2,0.23094
Li2RhF6,-2.34792
HoSe2,-1.62889
SiH,0.04792
Ho2SeO2,-3.3333
Na3MnSiBO7,-2.31952
MgNiF6,-2.34617
BaSc2Re,0.08237
USi,-0.14322000000000001
Ge2O3,-1.23497
YScO3,-3.80549
Nd3TlN,1.3408
ErAu,-0.95045
CaBeCu2,0.07957
Cd(InSe2)2,-0.5567300000000001
BeV2Os,-0.18646
Mn2Fe(CN)6,0.11263
TlPS3,-0.37176
LaBiPt,-1.0717
Ba3CrS5,-1.6917
LiBe2Bi,0.36448
USeS,-1.32611
RbDyO2,-2.96938
K2BePd,0.57792
Nd(SiAg)2,-0.40323000000000003
Pr(CuGe)2,-0.53492
Dy2PdRu,-0.7026600000000001
Li2AgHg,-0.26665
Be2CdNi,-0.03382
BeVRe2,0.02969
UHg2,0.26597
BeZnW4,0.50754
UIr2,-0.5997100000000001
U2Mo,0.05994
BaTcPd2,0.35668
Be2PCl,0.28987
Co3NiO8,-0.92107
MgV3O7,-2.56958
Sb2Pt2O7,-0.96875
LiFe(SiO3)2,-2.41638
NdCuSe2,-1.29683
Pd(PbBr3)2,-0.7438899999999999
PrMnSi,-0.43105
PaPt3,-1.07189
CaYZn2,0.48555
SrSnPt,-0.92428
LiMn2(PO4)2,-2.07195
MnAsRh,-0.23728000000000002
Nd4Sb3,-1.08409
CaBe2Tc,0.42841
BeSiIr2,-0.20579
HoMg3,-0.05792000000000001
YCdAg2,-0.33214
LiPN2,-0.90765
CrSiRu2,-0.3148
Pd3N,0.44269
K(FeAs)2,-0.34231
TaSe2,-0.81374
K2HgO2,-1.17244
Zn(CoO2)4,-1.1491200000000001
Ca3In,-0.26711
NaAgO,-0.6618
Be2WCl,0.24679
Be2CdPd,-0.09538
LiBIr,-0.5202600000000001
BaBiP4,-0.11047
Pm3Y,0.006940000000000001
BaMnO3,-2.47434
PmMgZn2,-0.37674
RbCd(NO2)3,0.35528000000000004
HfAs2,-0.74943
BeFeTe2,0.70252
PrPt2,-1.0604799999999999
HoBPd3,-0.62474
V5Ge3,-0.26921
Tb(BC)2,-0.52404
Li2Mn2F7,-2.65612
Tl3SbS3,-0.40589000000000003
TiGa5Ni,-0.28551
ErS2,-1.83843
SrH3,-0.10879
LiPr2Os,-0.1179
ThCl4,-2.25787
Rb2TeBr6,-1.10965
BaGaCl2,-1.49661
Dy3Co,-0.20765999999999998
GaCuTe2,-0.26283
Be2CdTc,0.2603
BeNbIn,0.24341999999999997
Ac3Sc,0.10099
AgF,-1.04198
YIr,-0.94325
Be2ZnRu,0.00966
SO2,-1.08656
Ba4BiPb,-0.02054
CeZn3Cu2,-0.26536
LiCoSbO4,-1.50646
LiSnPCO7,-1.89479
BePbCl2,-0.04444
Ta3Al2CoC,-0.5727300000000001
ThFe2,0.27107
HfCo3B2,-0.57736
NaGaH8(NF3)2,-1.55148
Ca4BeCr,0.9772
K2Ti(SiO3)3,-2.87761
NaMgBe2,0.35059
Ba4BeP,0.72529
Zr6Al6Pt7,-0.9170799999999999
Sm2C3,-0.3418
ScCo2Sn,-0.41583000000000003
Ba2SnTe,-0.956
SnCl2,-1.08154
Fe2SiS4,-0.45939
Ba4BiMo,0.77687
Sc2ZnRu,-0.53815
RbAu3Se2,-0.42478
K2Al2B2O7,-2.82056
Ca2YSnO5,-2.88382
HfVGe,-0.60092
ThGa3,-0.50403
Hf4Al3,-0.38432
CaBe3,-0.12509
Cd2SiO4,-1.85174
MgBeTl2,0.32623
Be2CrMo,0.09294
MnCr2O4,-1.96164
BeVFe,-0.05728
LiMn2NiO6,-1.6593
Li2CeSb2,-0.72742
NaNi3,0.43869
Rb2SeO4,-1.48767
NdCu5,-0.18761
ZnPt3,-0.31473
Tl2Pd,-0.12487
Ba3Hf2O7,-3.51322
Li2FeF5,-2.7063200000000003
VPt2,-0.54764
AuC,2.19781
SrCu2O3,-1.51706
Lu2ZnS4,-1.83115
Lu2GaAg,-0.48938
AlVFeCo,-0.41797
PrZn(FeO3)2,-1.95996
CuPt7,-0.07161000000000001
Ba2HoReO6,-2.88828
Li5InO4,-1.92118
BaBeSiO4,-3.12331
MgCoF6,-2.45684
LiYbO2,-2.38808
TbInAg2,-0.38787
SmDyTl2,-0.37288
TmMn6(GaSn2)2,-0.1041
NdLuTl2,-0.33094
InNi3,-0.043089999999999996
Ba4MnSn,0.90216
TaBeFe4,-0.07224
YHoZn2,-0.39671
YNiSn,-0.7192
Ba3(SiAs2)2,-0.85239
HoLuRh2,-1.01274
Ca6Al2NF,-1.08275
BaTaTe,1.13179
BaTaPt2,-0.54411
Ca4Al6O3,-3.15763
LiSmHg2,-0.36315
TaGeRh,-0.49128
Li4MnF8,-2.81156
LiDy2Tc,-0.07493
BaBeNb2,1.12627
CaC2(SN)2,-0.52894
Ba4MoRh,1.32513
MnBePd2,-0.09715
LiMg2Ge,-0.14943
CoBr,0.6782199999999999
TiFeSn,0.37726
TbCuPb,-0.42578999999999995
KBaCu2,0.10325
Al3Ni2,-0.6480100000000001
KNaTe,-1.10453
Ba4CoMo,1.48105
BiN,0.55543
LiGeIr2,-0.40098
Er2CuOs,-0.4131
BeNbFe,0.28336999999999996
Co5CuO8,-1.0758299999999998
TbB2C,-0.58624
Rb2FeI4,-0.9611
SrP3,-0.73625
Zr3Cu,0.01223
Ta2CdBi,0.76383
CeReB4,-0.56307
BeZnCl,-0.16086
Li2GePd,-0.43009
Ca(ZnAs)2,-0.69868
Hf2InMo,-0.07674
AlInO3,-2.48756
Li8Cr3SbO2,-2.10686
ReO3,-1.7207700000000001
YErAl2,-0.43983999999999995
CaVF4,-3.32573
TlBS3,-0.4437100000000001
Li3Co2O2F3,-2.13195
Pm2MgSn,-0.43871
Zn(BiO2)2,-1.14862
Li5Ge4,-0.37583
Re2NiO8,-1.50486
MnZn3,0.01254
Ba4SiSb,0.2469
YThRu2,-0.4648600000000001
Yb(ZnAs)2,-0.7204
Na4NpO5,-2.46918
AlAgTe2,-0.36204000000000003
BiTeBr,-0.5038199999999999
UGa3,-0.22050999999999998
CaFeF4,-3.0526
K3MoF6,-2.61302
CaVF5,-3.4799300000000004
LuGaO3,-2.98143
Ti2ZnO5,-2.65559
Ca3PbO,-1.74127
Fe6O5F7,-1.7386400000000002
Na3Re,1.24383
Ca2V2O5,-2.7800700000000003
Yb2AgHg,-0.5371
HoIn,-0.46113999999999994
AlCrF5,-3.10162
Zr5Al4,-0.42098
Ba4ZrNi,1.0724
BeInTc2,0.017419999999999998
Ho2ZnOs,-0.40631
AsPd2Rh,-0.08975
SrBrF,-3.27318
UTeS,-1.05386
Li2FeCu(CN)6,0.22166
NiO,-0.63415
CeCrS2O,-2.04208
LiErIn2,-0.40017
ThCoSi,-0.70318
MnAsRu,-0.08048999999999999
LiVSiO4,-2.49059
VNi2Sn,-0.09577999999999999
PrMgNi4,-0.34963
PuN,-1.6583
Li2Fe(CoO3)2,-1.55723
Be2NbNi,-0.08478
Ca(MnGe)2,-0.3387
MgTiO3,-3.21025
Sr2C(NCl)2,-1.71865
BeSbSe,-0.07618
CaZnGe,-0.60314
