pretty_comp,kpoints_array_average
Sr(ZnAs)2,10.0
Co2(GeS)3,5.0
MgCd2,14.666666666666664
BaY2F8,4.666666666666667
CaCuF4,5.0
SmB2Rh3,22.33333333333333
TiAlRu2,11.0
AgClO2,4.666666666666667
BeO,9.0
Na4S2O5,3.6666666666666665
Dy(Ni2P)2,14.333333333333336
TlAsPt5,15.333333333333336
Ba4VCl,7.0
Sr2ZnCu2(SO)2,7.333333333333332
Ho4Sb3,8.0
PtPb2,17.333333333333332
Ta(ICl)2,4.666666666666667
BeCoRu,21.33333333333333
Pr2O3,3.6666666666666665
Li2CuNi(PO4)2,4.666666666666667
NaSr(PO3)3,3.333333333333333
La2PBr2,21.33333333333333
ReH8(NCl3)2,5.0
Ba2Cd,15.333333333333336
LiBe2Sb,17.0
Ca5(SiN3)2,4.0
BeV2Tc,15.333333333333336
YBeCl2,13.333333333333336
Be2HgPt,23.66666666666667
Rb2Yb2O5,6.666666666666668
Be2CuNi,14.0
BeHg2Mo,15.333333333333336
BaTcCl,7.0
Ta2Mn2O7,5.0
K7Nb(SO4)6,4.0
Sr2ErRuO6,5.666666666666668
Ga3Au,32.0
BaMgTl,11.0
BaTi4Br,8.0
Ba2SnHg,15.0
YCd3,11.0
Al2FeO4,6.0
Li2MgCd,12.0
Sc2TcAu,12.0
ZnGa3,25.0
Ba4MgTl,10.0
Ba4BeGe,10.0
NaMgBe2,18.666666666666668
Dy2C,11.0
HfCr2,15.333333333333336
Fe2P,12.666666666666664
Mg2SiO4,5.333333333333333
Zr2Be2Ga,10.0
Cu8O,10.333333333333334
TmBi3,20.666666666666668
CeSbAu,8.333333333333334
Ba4HgPb,11.0
Ti5Si3,8.666666666666666
HoNi2,10.0
Ba2Lu(CuO2)3,16.333333333333332
UPb,7.666666666666668
ScCl3,4.0
NaB,16.0
Ba2Sc2O5,4.0
ZnGeO3,9.0
Nd2CdNi2,17.333333333333332
Li4H3ClO3,4.0
CaLaCd2,17.0
DyGaO3,4.0
Mg3Sn,22.0
SiSbOs2,16.0
MgPbO3,11.0
Na2CrCSO7,4.0
Nb3O7F,7.0
RbCd4As3,11.0
PbI2,9.0
Nd(AlAu)2,16.333333333333332
TiBe2Pt,16.333333333333332
Cr2S3,6.666666666666668
AcAgHg2,16.0
USbSe,11.666666666666664
Ba4CdPd,11.0
TaCrO4,5.333333333333333
Li2CeO3,6.0
Be2CuMo,14.0
Na3AlF6,4.0
Li6UO6,3.0
YS,22.0
SmCl2,20.0
NdS2,22.0
Sr3Mg,10.666666666666666
Ba4InSe,9.0
ThIn3,21.0
Zr5Sb3,9.666666666666666
BeSb2Pt,19.0
NdGeO3,18.0
Rb2GeF6,4.0
NaYb3,15.0
K3Np(H3O4)2,2.6666666666666665
KBe2P,16.0
PrBi2ClO4,6.333333333333332
Yb2Pb,10.666666666666666
K2H6PbO6,5.0
Li2AgSn,25.0
AlVCo2,18.0
Mn4As3,4.666666666666667
FeSiGe,4.666666666666667
KLiSi2O5,4.0
Na5CoO4,3.6666666666666665
Ca2HgPb,13.0
BeSb2Ru,19.0
NiGe3,20.666666666666668
Y3Al7Cu2,12.333333333333336
Li2CoCl4,5.0
SrHo2O4,3.6666666666666665
Sr(SbRu2)2,12.0
Li2CrS3,5.666666666666668
NdO2,9.666666666666666
U3Ge,9.0
CaBeIr2,10.666666666666666
Tl3F,16.333333333333332
FeSbAs,7.666666666666668
PmSbAu2,19.0
Mn(AsO3)2,4.666666666666667
Y2CdIr,8.0
Mg2GeO4,5.0
TcSnSe,13.0
LiZrO2,18.33333333333333
ZrSe3,11.666666666666664
Ba4SbRu,15.0
Yb2AgSn,14.0
TaS2,28.0
K2RbPdF5,3.333333333333333
KMnSb,12.0
NaCdHg2,20.0
Li2CaPb,9.0
LuS,24.0
NaSi,6.0
USn3,15.0
BeGePb,23.66666666666667
Tb3(CoGe2)2,9.0
Tb(FeB)2,10.666666666666666
KN,10.0
HfCuSn,14.666666666666664
TbHO2,4.333333333333333
Be2SnHg,31.66666666666667
InCl,6.333333333333332
Be2RuAu,18.0
Tm2TlCd,19.0
NdO2,5.0
Li2BeCl,19.33333333333333
Ba3(HIr)2,4.333333333333333
Er(SiAu)2,16.666666666666668
SmClO,4.333333333333333
ScNi4Au,18.0
BeFe2Ni,17.666666666666668
Be2NiIr,24.33333333333333
ScCo,16.0
Li2SnPb,4.0
Nb2Hg2O7,6.0
NaMgBe2,28.33333333333333
LiMgPd2,21.0
RbPbCl3,8.0
NaHo2F7,4.0
YBeFe,16.0
Fe3H4(OF4)2,5.666666666666668
ZrIn2,14.666666666666664
Nb3GeTe6,8.0
ThPb,10.333333333333334
CeTh3O8,8.333333333333334
CaGa2,20.0
BaYSb,15.0
Sr3Cr2O8,4.0
Ba2Co(B3O)2,4.0
Ho2OsRu,20.0
Mn4O3F5,5.333333333333333
TlSbF6,4.0
HgIBr,5.333333333333333
Sr2DyReO6,9.0
LuCuSe2,8.333333333333334
BeRe2Cl,25.33333333333333
Ba4ZrSn,12.0
Fe3Ge,14.0
Tl2O3,8.0
HfAg,18.33333333333333
Ta2Be2Pb,19.0
YRh2,16.0
Na2NiO3,5.666666666666668
LuBi3,20.0
Ba4MgV,7.0
Th(Fe2P)2,6.0
PrAlCu,14.0
Ti2AsP,12.0
MnAsPd2,11.0
Ti3Zn2O8,5.0
MnInBr3,6.666666666666668
Tm2MgGe2,15.666666666666664
Na2SiF6,2.6666666666666665
PrAl2Ni3,16.0
SnI2,4.666666666666667
BeNi4P,17.0
KLi6IrO6,6.0
SmBPd3,13.0
Na2(CdSi)3,3.333333333333333
Tb4CdRh,6.0
Li2YbSi,9.0
AlPS4,3.333333333333333
Sm2Mn2O7,10.0
Li5CrO5,4.333333333333333
CeCuGe,7.333333333333332
Al2PdCl8,3.333333333333333
Al(NiO2)2,7.0
KMgAs,6.666666666666668
YTiGe,14.333333333333336
Sr2B5H2O,3.0
K2Pt,6.0
HgCN2,4.333333333333333
Ti6Al6Ni7,8.0
LiMgBi,10.0
NiPb2(N3O)2,6.0
Te4W3S2,9.0
TiP2O7,4.0
LiScI3,10.666666666666666
Be2SiW,10.666666666666666
Ba4GaSn,12.0
Li2Si,12.0
Ba4ZrRe,13.0
Be2TcW,20.666666666666668
Ba4TeOs,9.0
Li2FeNi(PO4)2,4.666666666666667
Ba2LiMg,6.666666666666668
NbFeSb,7.0
BaSiP2,18.666666666666668
Ba4TiPt,7.0
VSnO4,7.0
Li3CoOF3,5.333333333333333
Bi2SeO2,7.0
NaS2,3.333333333333333
Ba4GaCl,9.0
Na2PtC2,13.0
Mn4O7F,4.333333333333333
Tm(MnGe)6,13.666666666666664
AsS2NF6,4.0
Ca2MnSbO6,6.333333333333332
RbBiF3,4.333333333333333
Bi2PbSe4,10.0
Ti2FeSe4,7.333333333333332
PrMg,22.0
HfBeSe2,18.33333333333333
Mn2SnW,11.0
Ho2Sn2O7,4.0
Rb5Au3O2,3.6666666666666665
Li3Cu3TeO8,6.0
Ho2MgGe2,15.0
Ca2N,13.0
NaAcTe2,6.0
BeCrBi2,12.666666666666664
Ba4NbP,13.0
MnBeSn2,12.0
Ba4MnCr,9.0
Li2MnCuO4,7.666666666666668
Fe2As5,4.0
SrCuSeF,8.0
Sm2TlZn,18.0
Ce3InC,7.0
Al(SnO2)2,7.0
BPPbO5,4.0
TiF3,8.0
Te2O5,4.333333333333333
YMnGe,7.0
Hg3Bi,16.0
Sc3RuC4,7.0
Ac2AgIr,19.0
K2PtCl6,4.0
CdCuAs,15.0
NaNO3,5.0
Tc3As,11.0
Ca4BeW,6.0
Ni3S2,15.0
ScZn2,16.0
LiPm2Si,11.0
Na2VBAsO7,4.333333333333333
Ti(MnP)2,4.333333333333333
BeTe2Rh,29.66666666666667
LuGaCu2,11.0
YBi,10.0
Sc5Ga3,9.666666666666666
Mn(NbS2)4,8.333333333333334
TaTe2,10.666666666666666
Li4Ti3V3Cr2O6,4.333333333333333
Ta2O,8.0
Y2AlTl,7.333333333333332
Ba2TbNbO6,5.333333333333333
Be2TlBr,11.0
KEu(CuTe2)2,18.33333333333333
U2Cl5O2,6.0
CrGaFe2,9.0
KC2IN2,3.333333333333333
ZnO,11.0
Na5Al3F4,3.333333333333333
LiMgN,5.0
Al3Mo,6.0
ZrGa,14.333333333333336
ThSi2Ru3,20.33333333333333
Li2PdF6,3.6666666666666665
NdHoIn2,16.0
U(PdS2)2,5.0
CrClO,7.0
GaFeIr2,17.0
HoTlO2,6.666666666666668
Be2ReOs,16.333333333333332
NiI2,13.0
KNbO3,9.0
Rb3P,6.333333333333332
LiHoSn2,14.0
LiSn4Rh,13.0
Mn3GeIr,6.0
Li3Si2(NiO4)2,5.666666666666668
BeReSn2,20.666666666666668
CuCN,7.0
Nd3CoB4,12.333333333333336
LiBe2Cr,21.33333333333333
Be2NbTc2,26.66666666666667
CoHO2,8.0
ErSb,21.0
HgBiO3,12.0
NaCeO2,8.0
Ac3In,10.333333333333334
NaBeV2,7.666666666666668
NaGeSbO5,4.666666666666667
BaMg2FeH8,4.333333333333333
BaReBr2,15.0
NaBF4,3.6666666666666665
Ba4VFe,9.0
MnO2,6.0
BeGaRu2,16.333333333333332
ScSbPd,8.0
AsPd2Rh,12.0
Be(VSn)2,14.666666666666664
Tm(AlC)3,10.0
SrPS3,3.333333333333333
Li(CoO2)2,5.0
NaPt2,22.0
HfO2,5.0
Be2NbSi,14.0
KAuF6,4.0
BeCd2Ir,18.666666666666668
LiYF4,4.0
BaTl2,15.333333333333336
IrC2,14.333333333333336
NaCa2Tl,15.0
Dy3Mn3Ga2Si,9.666666666666666
NaDyTl2,21.0
ErSb2,22.0
KSc2Co,11.0
Li2AlNiO4,5.333333333333333
KSbS2,6.0
PmN,12.0
TlSnPb2,8.666666666666666
PrPbAu,18.0
Ho2C,20.0
CeAgAu2,16.0
Li2MgGe,19.0
V2ZnO6,4.333333333333333
VFeCoAs,12.0
CrReO4,8.0
Ti3Al,11.0
FeSeCl7,3.0
UBC,10.333333333333334
YBeTl,18.666666666666668
K2BrCl6F,7.0
MoW3(Se3S)2,7.666666666666668
NaTl2Pb,14.0
LiNbFeO4,4.333333333333333
BaCr2Mo,13.0
Pr3Er,12.0
GaAsO4,4.666666666666667
TbHg3,16.666666666666668
BeMoSe,17.0
Ca(NiB3)2,15.0
Te2MoW2(SeS)2,6.333333333333332
Be2BiPt,20.666666666666668
Ba2AlAg3O8,18.666666666666668
Ca2RuO4,8.0
BaMnGe,7.0
Mg2BeIn,28.33333333333333
BaZnF4,3.6666666666666665
RbBeO3,9.0
Ba4BeOs,12.0
CaTe2O5,3.0
ScBeW2,19.33333333333333
Sc2NiRu,20.0
MgZnAu2,28.0
Li(Fe3P2)2,7.666666666666668
Sm(ErS2)3,5.0
HoMnB4,8.333333333333334
InTc3,11.0
V2O3,7.0
BaVS3,7.0
Mg2GeB2Rh5,17.0
Ba(AlGe)2,18.33333333333333
PuIrO3,10.0
ScZn2Au,17.0
Ba3NiIr2O9,5.333333333333333
BaZn2Re,10.333333333333334
RbCdBr3,4.0
Sr(MnGe)2,9.0
Mn2Sn,8.0
Ba4TlPb,11.0
Lu2BeOs,19.0
MoO3,5.0
NaHg2Pb,10.0
LiBeCr2,16.0
LiBe2Se,13.333333333333336
Be2GeP,22.0
VCuRh2,13.0
Sm2Co2P7,9.666666666666666
BeZn2As,26.0
VB,17.333333333333332
YbSiPt2,9.333333333333334
Be2CoNi,22.33333333333333
KZrBe,8.0
Hg2Os2O7,9.0
Mg3Cd,22.0
Yb2AgPb,14.0
ZnCo3,14.0
Rb2NiF4,11.0
TmMg2,12.0
Nd3U(ClO2)3,2.6666666666666665
SbPbClO2,5.333333333333333
ScTlO2,7.333333333333332
Ba4MgPb,9.0
CrN,25.0
Be2IrPb,23.0
TmMoClO4,4.0
BeV2Pd,18.666666666666668
DyCrB4,6.333333333333332
DyAlNi,11.666666666666664
Nd2MgCu2,12.0
Y6N2O5,11.0
TbNiC2,10.0
TaAsP2,25.0
VHgO3,14.0
Zr4In5Co2,10.0
CaN2,21.33333333333333
Sc2BeIn,23.0
LiCu2Si,24.0
NpGa5Co,6.0
ErCoO3,5.0
Ti3Pt,15.0
BaHgBr,8.0
Ba2NbTe,12.0
BaTlSe2,21.0
Rb2HgAu,13.0
LiBeCd,30.0
Al2Si2H4O9,5.0
PuB2Rh3,11.333333333333336
CeRh2,16.0
Mn2Ge,16.333333333333332
TiCo3,15.0
Th3O2,6.666666666666668
LiBeSb2,31.66666666666667
Mn3NiN,9.0
RbMgPO4,2.6666666666666665
Al2Tc,10.0
Sr2Pb3,17.0
Ba2CaGe,11.0
SbRhO4,9.0
CeAl3,10.666666666666666
Ba4TiCo,7.0
ScSi2Tc,8.333333333333334
ScAgO3,7.666666666666668
NaMn4Be,14.0
BeCuBr2,19.0
Be2TlW,21.0
KB,11.0
MgSi,22.0
HfAsPd,11.0
Er2B4C,17.0
ErAs,14.0
NaCr2O4,5.333333333333333
PrZr3F5,3.0
CaWF6,4.0
SmInIr,13.666666666666664
Ba2LiCl,13.0
Co3SnO8,4.333333333333333
NpCdPt2,12.0
LiCaGe2,8.666666666666666
V(CO3)2,5.666666666666668
Ti3N2O3,10.666666666666666
TbMoClO4,4.0
Ho2Ga8Co,20.666666666666668
Li2VO3F,3.6666666666666665
Rb8NO3,5.0
LiNiPO4,5.0
BeInBi4,19.0
YbGa,23.33333333333333
Cu2SnSe3,6.666666666666668
Li2CoSnO4,8.666666666666666
Ba4SiNi,10.0
PrSO,3.333333333333333
SmDy3,9.666666666666666
CeCoC2,6.666666666666668
WCl3,4.0
Er(Al2Mo)2,12.333333333333336
Ba4IrW,9.0
HfGePd,11.333333333333336
ZrIr2,17.0
TaBe2Nb,18.666666666666668
CeCu2,7.666666666666668
K6Ge2O7,2.6666666666666665
Ho6MnBi2,7.0
LiLu2Pd,17.0
LiHSeO3,4.0
LiAl2Rh,16.0
NaPdO3,19.0
BeAsPt2,19.0
Na4CoO3,3.6666666666666665
MgU,13.333333333333336
K2Be2O3,3.0
NdHo3,15.0
Cr2FeSe4,5.0
Tm2AgHg,13.0
XeO3,3.0
Zr3Ga2,10.666666666666666
Cd(HO)2,7.0
ThCo5,11.0
SrAgO2,17.666666666666668
NbPt2,20.33333333333333
ReTeAs,18.0
PmHo,13.666666666666664
YbB2Ir3,19.666666666666668
HoAgPb,10.333333333333334
NaNbO2,23.0
CoReB,10.666666666666666
Lu3AlN,10.0
SrCrF4,4.0
Yb2CdS4,8.0
LiYSi,13.0
Ba4NiGe,10.0
MgZnPd2,22.0
KNaMo(OF2)2,3.6666666666666665
KBaCu,7.0
HPbIO,4.666666666666667
Zr2Co2P7,5.333333333333333
Sr(ClO2)2,4.333333333333333
RbU2SbS8,7.666666666666668
Th2S3,6.333333333333332
LiBeSi2,20.666666666666668
Co3BPO7,5.0
Li2HoIn,18.0
FeAgTe2,11.0
TmAl2,19.0
VP4,9.666666666666666
YBeSb,13.333333333333336
In2Sn2O7,6.0
Mg2Pb,14.0
ZrCl4,3.6666666666666665
LiFeF4,6.0
Ba4CaRe,11.0
BeGa2Fe,17.333333333333332
Sc(CoSi)2,10.0
BaSrLi2,10.0
TbGaI,16.0
IO3,5.0
BaNaCl,6.0
BaSr2Bi,16.0
TiBe2Bi,19.33333333333333
MgSc2Tc,10.0
Ba4TaGa,9.0
Be2VGa,23.66666666666667
BeCoBr4,10.0
LiMgSnPd,20.0
VBiO3,7.0
Mo2SeS3,7.666666666666668
LiNdGeO4,4.0
Rb2TeO3,3.0
ScTlRh2,12.0
Li4Mn5,4.333333333333333
ScBIr3,16.0
Ba4FeCo,9.0
BeCr4W,16.0
BePW,13.333333333333336
K2Sn(AsS3)2,4.666666666666667
ScI2,6.333333333333332
Cr3Cu,19.0
RbBa3,7.666666666666668
RePbClO4,3.0
CaCo2O5,8.333333333333334
HoInNi,17.333333333333332
Sm(ZnP)3,10.0
CuBiS2,5.666666666666668
CaPr(FeO3)2,5.333333333333333
FePt3,13.0
Zr2Al3,8.666666666666666
LiAuF6,5.0
KNO2,5.333333333333333
BaIn2Pt,14.333333333333336
Mg2RhAu,14.0
Ta2Tl3Cu3S8,3.6666666666666665
BaPbO3,28.0
K3VS4,2.6666666666666665
NiTe,17.666666666666668
TiBr4,3.333333333333333
NbTeI3,4.333333333333333
ErCl2,14.666666666666664
Ba4TcRh,9.0
LiSmO2,4.0
Na2MoO4,4.0
LiBe2Zn,30.0
BaTbMn2O6,6.333333333333332
Ti2Cu3(TeO2)3,3.333333333333333
SiBO3,22.0
CeSi2Ru3,21.33333333333333
K3B2H2I,4.0
LiAl,20.0
BeMo2Pt,20.0
KNaBe2,23.66666666666667
SrF2,4.0
LiAlPd2,20.0
YbFeB4,8.666666666666666
SrInHg2,11.0
AgN,23.0
HoErCd2,16.0
RbNaS,5.333333333333333
YbCd3,11.0
Li2Cr3SnO8,5.0
InOF2,11.0
Dy2Co3Si5,11.666666666666664
YbNdRh2,16.0
CePd5,12.0
La2MoO6,4.0
Be2ZnIn,25.33333333333333
Li2FeF6,6.0
Sc6N2O5,12.0
NaDySe2,6.666666666666668
Ti2AlCo,8.0
SmPbAu,18.0
MnBeCr2,12.333333333333336
Tm2OsPd,13.0
HgI2,4.333333333333333
Zn3Ge,18.33333333333333
Dy3CuGeSe7,5.0
TmB2,17.666666666666668
Sr2SmNbO6,5.0
Sr(ScS2)2,5.0
NaSr2In,10.0
Fe(BW)2,11.0
BeTl2Ge,26.33333333333333
V4SiSb2,7.666666666666668
ZnCu3H6(ClO3)2,4.666666666666667
U2FeS5,4.0
CuO2F,5.666666666666668
Mn3(P3Pd10)2,8.0
Pt3Rh,20.0
MgBeIr,24.0
TbAs,10.0
LaMgNi4,15.0
CaCuS2,26.66666666666667
MgCr2S5,7.333333333333332
KBaTi,8.0
KHfO3,11.0
Be2RhCl,16.333333333333332
Y2Fe2O7,5.0
YHoAl2,17.0
KTcO3,19.0
FePd,12.0
Ba4ScIr,10.0
HoAgTe2,4.666666666666667
Ba5Sb3,5.333333333333333
CaAgP,13.0
KBi2F7,3.0
Li4P2O7,3.333333333333333
Hg2GeO4,3.6666666666666665
Te2Mo(WS2)3,13.0
Na2SO4,8.333333333333334
Mn(RhO2)2,6.0
PmDyRu2,15.0
LiMn2O2F3,5.666666666666668
LiCo(CO)4,4.0
PaGaTc2,12.0
K2S2O5,3.6666666666666665
MgCu,22.66666666666667
Tm3Mg,7.0
BeGeTe,23.0
YCdAg2,20.0
CaIn2,11.333333333333336
PrAs3,25.0
Ba2CaUO6,4.0
Sn2OF5,4.333333333333333
Ga2HgTe4,7.0
Li8ZrO6,4.0
Be2SnP,14.666666666666664
KScBe2,13.0
NaSrP,6.0
PmHgAu2,17.0
KNaS,4.666666666666667
NbOF2,18.666666666666668
KH4F5,3.0
PrNbO3,11.0
NaBePd,26.33333333333333
Sb2Te4Pb,10.0
Ca2ZnGa,9.0
Li2TlSb,4.0
Mg2Bi3O8,4.666666666666667
Y2Ru2O7,7.0
YNi4B,17.333333333333332
Ta5N6,15.333333333333336
MnBiSe2I,10.666666666666666
Ga2Ge4Pb3O4,3.6666666666666665
Mg(ScS2)2,5.0
S8O,3.0
Yb4Cl6O,3.333333333333333
Zn2Ni3O8,4.0
PaTlO3,6.0
ScBe2Sb,12.333333333333336
BeCoP,28.33333333333333
Mg2H4Ru,9.333333333333334
Te(HO)6,5.0
ThGa3,16.0
Mn2AlV,12.0
TbMg3,20.0
Y2Be2SiO7,3.6666666666666665
K4Ba(GeO3)3,3.333333333333333
TaBe2Zn,17.0
YbPb,19.33333333333333
NaCrF6,4.0
NaAgF4,4.0
Nb9PO25,4.666666666666667
NpCo2,10.0
Ba2PbSe,9.0
YFe(WO4)2,4.666666666666667
ErSi2Ni,11.666666666666664
HgCl2,4.666666666666667
SrBe2P,18.0
Ho2MgAl,17.0
BePbCl2,16.666666666666668
ErNbRu2,12.0
BaIrPt2,17.0
Hf6Al6Rh7,12.0
HfS3,5.666666666666668
NaPd2Pb,19.0
BeTcBi4,12.0
SbPdSe,11.0
FeSiW,9.0
BeTcRh4,18.0
BeCu2P,14.0
Ba4ReGe,16.0
K2TaBe,18.0
ScBeRu2,10.0
V5SiB2,7.666666666666668
BeRhSe,22.33333333333333
CO,3.0
UFeGe,8.333333333333334
Tm2MgTc,7.0
Li3BrO,6.0
PrMg2Ag,12.0
Li4V3Cr3(WO3)2,4.333333333333333
PaGaCu2,12.0
URu3,16.0
NaMnF4,4.0
BaZnBi,14.0
BaRh2Se,13.333333333333336
Rb2HgSe,4.0
VTc2Ge,20.0
KBaP,7.0
BeNiTe2,20.666666666666668
CeRu2,13.0
Na2LiN,14.0
LiDyHg2,11.0
Mg3Ga,23.66666666666667
BeMo2Br,18.33333333333333
KBaSiHO4,3.333333333333333
Li2AlVO4,3.6666666666666665
HW,23.0
NCl,33.0
Sm5Mg,12.333333333333336
BeNbSi,25.66666666666667
Li4VO4F,3.333333333333333
GaAsIr2,16.0
Zr3Ag,12.0
BeSnCl,11.333333333333336
Pr(PRu2)2,9.0
Th2SeN2,5.666666666666668
Na6CoO4,3.6666666666666665
SmB2Ru3,21.33333333333333
MgBeIn,22.0
NdInO3,4.666666666666667
Hf3SnO8,4.666666666666667
U2F9,3.0
BaVO3,14.0
AcCdRh2,20.0
SiBPb,11.0
Sc5Cu5O3,4.0
LiAlO2,4.666666666666667
Ba2MgTe,9.0
Tb(SiAg)2,16.333333333333332
NaBe2Ru,15.0
Hg2SO4,4.666666666666667
As4RuBr,10.0
Cu2As4S3Cl2,4.0
SrFeMoO5,4.0
FeCo2Si,12.0
Ba3Si6N4O9,4.0
V3Mo,19.0
Re3Ru,22.33333333333333
RbF3,5.666666666666668
TmCuPbSe3,11.0
BeSn2Ge,20.0
RbFeSe2,6.333333333333332
PNF2,2.6666666666666665
Ba2SnCl,12.0
SmCd3,12.0
CoSbO4,9.0
BeCo4Tc,9.0
Li2V3O6,6.666666666666668
Ba2TlHg,16.0
RbLuS2,9.0
Na2MgH4(SO4)2,3.6666666666666665
AlCr2,11.333333333333336
MnSbS2Br,5.333333333333333
LaH2,14.0
AuBrF6,3.0
Ti(GeO3)2,4.333333333333333
Be2VGe,12.333333333333336
Mg2Nb2SnO8,3.6666666666666665
TbY3,9.666666666666666
MgAsP,25.0
Ba3Y2Cu2Pt,4.0
SnCl2,6.666666666666668
Ba2Sb3O8,19.0
Na2Cd(SO4)2,3.6666666666666665
Ca2SiB2O7,3.6666666666666665
VGaRu2,10.0
InCuRh2,7.333333333333332
Pm2ZnRh,13.0
PrDyTl2,21.0
BaAs3,12.333333333333336
HoAs,10.0
TbInCu4,8.0
U7Te2,4.666666666666667
MgH2(SeO3)2,3.333333333333333
YbPaPt2,20.0
Ba2Mg7,10.0
LiCoP2O7,3.333333333333333
OsN2,30.66666666666667
Li4NbO4,7.666666666666668
PmSbRh2,17.0
Sr2SO,6.333333333333332
BeSnSb,19.33333333333333
MnAl2O4,5.333333333333333
Ti3TeO8,3.6666666666666665
TlCl2,3.6666666666666665
BeZnSn4,26.0
Ba5P3ClO2,3.0
Ba2Mn3(SbO)2,6.333333333333332
ZrU3Sb5,10.0
Nd5AgSe8,5.0
Ba4MgCr,7.0
BaCa2Mg,10.666666666666666
KMnAs,7.666666666666668
Mg2Ni3P,20.0
Y2BeSe,12.666666666666664
UGa2,6.666666666666668
LiDy2Os,14.0
MnH2SO4,4.333333333333333
Na2Ti2As2O,9.333333333333334
Ti3Ag,9.0
LiCaAu2,5.333333333333333
RbYb3,13.333333333333336
ZnGeP2,6.666666666666668
ErMnB4,7.0
Sr2CuO3,15.333333333333336
DyCdAg2,20.0
Nd2Ni5B4,9.333333333333334
TaSi2,19.33333333333333
Ba2SrCo,15.0
YNbO4,4.0
Ta2Ni3S8,6.666666666666668
Li4Co3(OF3)2,4.0
Rb2Hg2PdBr8,4.333333333333333
Rb2ZnO2,3.6666666666666665
Ba4AgAuO6,4.0
Sr4CaMn2(SO3)2,7.333333333333332
K3Tm,13.0
MnV2Re,13.0
LiBeNi,16.333333333333332
DyClO,4.333333333333333
Na2Cu3(Ge2O)2,4.0
TiFeO3,5.333333333333333
Mg(VS2)2,5.333333333333333
B4Rh5,13.666666666666664
Yb3Mn,8.0
Pr4Ge3,12.0
Ca(MnS2)4,10.0
Ba(PrS2)2,5.0
BaTcPd2,19.666666666666668
BaMg(CO3)2,5.0
Tb2IrRh,14.0
BaLiPb,12.0
Li3CuS2,5.0
VTeRu,16.0
BeZnCr2,12.0
Ho2Ru2O7,8.0
Ba2HgBi,7.333333333333332
BePdPt2,14.333333333333336
TlTcIr2,16.0
Ba2VPb,14.0
CoAg3(CN)6,4.0
MgC2,4.666666666666667
Co3NiO8,8.0
Rb2Cd5As4,6.666666666666668
Mn(GeO3)2,5.333333333333333
ZrP,19.666666666666668
ScBeZn,21.0
Li2TiFe2O5,5.333333333333333
LiTm2Rh,14.0
SmSb2Au,12.0
NaNdAu2,20.0
YHo3,12.0
NaBe2Ge,21.33333333333333
HfScBe,20.33333333333333
Na2CaBe,17.0
K2Ti(SiO3)3,4.0
Ce(CoAs)2,7.333333333333332
NdDyMg2,12.0
SmLu3,9.333333333333334
Ba2Ho(CuO2)3,16.333333333333332
ZrBeIn,9.0
Rb3H5Pd,3.333333333333333
Y(SiNi)2,17.666666666666668
Ba4HfNb,12.0
Sr(H2O3)2,3.0
SmMgRh2,13.0
Sr4Al6TeO2,4.0
UAsP,12.333333333333336
NaH2N,4.0
CaFeWO6,8.0
Sr3Fe2O5,7.333333333333332
TlAgTe2,23.66666666666667
ZrNi4Sn,9.0
MgPb3,32.0
TiBeNb2,11.0
Nd3PbC,7.0
Ca(Fe2Sb)2,6.0
NiCl2,12.0
Be2ZnCu,22.66666666666667
Hf2BeFe,19.0
Sc2NiPt,19.0
Ti2NiSe4,7.333333333333332
KP(HO2)2,4.0
NaAsO2,3.6666666666666665
Li(NiO2)2,7.666666666666668
BaIn2Sb,15.333333333333336
HfBeBi4,18.0
TiFeH2,16.0
Li6TeO6,4.0
NaPH3NO3,4.666666666666667
RbGe,10.0
Sc2OsPd,17.0
CoP,9.0
NpGa3,9.0
MgH8(ClO)2,3.333333333333333
Ba3CrS5,17.666666666666668
Mg2BeCl,12.333333333333336
SmZnGa,19.33333333333333
Ba2LuRuO6,5.0
Cr3AgO8,5.333333333333333
RuBr3,13.0
YbSb2,17.333333333333332
Ba4HfGa,9.0
RbTlO3,12.0
BaHgPd2,22.33333333333333
EuPd3,29.0
K2HgS2,3.6666666666666665
RbCuF3,6.333333333333332
ErB3Mo,14.333333333333336
BPd2,18.33333333333333
ErMn2,12.0
TiReN3,7.666666666666668
MoBr3,4.666666666666667
Li2V(PO4)2,5.0
K2CrPCO7,4.0
SmRh2,12.0
Li2Ni3WO8,8.0
BaCrF6,5.0
ZrAlRh2,11.0
FeCoSn,7.333333333333332
Ca(GePd)2,14.0
Na2HgBi,6.0
Fe3PH6PbSO4,4.0
DySeClO3,3.333333333333333
NaLaTl2,21.0
Rb3Os,7.0
TiCoAs,12.0
BeFe2Co,11.0
LiBeSn2,21.0
V6Ga5,7.0
SmH2ClO2,4.333333333333333
HoTlRh2,13.0
HfSiMo,9.0
DySnAu2,22.0
HfNiSn,12.0
S(ClO)2,3.333333333333333
Ho7FeI2,5.0
LiCo2OF3,6.0
Dy(BRh)4,9.0
TaNi2,12.666666666666664
NbO2,18.666666666666668
CeAl2,7.0
ScGa3,19.0
NaTlO,6.333333333333332
K2Se,6.0
KSbO3,5.0
DyGa2,18.33333333333333
MnS2,14.0
BeRh2Cl,12.0
Zn3CdS4,6.0
KTaPt,17.0
Na3Mo(OF)3,4.0
Sc2GaAu,14.0
CaBe2Cd,20.0
