pretty_comp,magmom_oszicar
Ba2YSb,0.9657
NpPd3,3.4021
BaSrCl2,0.0
LiNi3O3F,4.0156
HfSnRh2,0.0
ScCdAu2,-0.0
TbBRh3,-0.0
KCuS,-0.0
Li2Co2SnO6,0.0
MnPd3,9.2405
YFe2Bi2(SeO2)2,6.1724
NaSb(PS3)2,-0.0
NbBW,-0.0
LaSc3(B2O)2,-0.0
CeDy3,0.0
Li3Pr,0.0
SmGaO3,0.0
Li5(FeO2)4,3.0
Tm(CoSi)2,0.0
Tm2CuAu,-0.0
KBeSe2,-0.0
NaErTl2,0.0
Be2CdW,-0.0
KTaPt,-0.0
ScBe2Te,0.0
Ce(SiPt)2,0.5084
Pm2NiRh,0.0
LiCaTl2,0.0
KMnRu,3.8466
BaTlBi,0.0
LaTe,0.0031
LiGa2Ni,0.0
P2Pb3O8,0.0
Tb(CoSi)2,0.0
ZrAlPd2,0.0
TiInPd2,-0.0
K2La2Ti3,0.0
GeAsRu2,0.0
Ba2CePtO6,-0.0
YScBe,-0.0
CeS,0.5996
Be2NiIr,0.0
HfBeSi,0.0
HfMg3,-0.0
CuRhO2,0.0
AgNO2,-0.0
SnMo3,-0.0
Na2MgH4(SO4)2,-0.0
RbPS3,0.0
ZrO2,0.0
TlZnF3,-0.0
Cr3Si,-0.0
BaGeBr,2.9849
NaHfBe2,0.0
Cd2P3I,-0.0
Dy(SiRh)2,0.0
Na2Sn2O3,-0.0
Sc2ZnIr,0.0
Tm2ZnHg,0.0
Be2GaTc,-0.0
Ag2O,0.0
TlV2AgO6,0.0
CaPrAg2,-0.0
BiClO,0.0
Mg(InSe2)2,0.0
BaSrHf,-0.0
NaLaO2,-0.0
AuCl3,0.0
BaRu2Cl,2.5214
WSe2,0.0
MnSnRu2,3.1145
YBe2Fe,0.0
Nb3GeS6,0.0
HoI3,-0.0
NaCdPd2,-0.0
TmIO,0.0
Zr6BI2,-0.0
Al3Ni2,0.0
SmMgCd2,0.0
CuBiO2,-0.0
TeMo6S,0.0
Ba4ZnRh,-0.0
Sr5(SnP3)2,0.0
NaSr2Tl,0.0
NdBi2IO4,-0.0
Tl2CS3,0.0
Li2HgPb,-0.0
Ta2CdBi,0.0
HfGa3,0.0
Be2CuW,-0.0
TbNiB4,0.0
ScMnBe,2.3409999999999997
Sb3Mo,-0.0
BeTc2Pt,0.0
Li4BeTe,0.1379
Ba4PdRh,-0.0
Sr6Li23,0.0
Sr6In2NF,-0.0
ZrGa,0.0
Ca3UN4,0.0
ZrPdF6,2.0
Ba4NaCuC2,0.0
NaMgCd2,-0.0
Np(MnSi)2,3.2898
Sr(CoGe)2,0.0
Sc2GaTc,-0.0
Li2MnFeO4,6.4707
Li3CuF6,3.9997
K6Na3AlSb4,0.0
K4MnBr6,10.0
YbPmZn2,0.0
K2CrPCO7,6.0
KTl,-0.0
Ba6HfO8,0.0
MgH2(SeO3)2,0.0
Sr4Al6WO6,0.0
BeCrTe2,3.8855
TaN,-0.0
TmInAg2,-0.0
Yb2InPd2,0.0
Nd2NiIr,-0.0
TiMn2Al,2.9410000000000003
HoThTc2,-0.0
BaF2,0.0
BeZnCr2,-0.0
Li(SiRh)2,0.0
BeCu2Se,0.0
Nd3S4,-0.0
Li2PmAl,0.0
Mg(VS2)2,7.9998
BaYCrCuO5,2.7465
YSbPd2,-0.0
DyCo3B2,0.0
TcNiW,0.0
NiP3,-0.0
YBe2Ir,-0.0
InPS4,0.0
YBeW4,0.0
TmIr2,0.0
MnSnO3,9.9372
Na2CdSn,0.0
Ca(BO2)2,0.0
InCuSe2,-0.0
LuAlB4,-0.0
BeNbSb,-0.0
RuN,-0.0
KBa4Re,0.0
BeReCl4,3.0813
Ag3O,-0.0
Ba(POs)2,0.0
K2Be2Se,0.0
DyZn,0.0
Cr5B3,0.0
ZrAg2,-0.0
MgGa2,-0.0
RbHF2,0.0
BeZnCl,-0.0
DyYCd2,-0.0
Na2SnF6,0.0
DyInCo4,4.3086
CaNiP2O7,8.0
Ba2Sb,0.0
MgAg,-0.0
YCuPb,-0.0
BeAu3,-0.0
B6P,-0.0
HCl,-0.0
Ho(BC)2,0.0
KBeIr,0.0
HfBeBi4,0.0
LiMnF5,6.0
Dy2TeO6,-0.0
Ag3Pd,0.0
Zr2ZnPt,5.0279
Be2NbFe,0.0
HfMg2Be,-0.0
Ca2AlCoO5,5.0459
Ba4HgGe,0.0
BeInPt2,0.0
BaLiPb,0.0
HoNiBi,-0.0
CrCoO4,5.359
Er8Ga3Co,0.0
Ba3NdRu2O9,5.9234
W2N,-0.0
PmDy3,0.0
Ca2Nb2O7,-0.0
HoB6,-0.0
ClO,2.9883
Ba2YTaO6,-0.0
Mg2TiO4,0.0
Sn7S2,-0.0
H4INO4,0.0
BeTl2Ir,-0.0
K2ReBr6,2.9983
BeCd4Mo,3.196
DyCu,-0.0
MgScCd2,-0.0
Sr2FeWO6,0.0
NdLuMg2,0.0
NdCo5,6.8262
Sm2Au2O5,0.0
MgInBr3,-0.0
NaBe2P,-0.0
TbRh2,0.0
CaTi4Cu3O2,0.0
CeH3(CO2)3,1.0
PuSi3,9.8414
Al2Bi2O7,4.4996
CrFe2Sb,3.0192
Be2Cr2Pt,0.0
Al5C3N,-0.0
Zr(SO4)2,0.0
BeCo2Ir,0.0
HfAsIr,0.0
La(SiNi)2,0.0
Ba(BiO2)4,-0.0
BePPt,-0.0
BeNi2Pb,0.0
SnPb,0.0
SnBi,-0.0
Li5AlO4,-0.0
Li4Co3Ni5O6,0.6129
MgSO4,0.0
CaBe2Se,-0.0
LiCdPd2,0.0
Al2CrTc,8.3535
CdSe,-0.0
Zn(CoS2)4,-0.0
U(SiRh)2,2.0846
Li2CuNi(PO4)2,3.9321
NiGePt2,0.0
ZrAsPt,0.0
Ti(SeO3)2,0.0
Ca(Ni2O3)2,3.9367
K2FeNi(CN)6,2.0
Li4BeW,1.8485
Ba4PtO6,-0.0
YbB2Ir3,-0.0
Sr2FeO4,3.1213
YTa3O9,0.0
Tb2SbO2,0.0
CaCrO3,7.9979999999999976
CrO3,-0.0
Ba4HfO6,-0.0
CeNbO4,1.9584
GePb3O5,0.0
Mg2FeH6,0.0
Li2Fe(BO3)2,4.0
Be2CdPb,-0.0
KBa2Si,-0.0
Fe3PtN,7.9539
Sc2CuRu,0.0
BaBi2Br,0.0
Rb2PdC2,-0.0
PrCd3,-0.0
Na3Co2SbO6,6.0
Ti(CoO3)2,1.6436
Ba4LiGe,0.0
BeTlHg2,-0.0
BeCd2Ir,0.0
Li2HgGe,-0.0
HoInAu2,-0.0
Ta2Zn3O8,0.0
BaTlHg2,0.0
BaCaSi,-0.0
PrHoZn2,0.0
BeRu2Pb,0.0
YUO4,2.0
ScAs,-0.0
ScZnPt2,0.0
CaZrN2,-0.0
ZrNbO4,1.9412
KBe2Os,0.0
Ba2ZrBi,3.3593
K3In,-0.0
CeZrO4,0.0
NaHgPO4,-0.0
Ba2ZnReO6,0.9012
KNdGeS4,0.0
ThAl,-0.0
NaMg2Be,0.0
NbTeCl9,0.0
Co5BiO2,3.2426
YTi4Cu3O2,1.9875
RbCaCl3,-0.0
SrTcO3,-0.0
DyTlTe2,-0.0
NaBeSn2,-0.0
Sb5IO7,0.0
CaMg3,0.0
BeCuMo,-0.0
BaV2(PO)4,4.0
RbClO3,0.0
DyHg3,-0.0
H2Se,-0.0
BeIrBr,0.0
Ca2ZnGe,-0.0
Ba4TeRh,0.0
Li4TaN3,0.0
YbTaRu2,0.0
P2Pb3O8,-0.0
BaSr2I6,0.0
Ba4SbSe,-0.0
UPt,4.8859
Dy2NiIr,-0.0
SrP3,-0.0
NiAsPt2,-0.0
ZrBe2In,0.0
Ti2ZnO5,-0.0
SrNbO3,-0.0
TaB,0.0
MnTePd,4.838
Sb7Mo3,-0.0
BaNaZn,-0.0
Hf2ZnTc,-0.0
YAu,0.0
Bi2Ir2O7,0.0
Mn(GaS2)2,5.0
KBe2Tl,-0.0
TiC,0.0
Pr5Al2Ru3,0.0
LiLaNb2O7,-0.0
BePSe2,0.0
Rb2Au3,0.0
Ta3Sn,-0.0
BeCdCo2,2.5997
LaBeW2,0.0013
Ga2Se3,-0.0
Lu2ZnAu,-0.0
Ba4VRe,2.3018
AlAg2,0.0
BaSe3,0.0
Na2HgO2,0.0
NaV(GeO3)2,4.0
AcI3,-0.0
TmCoC2,-0.0
AgTe2Au,0.0
Li2MgPb,0.0
LiHoSe2,0.0
BeTl2V,1.9131
Ca3Zn2(CuP2)2,-0.0
Tm4InRh,0.0
BeV2Pt,-0.0
BaNaCl,-0.0
Er(HO)3,-0.0
LuTh3,0.0
AlCuO3,-0.0
MoAsSe,1.7551
Na3HoCl6,-0.0
TaGaCo2,1.714
Y2AlSi2,-0.0
BaLiY,-0.0
Nd2SnHg,0.0
BeV2Si,-0.0
Eu2GeSe4,-0.0
RbBaO3,3.0
Be2HgW,0.0
ScZn2Pt,0.0
V3Pt,-0.0
LiBe2V,0.0
TmBiPd2,-0.0
AlSeBr7,0.0
SrBeTc,1.101
Ho2OsPt,-0.0
CaNiWO6,-0.0
SrAl4O7,-0.0
Rb2WBr6,2.0
LiTaBe,-0.0
KClO3,-0.0
ZrBePb4,0.2796
SmN,-0.0
PaAgAu2,0.0
Ba4NaRe,0.0001
Sc2BeRu,-0.0
Be2VOs,-0.0
UPb3,2.6965
LiBeH3,0.0
TaTl3Se4,0.0
Zr2TlC,-0.0
Nd(AlAu)2,0.0
TbGa2Co3,0.7465
MgPd,-0.0
Re2NiO8,2.0
Li2MnO3,6.0
Ac2SiPd,0.0
As3Ir,-0.0
TlBiF4,-0.0
NbCu3Se4,0.0
SbIrS,0.0
RbNa2AuO2,0.0
Rb3Mo2Cl9,7.9929999999999986
PrCuSO,-0.0
Ca(BeAs)2,-0.0
Ce(BC)2,0.6337
YBePb4,0.0
Ti2SbP,-0.0
Li4Ti5(FeO2)3,1.9592
Lu4B6O5,-0.0
Y5Sn3,-0.0
TbCl3,-0.0
K2RhF6,0.9938
Zr2Np,0.0
Dy(MnSi)2,3.5097
SbRhO4,-0.0
PH4I,0.0
AlTlO3,-0.0
GePd2,-0.0
Zn(SbO2)4,-0.0
SmBPd3,-0.0
BaGa4,-0.0
AsWBr,1.7273
Ho2TiO5,0.0
LiAl2Ru,0.0
Ca2B2O5,-0.0
Al2NiRu,-0.0
TiAsRh,-0.0
InCuRh2,3.1678
LiBeTl2,0.0
U2InRh2,7.4698
Sc2NiPt,0.0
K2Pb(SO4)2,0.0
Be2SnP,-0.0
Li2Cu2F7,5.6589
GeSb4Te7,0.0
CaMnF5,8.0
TlF,0.0
Ho3AlN,-0.0
Nd3Se4,0.0
Li3V(BO3)2,4.0
Li2CeTl,-0.0
HfW2,0.0
K2Zr(SiO3)3,-0.0
RbSnS2,-0.0
ErPd2,-0.0
PaAlAu2,0.0
Li2InAg,0.0
Tm4B6O5,-0.0
Zn(SbO3)2,0.0
UAg3,2.8432
BaNaBi,-0.0
HoBO3,0.0
Li6PS5I,0.0
ScBeZn,-0.0
HoErCd2,0.0
BaSO3,0.0
Be2RuPb,0.0
Ba2Ti3AlO7,0.0
Ca(NiO2)4,1.641
BePd2,-0.0
TbTl3,-0.0
Na2TmPCO7,-0.0
SrCu2O3,0.0
HfIr,0.0
URh3,0.0001
Rb3Ti,3.4943
MgTa2Be,-0.0
Be2OsBr,-0.0
Nd2GeO5,0.0
YSn3,-0.0
Cd2Os(CN)6,0.0
PaIr3,0.0
Ba4SrNi,1.6544
Sr2Ir,-0.0
BeCo4Pb,5.3444
RePbClO4,0.0
BaGa2Br,0.0
K2BeW,3.1058
Ag2O3,-0.0
Ba4PdRu,0.4293
BeZn2W,-0.0
Pr3OsI3,-0.0
LiAgC2,-0.0
Dy3CuSnS7,-0.0
TiMnH2(OF)6,4.9773
Na3Mn2SbO6,9.9903
Li4Ni(BO3)2,3.9988
Li2ZnCl4,0.0
ZrTc2W,0.0
TcSnSe,0.9624
SbCl(OF3)2,-0.0
ZnAu,0.0
V4CoNiO2,5.0
LuGaO3,0.0
Ba2CuSi2O7,1.9727
DyCuGe,0.0
XeF2,0.0
Ba4PCl,0.0
YbPd2Pb,-0.0
CeGa,-0.0
LuAlAg2,0.0
Na2Pd(SeO4)2,-0.0
BeNiIr,-0.0
Sr2BeCl,0.0
Be2RuBr,0.0
NiSe,0.0
TaAsOs2,0.0
Re2W3C,-0.0
UTe2,5.5651
CaMn(GeO3)2,9.9961
K2O2,0.0
MgF2,0.0
BaBiMo,4.8909
Ba4MgOs,-0.0
Rb2LiTlCl6,0.0
Ba4TaBr,3.6002
HfCoAs,-0.0
SmBrO,-0.0
Ba4TlRe,-0.0
Be2CrRu,2.4914
Na2SO4,0.0
LaSiNi,-0.0
Er4Sb3,0.0
NbSe3,0.0
CuH2SeO5,1.9961
Sr2Sb,-0.0
Hf2Ni2Sn,-0.0
Sm(BRu)2,0.0
Sb3Au,0.0
BaCo2Sb,1.8053
NaLiAs,-0.0
Mo(HO2)2,-0.0
ErInPd,-0.0
VSb,2.8913
NdMnSi,3.4499
BeTc2Os,0.0
Ba4CdHg,0.0
U3O8,2.0
Ca4Al6SO2,-0.0
LiCa6Ge,0.0
SnIrSe2,-0.0
Ti3Au,-0.0
Ca3SnO,0.0
Ba3Si2(BO)6,0.0
YLuCd2,-0.0
VGaPt,-0.0
Ba4ZrNb,1.0733
SmIn2Rh,0.0
Sm3Si,0.0
La3InC,0.0
BaCd2Sb,-0.0
Sc2TiO5,0.0
Be2ZnBr,0.0
Cr2B,0.0
CaOsO3,0.0
NiPbO3,0.0
HfB6,0.0
Cd2Bi6O,0.0
BaPuO3,4.0
Ba4YOs,0.3823
Mg2SiPt,0.0
TmCdAu2,-0.0
InNi2As,-0.0
LiGa2Au,0.0
TmNi,0.0
Ga3Pd7,0.0
Mn2P2O7,10.0
KAgO,-0.0
YbMn4Cu3O2,9.0675
LiGa2Pd,-0.0
CeSnAu2,0.5231
Rb7Au5O2,0.0
FeNi,6.3882
Sr2HfO4,-0.0
ScBeTc2,-0.0
RbAcO3,0.0
TaC,-0.0
ScPaRu2,0.0
Li4CoO3F,7.9946
Mg2B4Ru5,-0.0
NaBe2Cl,0.0
TaCo,0.0073
AsCl2F3,0.0
Eu2PI,0.0
Ba5Nb4O5,0.0
Ce(NiSn)2,0.7504
RbTa(GeO3)3,0.0
HoCdAg2,-0.0
SrBeMo2,0.0
NaVF3,2.9752
K3AlTe3,0.0
Li2TiFeO4,0.0
ZrAsIr,0.0
RbF,0.0
AlCoO3,1.0985
Li2ScFe(Si2O)2,1.0
CuWO3F2,1.9978
Ca4BeV,0.0
Ti2Al,3.0352
Ba4GaBr,-0.0
SbAsO5,0.0
Li2MnSiO4,10.0
Re3Ir,0.0
Ho(NiGe)2,-0.0
NiH,0.0
CaPmZn2,-0.0
PmSbRh2,0.0
HfGaCu,0.0
LaNi2Rh3,-0.0
Ca3MnO4,5.0
Ba2YBr7,0.0
TmCdHg2,-0.0
Li2CoBO4,7.9936
Na2(CdSi)3,-0.0
Ba3Ti3O8,1.5705
GeCl4,0.0
HoS2,0.0
LiCe2Ru,0.7917
YInPt2,-0.0
B3Ru7,-0.0
CuN,-0.0
HfGa2,-0.0
BaTi4O8,1.8803
Mo3Pt,-0.0
Li3MnV3O8,4.8285
Ba2BrN,-0.0
BeTeCl4,0.0029
BeRe2Br,-0.0
NdFe2,7.0518
Na2FeO3,7.9937
HgPd,0.0
KAlO2,0.0
Th2Hg,-0.0
BeGa4Sb,0.0
Li2Si2Ni2O7,7.9847
Ba4CaCo,-0.0
TiBe2Os,0.0
TiRh,-0.0
SmO,-0.0
Th(NiGe)2,-0.0
Co(BiO3)2,1.7838
Y2C(NO)2,-0.0
BeZnCd2,-0.0
Hg2W2O7,-0.0
YbSiAg,0.0
Yb3Ta,2.0864
Yb(SiRh)2,-0.0
HoAs,0.0
CaPAu,-0.0
Te4Rh3,-0.0
KSiH3,-0.0
TiReN3,0.0
Li3Cu2SbO6,0.032
Be2CoTc,-0.0
NaReO4,0.0
Ba4ScZn,2.0399
Ba3Nb2O8,0.0
K2BePb,-0.0
BeV2Pd,-0.0
MgZnRh2,-0.0
TmLuRu2,0.0
CaAu5,0.0
Na2SeO4,0.0
Al3Bi5Br2,-0.0
AgCNO,0.0
NaTlO,-0.0
Sc2AlSi2,-0.0
Dy(FeSi)2,0.0
Ta2Se3,-0.0
Ba4TlGa,-0.0
BaMoIr2,-0.0
LiIr,-0.0
ZrSiPt,-0.0
Yb(As2Rh3)2,-0.0
Ba4NbPt,4.3454
CeRu2,0.0
YbSi2,0.0
TbCo3B2,0.0
CaCu3(Sn2O)2,2.9954
RbSn2Br5,0.0
BaCaSn,-0.0
Sr(AuO2)2,0.0
Be2TlPb,-0.0
Ba4YPt,2.3209
KMn4O8,8.9775
SmMg3,-0.0
Li2MgGe,-0.0
LiMgSnPt,0.0
Ba2PdBr,0.0
SiPt,-0.0
CaBeTc2,0.0
LiHoTl2,0.0
YZnRh2,0.0
MgGaAg2,0.0
BeZnRu4,0.769
LiAgTe,-0.0
SrS3,0.0
Yb3Mg,0.0
Li5MnNi4,7.8552
LiSiBO4,-0.0
YbPmPt2,0.0
K2NiO2,2.0
AlAu2,-0.0
Mg3Sc,0.0
BaCo2Br,3.0922
NaSnN,-0.0
KFeS2,1.8588
PbBrF,0.0
TiAu,0.9337
NdScO3,0.0
Na2GaPCO7,-0.0
BaYBr,1.7846
BeMo2Os,0.0
KAs4BrO6,0.0
LiEr2Al,0.0
ThPd3,0.0
TiAsPd2,0.0
UOF4,0.0
Al3GaN4,-0.0
PrAl2Ni3,-0.0
Nd3InC,0.0
MnBe2Hg,2.9262
BiTeBr,0.0
SiH,0.0
Zn2AsOs,-0.0
ZrMnGe,8.3746
ZnIrO3,-0.0
Ba2ScCr,3.2531
Ti5NbO2,-0.0
BaEr2CoO5,2.3448
BeIn2Hg,0.0
SmBiPd2,-0.0
YRh5,-0.0
Al(MoS2)4,-0.0
S3(NO)2,0.0
BeCN2,0.0
Sc2ZnPt,-0.0
Ba4InGe,0.0
Tm2OsRh,0.0
FeTeCl7,10.0
Pb(ClO3)2,-0.0
Be2NiIr,-0.0
Rb2MgO2,0.0
BeHg2Te,-0.0
H2SO4,0.0
BeCdCl2,0.0
SrBeV2,0.0004
BeRu2Pt,-0.0
Ti2BeSn,-0.0
MgCuBi,-0.0
Zn2AsO4,0.0
CeSe,0.8293
MgCdHg2,-0.0
LiAuO2,-0.0
Ba2GaSi,-0.0
Be(SiRu)2,-0.0
BeMoBr4,3.4363
SnSO4,-0.0
TlIn5S7,0.0
NpNi5,0.0071
CaCr2F2,2.0
Y5CuPb3,-0.0
ThH2,-0.0
SmTe3,0.0
NaYbO2,0.9997
MgScPd2,0.0
NaNO2,0.0
BeSbP4,-0.0
Ni3N,-0.0
LiCa2Sn,-0.0
HoLuRh2,0.0
TiBeP,0.0
Ba3CrS5,6.0134
Ti2AsIr,1.8655
AgBi(PS3)2,0.0
PrAl4,0.0
Li2RuF6,4.0
BeNiIr4,-0.0
SmErRh2,0.0
Ba4NaOs,0.0
NaBePb,-0.0
NaMgTl2,-0.0
Ce2ZnHg,-0.0
Y2(Al3Co)3,0.0
KYSn,0.0
CaNdHg2,-0.0
ZnCoPO5,2.0017
ScBeBr2,0.0006
NaAsP,-0.0
KNaZnO2,-0.0
BeZn2Bi,0.0
YF3,0.0
Yb2AgIr,-0.0
TbAlAg2,0.0
RbRuO3,-0.0
LaMnBe2,2.1238
ScAlIr2,-0.0
CrHO2,3.0
Be2ZnRe,0.0
LuNi5,0.5124
Nb2Cd2O7,0.0
Ge2Pt,0.0
MnInCu2,3.7161
MnPd,0.0
Li3CrSiCO7,6.0
Ge2Te5As2,-0.0
Rb3Mn2Cl7,9.999
MgGeP2,-0.0
HfBiRh,-0.0
FeBO3,1.9995
LaBiPt,-0.0
NdSnRh,0.0
V2MoW,0.0
YB2,-0.0
Be2Ga2Re,0.0
Li2CeSb2,2.1493
LiHoPd2,-0.0
LiGaNi2,0.0
AcTlAu2,0.0
NdBr3,0.0
BeGaP2,0.0
Dy5Si3B,0.0
BaCu2Cl,0.0
ThNi5,0.0
BaNd2PtO5,-0.0
CaPb,-0.0
CS2NF5,0.0
Sb(IF3)2,-0.0
InCuPt2,0.0
GaAgSe2,0.0
MgBeMo2,-0.0
Ga3BN4,0.0
Sc2BeBr,-0.0
HoCu4Au,-0.0
Li3PrSb2,-0.0
CoGe,-0.0
Ba4HfSb,3.7571
Ca(WN)2,0.0
Ba4GaW,3.1026
KThCuS3,0.0
DyInAu,0.0
Nb3GeTe6,0.0
Dy(GePd)2,-0.0
UBr5,2.0
Na2HgAu,0.0
CrP2,-0.0
BaNaMo,3.5893
MoC,0.0
NdMgAu2,0.0
Rb2NiO2,2.0
Co2HgO4,0.0
YbPmPd2,0.0
Lu(BiO2)3,0.0
YClO,0.0
PrAl5Ni2,-0.0
Mg2BBrN2,0.0
Pr2I5,1.5703
TbSi,0.0
RbScO2,-0.0
Hf2BeBr,-0.0
PbIF,0.0
Ba2YCu,-0.0
Rb2U2O5,3.8477
Sc2FeS4,8.0006
Mg(AuF4)2,-0.0
LiGeAu2,0.0
SnPSe3,0.0
VPt2,-0.0
Ba4Os6ClO8,0.0
TlBS2,-0.0
ReCl4,7.7386
Ba2Li3NbN4,0.0
BaAl4S7,-0.0
Nb2RuW,-0.0
NaErF4,-0.0
Tb2O3,-0.0
Be2Ni2Ge,-0.0
Li6CoOF6,2.5926
ThGeO4,0.0
TaNO,0.0
SrZrN2,0.0
VCl2,3.0
LuNi4Sn,-0.0
Tl3Fe,2.967
Li4MgCo3O8,0.9072
Be2ZnTe,0.0
MnBe2Pt,2.1419
KBe2Cr,-0.0
H8(NO2)3,0.9998
YBe2Rh,-0.0
MgScRh2,-0.0
BaZn2Ru,0.0
LiMoIO6,0.0
LiZrSc,0.0001
TlP,0.0
LiBeNi2,0.0
NiSeO4,3.9977
MnBe2Br,1.8046
U(FeGe)2,-0.0
BaMnO3,3.0022
InGaO3,0.0
BeGeIr2,-0.0
TaS,0.0
KS,0.9995
Rb2AuI,-0.0
LiBeSi2,0.0
Ba2ScSb,1.5104
SmH3(CO2)3,0.0
K2SiP2,-0.0
ThBr4,0.0
Be2TcPt,-0.0
Ba2ZrHg,2.6356
BaSi2P,-0.0
BeBi2W,0.0
Ba4YSe,2.6968
Na3MnPCO7,10.0
LaHoRu2,-0.0
Ba3TbRu2O9,5.8253
Rb2TlAu3,-0.0
ZrCr2,-0.0
LiHo3,0.0
Ba4TiPd,0.6342
DyCuSe2,-0.0
BaSbCl,1.9997
U(SiPd)2,2.2401
MnNi2Sb,3.9766
Yb2Ni2As7,0.0
ScAlRh2,0.0
DySnRh2,-0.0
Ho2MgGe2,-0.0
Te5Mo4S3,-0.0
KCaBr3,0.0
K4SrBe,0.0
Yb2TlCd,0.0
Mg2RhAu,0.0
BaCaZn,0.0
CaAlB3O7,0.0
KBeTe2,-0.0
ZrZn,0.0
KBe2Pt,0.0
PrTiO3,0.0
TmSb(PbO3)2,-0.0
MgSc2Al,0.0
Ho2Ti2O7,-0.0
PaTe2Au,0.0
BaIrO3,0.0
GeRh,-0.0
PH3,-0.0
Tb2FeSi2,-0.0
Ba3Mn2O8,4.0
Tb2Pt,-0.0
NaInTe2,0.0
NiSnRh2,0.8977
K2GeSe3,-0.0
MnCu2GeS4,9.9508
TiRu,-0.0
K2Be2O3,-0.0
Eu(Cu2Sn)2,0.0
Be2ZnRh,0.0
Li3CuF5,1.9998
Zr(Ni2P)2,0.0
CeVO4,1.9837
ThFe5,9.7323
Sc2AlGa,0.0
Tl2CdTe4,-0.0
K2CuCl3,-0.0
Bi2Os2O7,-0.0
Sc2OsAu,-0.0
Ba4CdBi,0.0
Li3MnF5,10.0
Si3As,-0.0
TlCuS2,-0.0
Yb(PrS2)2,0.0
ThC2,-0.0
BeCd4In,-0.0
Hf3Tl,-0.0
AsPO4,0.0
CoPHO5,1.9637
ZrTa4Be,-0.0
BaSiP2,-0.0
K3NaFeCl6,4.0
Tb3Si2S8I,0.0
HfCdO3,0.0
BeCd4Sn,-0.0
DyCoC,0.1618
Mo2W(SeS2)2,0.0
NaDyS2,0.0
ZnSeO4,0.0
BeCo2Te,0.2668
InC3,0.0
AgIO3,0.0
MoPCl9,4.0
Rb2BeF4,0.0
YbPrHg2,0.0
Lu(AlGe)2,-0.0
KHgC2IN2,0.0
Ti3Al2NiO,-0.0
NiAsSe,-0.0
DyGa2,0.0
Ta(BeIr)2,-0.0
Hg2BCl,0.0
MgBeTc2,-0.0
V(MoS2)2,0.0006
AgBi3S5,-0.0
Ca4BeTe,0.0
CaUO4,-0.0
CaBeSi2,-0.0
SmZnSn,-0.0
KBa2Re,1.8364
BaSn2,0.0
Dy2IrRu,0.0
SmRe3,-0.0
Na4BeTc,2.5836
La2ZnRu,-0.0
Be2NbRu,-0.0
DyAlZn,0.0
BeAlRh2,-0.0
Ba3Al5,-0.0
ZnMoF6,2.0
Li2Cr3CuO8,5.0057
Be2SiO4,0.0
YClO,0.0
MnCo,4.0491
Cu2P2O7,1.7649
K2TiO3,-0.0
CrWO6,-0.0
NaCu3F7,5.6591
LiYS2,-0.0
Sr(YS2)2,0.0
Li2SnGe,-0.0
CrSn(PO4)2,6.8468
LiNiPO4,4.0
TiBeGa2,-0.0
Ba2Mn3(AsO)2,3.3710000000000004
Rb2Pd,0.0
Yb2PtAu,-0.0
BaCSNCl,-0.0
AlFe2,6.1814
BaB6,-0.0
DyMg,0.0
CePO4,3.0
Be2TlV,0.0
BeNiMo,-0.0
Zn(NiN)2,-0.0
SbF3,0.0
BeNb4Sn,-0.0
Pr5(CoB3)2,-0.0
HoCuSn,-0.0
Be2ZnSi,0.0
BaNaSc,0.481
LiNiP,-0.0
Sr3Mg,-0.0
Ca(CoS2)4,-0.0
ThSnPd2,0.0
BN,0.0
DySi2,-0.0
Y2BeGe,0.0
LiRhO2,-0.0
VFeCoSi,1.9306
USnPt,2.0055
CeNdI4,4.0117
Na2HgSb,0.0
MnGa,2.4730000000000003
HgINO3,0.0
TiCo2Sn,1.8526
Ba4CoRe,2.0538
Sr(PrS2)2,-0.0
Na2BeBi,0.0
NdGe2,0.0
Tb4MgIr,0.0
Ba4SiPb,-0.0
Li2BeGe,-0.0
HoH2ClO2,-0.0
Ti3Al,1.7545
Ho2Au,-0.0
Pr3S4,-0.0
ZrZnF6,-0.0
DyBPd3,-0.0
Ba4SnRh,-0.0
RbCa2Nb3,0.0
SmF3,0.0
CeOF,1.0
TmTlS2,-0.0
RbSnBr3,0.0
K3NbO8,-0.0
Ba4CaGe,-0.0
MgBe2B,-0.0
Fe2P,8.4786
H3C4NF2,0.0
PaGaCu2,-0.0
CoO,2.779
Sr2PAu,0.0
Be2WSe,-0.0
ScTaBe2,-0.0
Sr3CuPtO6,1.9191
Sr2BeW,2.4585
VSnPd,1.0079
Na2Zn(H2Se)2,0.0
Th2SN2,0.0
CoPt3,2.8334
NaF3,2.0
Li2BePt,0.0
Sr4PdO6,-0.0
BeVCo2,0.0
HfS3,-0.0
BeCoBr2,1.5185
ThBr4,-0.0
Zn(FeS2)4,6.6387
Ba4LaPd,2.9956
SiRu2,-0.0
LuScZn2,0.0
ErAu4,0.0
BaPIr,0.0
MgSc2Tc,0.0
YbBiPt,-0.0
CeTe2,1.6674
LuAs,-0.0
Sm2CuIr,0.0
SrNd5S8,0.0
Li2CuSiO4,1.9947
K3GeS3,0.0
LiTiAsO5,-0.0
Al2Cu,0.0
U3Co2Ge7,6.1928
Al2HgSe4,-0.0
RbLuS2,0.0
NdInCu2,-0.0
PmZn2Ag,0.0
Li3Al,-0.0
