pretty_comp,min_mode
CaNiO2,-118.356874
TmZr,-0.023456
Li2CoO2,-0.040747000000000005
KY3,-111.655694
MgCO3,-0.195304
K2SeBr6,-30.062478000000002
CaNiN,-0.42228000000000004
NaCuO,-115.193831
LiVO2,-0.325002
Th3As4,-0.008905
Sc2GaAg,-0.02266
GaFeNi2,-0.436014
NdTlS2,-0.02559
CrS2,-0.12261500000000004
NdMg,-0.159003
UN2,-0.031812
Sm3InC,-202.541969
K2P2Pd,-0.15174100000000001
Mg3Si2H4O9,-0.15774000000000002
AlVPt,-0.083324
YAl2Co,-0.09072899999999999
H3NO,-0.458279
CaBeNb2,-82.761133
K2S3,-0.088939
NaSr2Tl,-0.049507999999999996
SrLi2Nb2O7,-72.151063
PrBr3,-0.012612
LiBe2Ru,-2.3717639999999998
PI3,-0.030079
K3Na(RuO4)2,-47.316239
NaC4N3,-0.09235800000000001
ErSnAu,-0.103835
ZrTe,-0.007445999999999999
LiSiNi2,-0.76049
USb2Ru,-0.039562
MgSiO3,-150.036102
SmDyMg2,-0.031320999999999995
LiZn2Rh,-0.18691
BeGaBr,-13.92465
Sr2Si,-0.162444
Ba2NaHf,-0.079337
LaVCrO6,-10.469788000000001
MnSiNi2,-128.754173
Li2Ni(P2O)2,-0.135673
TbP,-0.017924000000000002
Hg3AsS4Cl,-0.015249
Sb2S3,-0.02653
Sr3As2,-74.777722
TiFeSb,-0.042559
VF4,-0.302046
Sr2GeS4,-47.441403
SrHClO,-0.090662
Hf2OsRh,-0.015503999999999999
LiBePt,-0.196635
BeNiIr,-0.21940900000000002
Ba2NdSbO6,-95.733583
DyAgSb2,-0.075679
BaMgTe,-47.451801
KYSn,-0.10510699999999999
CrBrO,-195.38744499999999
H8Pt(NCl3)2,-175.829172
Na2LiBe2F7,-0.249232
YBRh3,-0.014431
FeSeBr7,-0.286694
RbZnF3,-0.054123000000000004
Yb3Mn,-39.807741
K2BaV,-0.198327
NpSn3,-0.038532
TiBeZn2,-0.730599
SrLiAlF6,-0.066214
Ti3Pt,-0.03464
Bi2TeO6,-110.67156499999999
Na3PS4,-51.823915
Mn2SiRh,-53.999458999999995
LuAlO3,-90.416191
HoPtF7,-0.5672050000000001
VFe3,-205.545591
MnCu2Sb,-113.63081100000001
NbAs,-0.040780000000000004
DyIn,-0.078449
Sr(PRu)2,-0.055576
BeCuTe,-1.365941
TaTiOs2,-0.064545
RbPbIO6,-0.039994999999999996
Ti2AsW,-55.40270699999999
HfAs,-0.012775
NaGaTe2,-0.579019
Y2Si2O7,-0.051508000000000005
NdS2,-0.033652999999999995
Ho(CoSi)2,-0.038459
NdH2,-0.0046429999999999996
Sc2FeSi2,-0.05495
ScCuSn,-0.365207
Tb2Fe2Si2C,-0.041322000000000005
P4Ru,-0.044166000000000004
AsPtRh2,-100.734602
BaZrBr,-61.57552
BeNbTl,-0.185335
Pr3AlC,-0.167079
NpPd3,-0.004146
Te2Mo,-0.194395
SmGeO3,-68.419235
BeCr4In,-0.338097
ZrCuSi,-0.759525
Na3UF8,-0.108679
AgSb2F2,-0.056199
ErPb3,-0.078085
DyRh3C,-0.042622
Rb2PtSe2,-0.034667
Na2Se,-0.035189
GaAsIr2,-94.550708
Rb2HgO2,-0.08430599999999999
Ca2AlSbO5,-0.07256599999999999
KH2N,-0.07711599999999999
Sr(MgSb)2,-0.249381
Be2ZnFe,-0.385035
MnPS3,-133.81438300000002
ClF3,-53.600439
ZrTe3,-0.012822
BaAlSi,-0.061442
YPPt,-0.054223
YBe2V,-39.584014
NbSiPd,-0.087424
Ti2In,-95.632435
LuN,-0.007691
HgSeO4,-0.04869
ZrGePt,-73.883312
BaMgBr,-46.905566
Pm5Mg,-0.287867
RbDyS2,-0.075977
Al2ZnTe4,-0.17858800000000002
CrBr3,-0.04979
TlAgO2,-0.057415
BeGeTe2,-262.94503399999996
SmH3(CO2)3,-0.430411
Zn2Sb2O5,-0.081447
Mg(CuN)2,-0.7371439999999999
Tm2S3,-0.181444
MgWO4,-0.057642999999999986
CaTe,-0.035557
LiP(HO)2,-63.92108
K2TiBe,-106.36166200000001
RbHoSe2,-0.060197
NbCrW,-12.149622
BeCu2Ni,-0.736716
Sr2N,-0.025894999999999998
K3Rh,-0.179318
NbInS2,-8.344414
Na2BePt,-149.925917
Mn2BeV,-0.9995219999999999
BaGa2Cl,-59.31965400000001
Yb5Sb3,-0.015971
PH2F3,-1.600791
Se2NCl3,-0.067775
BeCr2Ge,-0.844123
Na2MgCl4,-0.362529
FePb2(CN)6,-0.408103
CuI,-38.604164000000004
TiMo,-181.150823
Sr2YSbO6,-172.97343999999995
KBaTl,-36.37194
Ba2CrIn,-18.936362
HoSbPd,-8.913195
ZnFePb,-64.589511
LiCa2Ga,-0.162874
ScBeV,-0.271206
Sc2SO2,-0.036982999999999995
LiYF4,-0.033070999999999996
EuTlS2,-0.030836000000000002
CrO2,-310.675779
Ba3Ti2O7,-0.075204
SnH8(CI)4,-0.461941
AlFe2Ni,-55.660945999999996
YNiSb,-0.522704
Mg(CN)2,-0.195128
H6PbCBr3N,-0.105224
SrZnF4,-0.177904
RbBe2F5,-0.369725
SmCd,-0.059325
PrBi2BrO4,-0.018488
Rb(FeAs)2,-0.202729
KCa2Be,-30.209652000000002
Mn2VSi,-0.21722600000000009
Sm2MgIr,-0.019043
RbH3O2,-0.179123
RbHF2,-0.101828
TiH8(NF3)2,-269.64412400000003
BaS2,-0.053098
PbF2,-0.119242
AlVRu2,-0.041463
BaNbHg,-52.266107
Na2NbF6,-0.162794
BeCo4Tc,-125.36124299999999
Si4P4Ru,-0.031837
Rb3BAs2,-0.094683
Pr(BO2)3,-0.113383
FeCl2,-2.492203
CeSmO2,-0.018907
Dy3In,-0.049333
As(CN)3,-0.053624
Er3InN,-0.030617000000000002
UNiSn,-0.12557100000000002
BaSr2Mg(SiO4)2,-0.10353699999999999
Ti3In,-29.590959
BiBO3,-0.029245
CF2,-0.384365
BaSe,-0.033274
KNaThF6,-0.051427
MnHg,-0.18196500000000002
FeSiRu2,-0.139146
CeNiC2,-129.423867
Sr2LiCoN2,-0.041916
HoRh,-0.012936000000000001
NbAs2,-0.032638
VGaNi,-69.31048299999999
SmCu,-0.336451
K2ErF5,-0.215625
MoCl3,-0.047865
CeBPt3,-0.076111
HfZnNi2,-0.259984
BaCdSn,-50.05942
BaHf4Be,-81.42990999999998
TaSe2,-0.139062
Be2GaOs,-0.11446400000000001
TlBiSe2,-0.095538
TmSnPd2,-0.034663
Sr2HN,-0.020766999999999997
PdN,-0.054352
HfGaIr2,-0.009809
TiGaFeCo,-0.10828
Ca2AgBi,-0.098977
BeW2Se,-0.381492
TmIO,-0.049553
Yb(MnSi)2,-0.051996
Rb3SbSe4,-0.076829
ScReTc2,-0.015123
CdGeP2,-0.39159
BaCd,-0.006842
P2Pd,-0.028811
ThCu2,-0.35790500000000003
NaBeCo4,-2.250566
PmH,-0.014608000000000001
VZnRu2,-0.112918
FePO4,-75.538579
Ca(NdS2)2,-0.059338
Li5CuSO2,-0.476728
ScNiP,-0.8549120000000001
SrTaBe2,-0.176289
Ba4TaHg,-74.02930400000002
SiIr,-0.02304
MnP,-0.11011300000000004
Rb2VAgSe4,-0.133082
Ba(NdSe2)2,-0.038887
LiNO3,-0.41484399999999994
K2H6PbO6,-0.070097
Ga2BiS4,-0.236396
Sm2InAg,-0.050548
GeP,-0.14497000000000002
Na2SO4,-0.202774
Na2ZnS2,-0.233039
LiZnAs,-0.09523
BaSr2Te,-0.061766999999999996
Ba(MgP)2,-0.30191799999999996
Ca(AuO2)2,-0.025004
RbAuF4,-0.094249
NpS,-0.000589
Mg3(PO4)2,-0.068273
Ba4TiPt,-84.49556899999997
SrAl2,-0.038988999999999996
ScRu3C,-0.056426
KErTe2,-0.16838699999999998
VFeSb,-0.053498000000000004
RbYbS2,-0.027246
Ga2S3,-0.20983000000000002
ZrBeGa,-0.30186799999999997
BeTc2Hg,-0.168601
VCl2,-0.184328
Mg4Ta2O9,-0.049214999999999995
Ba3MgNb2O9,-0.151686
SbOF3,-0.097929
BaHfBr,-42.517209
Ca2IN,-0.071073
SmAs,-0.005135
Nb2C,-0.011419
Cr2CoTe4,-90.425025
TmAgPb,-0.243527
MnRh2Pb,-72.24847
KRbO,-38.645719
CrPt3,-0.06077100000000001
VSiRh,-0.112224
CuO,-0.6245310000000001
TiNbS4,-0.12503699999999998
LuCo2,-0.037405
BeFeHg2,-17.635524
Li2AlPt,-0.048658
Ca2AgSbO6,-0.046298
Tm(FeGe)2,-0.117653
SrO,-0.04819
Mn3N2,-0.133667
NaBe2P,-308.33955299999997
PrMg,-0.089798
Ba2BiSbO6,-0.08326
Ca2Ti3O8,-0.084458
MnBe2Zn,-0.082388
SrO2,-0.083505
AgCNO,-0.08514
TiPd3,-0.05151699999999999
AlSnF5,-49.684363
AgCNO,-0.028658
MnSbPt,-32.847326
AgCO2,-0.12081199999999999
VSiOs2,-0.015785
KTbGeS4,-0.100341
V3Ga,-0.10991500000000001
KSnOs,-0.115513
Rb2NaFeF6,-0.069387
Ba4NaCuC2,-0.124848
DyAgTe2,-0.052266999999999994
Zr2CoP,-0.062305999999999986
Pr3Sn,-0.079027
Th2Ge,-0.139692
LiBBr2,-175.550353
Ho2Fe2Si2C,-0.05201
Mn4ZnO8,-377.953055
K3Al2As3,-0.077317
Er2Be2GeO7,-0.237573
SbCl3,-0.072266
Rb2NaTlF6,-45.000803999999995
Sb2S2O,-0.09252300000000001
TaTiBe,-0.516208
AlCuSe2,-1.046255
TbBPd3,-21.047953
Rb3PdF5,-49.587871
ZnCoPHO5,-0.093306
ScHg,-0.039844
Be2FeGe,-1.505219
TaS2,-0.05935
TiAsW2,-26.570386
TiAlNi2,-0.15481
Ni3Sb,-68.69243399999999
TbAg3,-0.026494999999999998
CrP,-0.069111
ThSbRh,-0.039068
Ho3GaC,-218.025664
Nb2Bi2PbO9,-116.351502
BePtBr2,-292.753735
H2SeO4,-0.111733
Tm(CoSi)2,-0.022244999999999997
CdSiP2,-208.746158
RbSc5Te8,-0.328939
SmFeC2,-0.047231
NdAgSn,-0.028288
HoCl3,-61.807019999999994
K3Sc,-0.590322
MnBe2In,-0.313206
MnBePb,-0.7417729999999999
MnAuO2,-0.093538
Sc2BeRh,-0.765732
SrCuF4,-0.265675
NaNd2RuO6,-0.050688
Nd5CuSe8,-46.519374
TiBeRh2,-0.17031
ThSe2,-0.065214
Ce2SeO2,-0.045603
SmCoSi3,-0.07207100000000001
SmH3,-214.06262200000003
NaMnBi,-61.609223
TaBePb4,-138.066406
TaTiBe2,-0.04068
Ni2B,-0.425389
YTlCd,-34.198487
KClO3,-0.075271
LiBeOs,-0.499434
NaBeH3,-68.51189000000001
CoI2,-0.166874
ZnNi,-1.025619
RbSrCl3,-0.160744
TbTl,-0.024467
Ba2ScCd,-20.944561
Na3Mo(OF)3,-0.214004
TlPS3,-0.081778
BeCdFe2,-0.7856569999999999
Dy(MnSi)2,-53.837764
Ce2SbO2,-0.101404
YbCo3B2,-0.06143
Ba4BiP,-73.62748
TlInSe2,-0.296344
Eu(PRh)2,-0.036682
Na4SnSe4,-0.125119
TiSnO3,-186.859959
Sm3AuO6,-0.017687
Na2PtSe2,-0.112186
K2ZnBr4,-23.974845000000002
SrIF,-0.087052
Li(CO)2,-0.06493099999999999
Pb2SO5,-0.06383
Sn(WO4)2,-0.035474
TlBSe3,-0.028497
LiCrPO4F,-0.095316
SnHgF6,-0.075551
NaBeSb,-1.821605
Ba(CuSe)2,-0.15200999999999998
Er2AgRu,-0.095618
SbPt,-0.016692
ZnAgF3,-0.73044
Tm2RuPt,-0.01105
BeTlSe,-30.187549
FeNi,-0.16450399999999998
HoNbO4,-0.8780030000000001
Sr3Ti2O7,-0.37947
NbNi2Sn,-55.56255400000001
Sb2O5,-0.05363300000000002
Sr2LiIn,-0.77484
HfBeP2,-227.985344
Ga(MoS2)4,-0.046044999999999996
YbAu,-0.014334
Ho3AlC,-0.10927100000000001
In5AgTe8,-0.111381
ScCdRh2,-0.061228
SnS2,-0.22946599999999998
Rb2RhF6,-0.119083
NaGaH4,-0.217327
Y2TiO5,-0.073353
TmInRh2,-0.049392
BaP2Br,-430.362484
ZrV2,-0.251687
TaSb2,-0.013986000000000002
Mn2ZnN2,-154.22356000000005
CaHfZn,-69.383845
CaCrF5,-0.143489
Dy2AgRu,-0.13407
LuScZn2,-0.297442
Li3Al2CrO6,-0.048798
CaF2,-0.06215800000000001
TiAgHg2,-0.126576
Be2SnBr,-247.814279
TmClO,-0.041969
Lu2ZnPd,-0.110679
Tm2Fe2Si2C,-0.095075
SrCa3O4,-0.029355000000000006
TlS,-0.15412
K2LiAlP2,-0.255463
Be2TlTc,-158.442023
DyAsO4,-0.013603
Na4CO4,-0.112528
K2Se3,-0.044948
Na2LiBe,-4.346336
Pr3Pb,-0.126056
NdPb3,-0.0417
Na4CO4,-0.09347000000000001
NaBF4,-0.08856900000000001
HgBr2,-0.101314
Mg2PN3,-0.14211600000000002
TbBr3,-36.058187
Ta2I5,-0.032276
MnBeRh2,-0.374197
LiLu2Rh,-0.108188
NiAsRh,-0.142723
CaBeNb,-0.22118600000000002
BaB2F8,-0.185513
NbSiPt,-0.071977
Lu2AgOs,-0.18224500000000002
KCBr(NO2)2,-0.08605399999999999
LuI3,-24.518992
PuSi2,-0.004336
BaMnGe,-0.120439
BeZnFe2,-1.010583
NdBiPd,-0.029627999999999998
ZrBe2Pd,-49.830427
Rb2PdBr6,-0.037565
NdTe2BrO5,-0.031844
Co3TeO8,-0.084944
NiC2(SN)2,-83.614836
ZrO2,-204.544959
As2SO6,-0.156822
MgC2,-104.80455699999999
CrF6,-46.194664
ZrSO,-0.015853
Na4BeTc,-127.126175
CdSe,-0.11505599999999999
GeF4,-14.875905
LiMn2(BO3)2,-0.15217
PrIr2,-0.011531999999999999
LiGaCl4,-0.16960899999999998
LiEr2Tl,-0.136298
Ca(CrN)2,-48.57366
Dy3Pd2,-0.066386
Li3P,-0.037545999999999996
KAlF4,-45.126891
NaBeSi2,-204.866444
HoCd2,-0.045709
Ca(SbO2)2,-241.881857
NdCoSi,-0.05726000000000001
Ti2AlMo,-0.054483000000000004
Ba2YMn,-36.884405
MnAgO2,-0.1872
NdFeSi,-0.08514400000000001
KBe2Hg,-176.377147
RbGaH2,-0.174245
UB2Rh2C,-0.026021
Tm6CoBi2,-0.13251500000000002
Ti2H4Pd,-0.099247
Sm4S3N2,-0.054817
K2SmF5,-0.09135599999999999
Li2YbSi,-0.027248
SmNiAs,-0.100714
Lu8Te,-0.189225
RbAlF4,-0.114095
YbSmHg2,-0.009748
CeOF,-0.057565
NdAl,-0.000489
LiErO2,-1.059682
MgAl2O4,-0.031783
AgBiO3,-0.036708
BeFeSb,-0.510508
ScGe2,-0.12442
Rh(OF3)2,-3.270995
NdCuSe2,-0.284487
LiSnPO4,-61.9663
Ti3As,-0.006094
Ba2YZr,-44.330690000000004
Ag2H2IOF,-0.12116500000000001
BaLiSb,-115.229927
NiP2,-0.409749
MgSe,-0.7459279999999999
TiBeCo2,-0.306938
AlAuO2,-0.012475
LiDyO2,-0.050834
SrCuSF,-1.528184
KNiIO6,-0.08115399999999999
TbTlS2,-0.12288099999999999
CdPS3,-0.136224
Sr(InTe2)2,-0.092302
Ho2RuAu,-0.080639
LuMnSi,-0.224477
HfRu,-0.034082999999999995
SrBeCu,-1.20446
Ho2AlSi2,-0.079072
TiIr,-0.010209000000000001
V3(OF)4,-174.82378500000004
MnTcOs,-33.312943
KUO3,-0.045844
MnNi2Ge,-0.445733
TlI,-0.216721
NpOs2,-49.176495
BeZn2Fe,-0.300869
Sc6Te2Rh,-0.066143
Ce3AlN,-0.137535
VO,-373.193578
Al3Cr,-0.24068
BiPbClO2,-0.042423
SeBr,-0.046032
SnBr2,-24.398216
BeHgSe,-143.934764
NpC,-0.023865
KErS2,-0.175774
KC4N3,-0.375029
Sr4Sb2O,-0.041415
BaTe2,-4.271933
MnFeCoGe,-97.047173
Er(MnSi)2,-60.496124
Ga2Te5,-0.073136
ErPt3,-0.010466
BeGa2Tc,-0.089274
Al3Ni5,-0.44915299999999997
Li2GePd,-37.918154
VSe,-0.44987299999999997
AgCl,-0.028292
Yb2C(NO)2,-0.047333999999999994
ErTaOs2,-0.07990599999999999
InHg,-0.08254600000000001
PrSnPt,-0.060354999999999985
PrCo2,-0.005679
Fe(BW)2,-0.089188
ScCd,-0.038714
Ca2Pb,-0.023696000000000002
UI4,-0.039809
BeBiMo2,-0.14918
MgP4,-0.46943
XeIF7,-0.112724
CaBe2Cr,-166.964268
BeGaCu,-37.995138
CaTlCl3,-0.173175
Np(SiRh)2,-0.037254
NbCoSn,-117.760951
HfSe2,-0.014528999999999999
MnBe2Tc,-0.101467
CaPAu,-0.027895
Sc2BeTc,-0.12051400000000001
BeVSe,-2.363596
Be2Cr,-0.362696
Ba4MoPt,-85.269329
KCrS2,-0.277856
CaBeCr2,-0.767383
Ir3W,-0.018243000000000002
ScAl2,-0.304249
Mg2PbO4,-0.053588
Te4Mo2WSe2,-2.274724
AlFe3C,-0.13417
KBaNb,-27.228964
CaCr2,-13.421626000000002
ErCo3B2,-0.047873
Na4SiO4,-0.103123
Tl2SiSe3,-0.112301
ZrBe2Nb,-0.154846
LuBO3,-0.24887600000000001
SbPd,-0.041724000000000004
Sr2CaBe,-0.562297
Zr2SN2,-0.022115
ScAg4,-0.021601
Mg(BiO3)2,-0.038254
CuNi2Sn,-0.171843
CaUO4,-0.065948
In5AgSe8,-0.14111700000000002
NpAs,-0.016819999999999998
DySe,-0.018958000000000003
BaBiBO4,-0.10824
Ba4NaSn,-54.003871
LiUN2,-0.060997
Ag3PO4,-45.294825
TbScGe,-0.349765
HoSbPd2,-31.888982000000002
K3AlH6,-0.125903
K3MoF6,-104.67469399999999
Sm2PbS4,-0.08177999999999999
Nb2MoO8,-0.23571199999999998
DyAgHg2,-9.16915
ScAg2,-0.05004
MnBr2,-0.07807
Sm3TlC,-0.199076
Be2CrRu,-86.24164300000002
BeFeNi,-1.054134
DyInCu2,-0.631318
DyNiBi,-0.23999
HoBr3,-35.500935
Rb2Li2GeO4,-0.049530000000000005
Mn2ZnAs2,-92.52701400000001
Na3AlP2,-0.340488
La(HO)3,-73.373411
K2Os(Cl2O)2,-39.441272999999995
CaSn,-0.197726
DyGeAu,-0.2449780000000001
BeTlSi,-48.239314
Mn2SnRu,-19.368202
AgTe2Au,-52.221747
Tm2AgHg,-0.030802
V(WO4)2,-0.077909
Zn(CoO2)4,-0.12176400000000001
Ca(CoO2)4,-0.08155599999999999
TbGaRh2,-0.11467100000000001
BeInMo2,-0.112393
LiCo(CO)4,-15.750238000000001
Mg(ScS2)2,-0.31885399999999997
BaRu2W,-0.099602
NaHo2F7,-0.091998
CrAs2,-0.098901
NaN3,-0.108182
Yb5Ge3,-44.527675
Rb2TeCl6,-0.034944
MnAlF5,-0.15851800000000002
CuBiO2,-0.182954
ZnO,-0.045342
Be2NiPt,-0.155324
LiMgBe2,-1.0690979999999999
KYbSe2,-0.05826
Te4Mo2WS2,-0.07782
Ba2InClO3,-0.082256
Ca(CoP)2,-0.045062
AlAu,-0.018218
Ba(FeS2)2,-0.11126400000000004
YBe2Cu,-242.569375
Sr2As,-0.070904
ErSeI,-0.1029
HfAsPd,-61.987581999999996
V2P,-0.105877
Y2Si4Mo3,-0.048969
TiRh3,-0.00707
HoO3,-464.86415199999993
K2NaAlH6,-0.241581
SmTlTe2,-0.024774
PrErMg2,-0.931018
SmSnAu,-0.139825
LiAlAg2,-0.006464
Te2Mo2WSe4,-0.836522
Li2PdF6,-0.046118
PmF3,-25.583389999999998
RbVP2S7,-0.279652
Cu2SnHgSe4,-1.8487619999999998
LiScAs2O7,-38.926435
Zn(BiO2)2,-148.023807
K4SnSb2F4,-0.30243200000000003
H4NF,-0.27405300000000005
LiEr2Al,-0.215808
LiCd2Ni,-16.81278
ZrBe2Cr,-228.60408399999997
MnAl,-0.20931999999999998
HoAgTe2,-0.08994400000000001
Li3BrO,-0.049838
LaC2,-15.313286999999999
LiBeV,-0.382681
Be2TcIr,-0.286841
Sc2MnS4,-0.389748
Hf(VGa2)2,-0.084176
TmAu2,-0.039369
YbSi2,-40.825479
PrCuSe2,-0.46457600000000004
LiBe2Cr,-0.047878
Li2NiSnO4,-0.11331400000000001
SmMgZn2,-0.60113
LiSbAu,-23.608259
MnBe2Cu,-0.18073399999999998
SrTiBe,-0.691132
Rb3Hg,-16.358262
NaBeV2,-103.786888
Sr2Co(ClO)2,-0.09552000000000001
BaZnF4,-0.06990299999999999
BaSrTi2,-0.132537
Eu(GeRh)2,-0.201695
Sm3Zn,-24.462204999999997
P2Pd3S8,-0.025412
Hg3(SF)2,-0.029619
Ce2O3,-0.04019
MnInF3,-0.184558
Ba(SbPd)2,-40.813564
HfVF6,-0.077999
Sr2BrN,-0.043572
MnN,-0.168514
ZnGeN2,-0.066035
Li2Mn4O5F3,-0.210002
TbF3,-0.016616
YGe,-0.226212
Li2CaHfF8,-0.053092999999999994
Sc2IrPd,-0.057287
Pr3PbC,-187.531848
Ti2FeSe4,-0.305108
Ta2Se,-0.065076
Ge2N2O,-0.02519
Ba(MgSi)2,-0.26632100000000003
LiGaS2,-0.072183
Mn3NiO8,-0.173253
ScInPd2,-0.027167
BeSiN2,-0.270677
BaMnCr2,-0.252525
LiZrPt2,-0.01409
Li2AlBO4,-0.071357
TaNO,-0.051024
BaN3Cl,-0.088779
Ba3N2,-224.931042
TmPa3,-0.017935
Sr(GeRh)2,-0.21303000000000002
ScF3,-129.560046
MoP,-0.012929
Na4GeO4,-0.083379
Ca3Tl,-32.329151
PbICl,-0.092389
Be2NiCl,-385.433611
BiI3,-0.013572
K2PO4,-0.28996500000000003
BeCrIn2,-1.497757
TaBeTe,-0.480285
RbCaBr3,-0.38657199999999997
Mn2BeCd,-0.872616
Hg3Ir,-0.197465
YNi5,-0.7782819999999999
Er2AlSi2,-0.103618
Zn(GaSe2)2,-0.140708
Li3NbS4,-0.29067600000000005
BePCl,-298.909983
InBO3,-0.14218599999999998
ScRh3C,-0.033538
ZrFeTe,-0.17041800000000001
AlBi,-0.001501
BaPbO3,-46.991658
AsPtCl,-158.858105
BaSc4Ru,-163.03575
NaSO2,-0.065282
TeMoS,-0.20194700000000002
TmMnGe,-74.65124399999998
Ca2SiO4,-0.040112
Ca(FeP)2,-0.141149
TmB2Ru3,-9.850153
AlCrCu2,-23.349482000000002
VTc,-0.049886
NdIO,-0.031779
Tb(FeGe)2,-0.12131099999999999
SnRuW,-58.524393
SmSiRu,-0.081868
NdGe2,-0.269356
Pr(Al2Fe)4,-99.125646
MnSb,-54.590498
Sm2SO2,-0.010499
CaTl,-0.028988
KPH2SO3,-0.12750799999999998
ErIr,-0.006398
BaInMo,-70.161672
TaAl3,-0.057166999999999996
TmH2,-0.036122
BeC2,-433.494335
Li2Mn(CO3)2,-0.165998
PmTlTe2,-43.558238
Hg2SO4,-0.05909800000000001
CeFeGe3,-0.097233
TlSn,-0.217256
HgHOF,-0.11424400000000001
ZrCd3,-0.067376
HoMn2,-97.925138
K2Sr(P2O)2,-0.11041500000000001
HfGa3,-0.193125
GeRh,-0.035989
ErSe,-0.040382
BeVGa4,-258.547996
YbZn,-0.282634
U3C,-0.013581999999999999
Na2SiO3,-0.056204
Sr(AsRu)2,-0.087102
Sc2MnC,-49.165924
LaN,-259.52126699999997
RbTe,-18.492525
Sr2BeGe,-185.727175
Sr2LiTl,-0.044967
BeFePt,-0.4649140000000001
SbIrS,-0.01209
Lu3AlN,-0.005613
Fe3NiN,-0.396409
NdPt,-0.003512
BeIr4Se,-257.810533
TePdI2,-12.331128
HPbClO,-0.10338699999999999
AlSb,-0.0046619999999999995
Sr2BeBi,-173.092101
TiB2,-0.063308
Rb3Re,-19.379881
Er(HO)3,-0.612678
KMnP,-0.16133
BaYMo2,-0.253988
Np3In,-0.023912
Na3ErCl6,-0.287699
NaBH4,-205.586645
Ga2PbO4,-0.06354800000000001
CaZnSi,-0.16888399999999998
P2Ir,-0.012975
Er2O3,-1.0081209999999998
MnZnF4,-98.379993
HfZrBe,-0.078628
Ba4YCu,-63.145136
Li2GeO3,-0.037404
CaGe2O5,-0.052773
TaBeW2,-0.23629299999999998
UPbO4,-0.086752
SnCl,-0.5088630000000001
NaAlO2,-0.059561
Co(AsO3)2,-0.05237000000000002
ReSe2,-0.082388
ErNiC2,-0.134445
Ti2GaFe,-0.196778
P2Ru,-0.034781
Mn(AlS2)2,-0.296928
BaSrCl2,-0.037952
HfFe2,-0.268439
U2TeN2,-0.02025
BeHg2Te,-251.694341
Ta3Sn,-0.019089
Ca3BiP,-0.17663900000000002
RbCu3S2,-0.522624
Ca2BeBi,-54.172729000000004
CdSiO3,-0.05171
NaFeO2,-0.149999
ZrB6,-148.501673
CuAgS,-0.5138550000000001
LiCrO2,-0.197728
CdS,-0.077795
LiCeSn2,-6.662995
Sb2Te,-0.042877
U(SiAu)2,-0.022858
LiIrF6,-0.087406
TiAsP2,-227.87645099999997
As3H5,-405.655298
Zn(BH4)2,-0.781525
CeNbO4,-0.11378599999999996
Rb2O2,-0.127859
MnBeTl,-1.493212
TiClO,-0.110259
ThS2,-0.034677
NdBi2IO4,-0.010772
YAlAg2,-0.06601599999999999
ThBr4,-0.053783000000000004
BaHf2Cl,-118.680881
Ti3TlN,-0.023042
HfSnPd,-0.068537
HfCo3B2,-0.028145
Ag3Rh,-0.051422
MgBe2Mo,-206.745251
TiGeAs,-78.305949
TbFe2,-102.088116
NiTe,-0.298142
Na2ZnSiO4,-0.081975
RbNdO2,-0.094573
BeCo2Ir,-0.408522
InGeCl3,-0.631389
Rb2NaHoF6,-0.22164099999999998
Lu2HgAu,-0.01959
BiCl3,-0.10918
RbSb3Se5,-0.02263
Ho(FeB)2,-0.129277
TbSi,-0.004675
SrClF,-0.157805
Rb2CdCl4,-0.082692
Be2CrBi,-0.636522
GaCuRh2,-0.152621
Y2Cr2C3,-0.034664
Li3VO3F2,-0.6981430000000001
Cr2F5,-58.598936
Tb2Mg,-0.18396099999999999
HoGa,-0.195452
Ba4HfBr,-59.65600500000001
Li2ZrTeO6,-0.029654000000000007
ScTaRu2,-0.053605999999999994
Li5Sn2,-0.026338999999999998
RbTe6,-0.039931
Ba2ZnN2,-0.115927
VZn3,-0.138203
Zn2SiO4,-0.044588
Sc2Al,-0.116039
Ca(BC)2,-0.041205
SbAsO4,-0.03057
Mg2BBrN2,-0.100732
NaBr,-0.049429
YBeCd2,-0.6200859999999999
Ba3SnO,-0.100475
Zr2Ag,-0.034758
MgSiO3,-0.126137
SmO,-0.021866999999999998
K3W,-16.810333
PrN,-220.32240699999997
Ca(ClO2)2,-0.046917
BaNa2Mg(PO4)2,-117.653902
VGeRu2,-45.782877
Ba(AgS)2,-0.045017
AlAgSe2,-0.094415
BaIrCl2,-100.83525999999999
NaCeSe2,-0.101708
AuCl,-10.047219
BeNi2Mo,-0.393629
Zn(SbO2)2,-220.03776200000001
VCu3Te4,-0.27170700000000003
TiAsRh,-64.539558
K2BeZn,-35.376816
CaMn2Be,-1.2549780000000001
ZrS,-150.036536
Cr(CoO3)2,-273.176113
Nb3B4,-0.09286799999999999
NaCN,-0.214364
CuF2,-0.438576
TaCu3S4,-1.031164
SrClF,-0.160715
CaI2,-0.026106
USe,-0.010467
MgSbPd,-0.06645
BaAl4,-0.051121
Hf3Bi,-0.02572
Na2CrO4,-0.08971699999999999
Mg2ZrBe,-0.726911
LiSnRh2,-0.077055
TaCo3,-0.043029000000000005
LiAgF2,-192.17344599999998
BeTlFe2,-26.255803999999998
Li2GaRh,-0.138369
Te3As2,-5.145414
