pretty_comp,p_Seebeck
YbTm3,2.0616384
PaPd3,25.505976
AuCS2Cl3,362.44047
NdMgHg2,-4.7963600999999985
Zn(FeO2)2,-3.4840165
PrMgNi4,16.80743667
LiGaS2,279.3307367
Ac3Th,-5.927904747
Co(PdSe)2,6.0499391
SmPd3,-2.6552246
CoGe,2.8452882
Nd(Al2Cu)4,2.9798633430000003
MnH8(N2Cl)2,353.7308467
Nd2Pt2O7,370.96766
LuO3,15.88977533
Na3Ca2BiO6,427.07522
SmFe2,10.790538
Mg2Cr3O8,24.93284747
PrAl2Ni3,-4.0737587
SmAgHg2,2.2599273
CeSi2Ru,79.73145467
Sm3Si2S8Br,339.82449330000014
Tb3BWO9,377.6569933
K3NaCr2O8,466.1943
YBi2IO4,386.7070433
NdNi2B2C,-4.392652333
DyH2,-1.9736553
NaSr(PO3)3,380.4771833
DySiPt,-0.1693775
U2TeN2,6.926328333
CaH2,103.6228257
Li6PS5Cl,464.67266
NdClO,421.2525533
ErCoC,0.743962905
BiSbO4,373.7847333
SrSbAu,-3.945652033
Pm2ZnGe,-6.2518027
ZrSbRu,35.343598
Dy3AlC,25.66559
NbC,-4.788715333
Li4MnF8,342.8168
TbErO3,359.91986
HgSe,185.80881
Co2B,-4.4308598
InAsPd5,-2.0946274330000003
TaFeRu2,2.212879
UCrC2,4.803172667
RbWO3,-7.926392
Mn2AlCo,39.839555
DyGa2,-3.206706657
Ba2MgUO6,482.43145
ScGa2Ru,25.911778
Er2In,-9.795612967
Tm2GaOs,3.7019368
Lu2AgIr,1.8417064
Rb2SiF6,503.66761
MnFe3,8.074645767
Lu2InHg,2.7260937000000003
KRb2RhF6,495.75002
Y2Cr2C3,-3.500749767
Tb6FeSb2,-9.990636732999999
BMo,-4.175440833
SiWCl2,6.104975700000002
Lu2ZnIr,2.4666909
ThSeO,210.5892367
ScSbPd,199.17185
Ba5Bi3,59.60408
Li2VGa3O8,432.43671330000006
TiAgHg2,-3.2726555
Lu3BC3,-8.721618333
LuOs3,7.158714533
HoTe,-8.9673616
LiSbPd2,-0.82911537
Al2Ru,47.20373767
TbSiRh,-3.965957067
Ho2CF2,430.0204233
Sr2DyReO6,21.439755
ErHO2,284.6614967
Ca2IN,458.8386567
Rb3Ca,-7.627265433
Mg3(BO3)2,446.2877767
Ti(WO4)2,375.57673
MgGeAs2,240.2325333
KLi2(HO)3,425.7385567
Li(CoO2)3,21.63489133
HfTaNO3,272.00856
YbB4O7,399.60418
ClF3,456.3497133
Sm3Pd,-4.3465798
GaPt3,32.682468
Ca3SnO,89.57977199999998
LiFe2F6,47.47376333
DyGeRh,-3.830692567
Li5InO4,357.17715669999984
BaClF,413.5028933
Li6MnCrP2(CO2)2,306.5480033
Ba2AsAu,272.93811
SmAl3Pd2,-4.656614133
HfRu,5.07899
Li4Cr3NiO8,41.41158433
KCdAs,262.7734533
CdPOs2,-0.38425803
Tb2C,1.148906533
As3Ir,42.54844033
NdAs,8.302136067000001
CaGa,5.902130067000001
LiP2WO8,11.68032977
Lu2BeOs,9.4288364
PrPtF7,450.6724067
MoCl4O,409.8333333
ZrAlRu2,12.442457
Li2FeAsCO7,248.7542433
BaCO3,404.6376533
NiAgTe2,-2.5341444930000003
AsH3CNOF9,375.9879767
CrGe,-6.5329241
LiFeO2,9.324992
AgBO3,36.388304
KVP2S7,13.34345453
ThCo,-8.292020299999999
Sr3Sc(BO3)3,412.4740933
Bi2PO6,18.50548433
TiFeCoSi,1.5795529
HfMgAu2,11.010828
Ag2Se,20.98259867
ThTaN3,171.14351000000005
GaCuI4,376.4593033
CeGaGe,19.83583233
USbTe,-5.560911333
Ag3SeNO3,378.9176167
Li3Ni(OF)2,40.941229
TmAg2,1.7657218999999995
SrMgGe,178.1251533
GaTc2W,14.156663
Na2H6Ir,122.05182
TmMgZn2,-1.4994134
Pd2O,6.5018689000000025
Er2O3,409.2372033
Li5Fe3Ni2,39.217928
BaSnHgS4,306.7810100000001
Li2TiF6,365.17339
SmLuRu2,-5.171110700000002
LaCrO3,31.11381
TmGa5Co,1.3840826000000002
Na2Se,465.33501
YInNi,17.87188933
KLiTe,348.7013967
Na2S,229.3427333
AgCN,312.5206267
ZnPt3,6.7898657999999985
HoCdCu4,8.4158007
Li2PmAl,10.549066
ZnSe,326.8537067
CaHBr,340.62834669999995
Er3GaC,3.2999471
ZrRh3,-0.7108536
YbPmRh2,-2.3081611
DyCuAs2,6.370277
Ca(AlGa)2,8.359588467
BeAlB,184.17694
Sb4I2O5,236.86585330000003
Y2Bi2O7,96.39831
Zr4Pd2O,23.898008
Li8N3O,3.2794257000000004
RbBiF3,311.7950433000001
K4ZnAs2,394.5741333
MoPCl9,66.24963067
Ba(SbRu2)2,22.24125
Sm3Tm,3.5483198
Lu4CoB3,7.155658333
Al2VCl8,364.1959167
VGaPt,39.986545
Cu2Sb,0.8510931999999999
Na5CoO4,4.499098633
Co3TeO8,34.16382633
TbCl3,287.6390467
La2CuO4,35.30068847
LiAuO2,325.8454367
CeIn5Co,28.38939133
FeSiW,302.59998
Zn4(B2O)3,442.89321
Ag3AuS2,281.98976
K2NaGaAs2,356.84331000000014
TiAs2O7,369.7284467
HgRhF6,25.63124233
KCu4AsS4,337.4125133
HoB2,-4.8602597
InI3,369.6670133
Rb3Zn,-3.622857333
NbSeI3,286.9446733
Dy2CdPd2,-4.74273422
Li3Mn3O5F3,119.5731313
CrGeRh,-2.9793565330000003
KPAuSe3,258.71338330000003
Cu2OF2,6.744475667000001
ThOs2,2.231425667
NaBiO3,509.63617
AgRhO2,431.13673330000006
PtCl2,17.29393518
MgPbO3,18.930425
NpGa2,16.65027857
LaBeOs2,5.882782
Nd(SiPt)2,-6.778809233
CrInCo2,-4.617670767
CaMgPb,18.04611167
CeReB4,31.28906833
Li6FeO5F,324.8607633
K2B2S7,296.9333367
BeSnP2,214.3550167
Bi2Pb2Se5,206.9612633
AlTlF4,315.9392833
KTeAu,94.202678
PPdSe,330.24730330000006
Ca3Co2O7,-5.641746333
NdGe,-7.507879965
ErZnGa,36.06115893
Na3VH6O7,478.4015
TaAlCo2,7.061663533
Bi3Se4Br,284.8956067
ScPPt,11.08756773
Li(CoGe)6,0.023695933
YbCO3,338.3582567
Ba(MnAs)2,5.582423333
Ba2AlV3O8,1.4308836669999998
NaCa(PO3)3,377.7100133
U(FeGe)2,4.334226933
BaThO3,420.40232
NaAlO2,490.45823330000013
AlAsO4,483.6218567
Pr3GaO6,340.8456467
LiP2WO7,295.1832267
Li2MnP2HO8,270.1111233
Er3InC,12.174462
YbPrCd2,1.9952586
KMnRu,2.3370896
LiY2Ir,8.0984166
KRuF6,399.2888533
ErAu,6.959118400000001
Mn3ZnN,-7.960560099999999
Rb2TeBr6,327.8775
LuSBr,279.46781
BaAlCuAgO5,30.300543
Ba(NdSe2)2,297.4239767
KCr5S8,140.6888533
MgTl,-3.1134923
MgSiN2,449.32153330000006
ZrCoSb,38.402759
YB2,-9.4299875
BaMgGe,-2.119480667
NdAgHg2,2.8985384
Pr2HgPb,-8.4802149
YMgAg,9.423601967
Nb(SCl)2,326.88958
Rb3ClO,415.30179
Sr2CoO4,13.07677173
GeS2,395.2331967
MnCoO3,-7.551648032999999
K2TaF7,483.33405
GaIr,1.5615762
Li7Ni(O2F)2,25.07363367
MgTi3O7,412.7562933
Li5CuSO2,392.9671433
K3MoF6,12.39270133
Ti2MnRu,19.805864
Ca2BiAsO6,369.4968267
KNbS2,138.5911983
ZnPt,-0.180853033
ErSi2Ni,4.407692897
ScTiO3,35.56692367
Si2Os,202.4492967
MgIn2O4,460.1903067
Rb2Ti(CuS2)2,364.4433833
Li2Cr5(SiO)4,374.8802
Pr2ZnAg,5.1086898000000005
NiAuO2,-6.002077467
Sc2PdAu,15.60219
TlCdRh2,13.120565
AcEr3,17.610081
Li4Co2S9,330.19705
LaAuO2,456.96576330000005
ZnCu2SnSe4,74.60553333
PrIr2,-3.275010233
MnSbPd2,3.783706467
Ba3Bi(ClO)3,433.0449433
Yb2AlGe3,17.753636800000006
CrSi2,15.36597
Lu2AlSi2,11.66269107
Li2PbO3,470.14191330000006
YbClO,6.1825895
NaTaGeO5,429.7886933
NdRh,-6.0436364000000005
S5N6,320.57398
TiPRu,39.58769533
Ba5Bi3O,2.0477508
MgNi(GeO3)2,484.5659067
Sr(CuSb)2,5.441741867
Ti2VSe4,19.8249288
TmGeRh,-1.4809376
ScMn2,3.141077
YHg2,-1.401711067
HoMn2,9.623756567000001
TaZn2SbO6,178.84348
AgAsO3,399.4538033
BaIn,6.377709332999999
Mn2AlV,-4.006450267
NClO6,496.5122867
TaAs2,19.465633
Li2Si2WO7,22.317342
HfU3Sb5,53.00415967
Li2NdIn,-8.0867164
HfCdO3,30.176524
KNdS2,289.6228567
Pm2SiPd,13.087236
SnClF,350.9064267
Ti2NiP2,-7.441876667000001
Rb2NiF6,540.9705299999998
CrMoF6,43.239322
La2CuIr,3.9791175
AlSnF5,407.9080833
ZnPb3,-2.345246367
TaOsPb,14.735729999999998
LaS,-8.052774900000001
TaPt2,9.8174228
Mg2CoH5,133.2478987
DySbPt,176.7341
Sr3BiN,165.5815
CaGa4,-0.819839167
Li3Bi,260.52051
SrAl2B2O7,445.09663330000006
Yb(AlGe)2,-8.329087667000001
Na2CS3,300.22397
Cd2Ru2O7,2.001643833
NiGe3,-7.068473297000001
KPO3,431.6533933
PrMgGa,-4.327546733
MnCoTe,-7.674522200000001
UCdO4,385.9620567
TmRh3C,-8.598009699999999
Tb(SiRu)2,-8.885892067
Sr2InI5,323.0343333
ZnH,-5.690896867
Mn3AgN,11.45239
MnNbO4,6.6991838
LiVF3,247.09023
MgScPd2,-0.43550656
HfMgPd2,8.635159167000001
RbSnCl3,65.62347
ZrP2O7,336.4860633
Sc2OsAu,3.269051
Mn6O5F7,14.1882496
Ti3Os,-5.871817967
GaGeTe,86.16019933
MnSe2O5,66.312946
Te4Rh3,1.8710754
BaOsO3,25.780712
ZnSb,106.5987777
Pr3In,-0.53833255
CuH6(NCl)2,29.20595087
SiPt,-6.908022367
SrInHg2,1.8617198
KNaSmNbO5,420.26377
SrCuP,41.34213433
Al2CoO4,431.27078
RbCa(H2N)3,299.3690633
UBi,-5.434227933
NdIr2,-0.933006547
KBH4,255.4020267
Li3Co2O2F3,22.11579533
CeSi3Ru,32.138492
Tb2PbS4,340.6411333000001
P4S5,377.88537
Na3Cd2IrO6,13.35758343
BaPb2BrF5,418.8689167
Nd3SiAgSe7,262.9975967
SmMg2Sc,2.6198203
AgN3,238.3177433
ThAu,5.963740033
UF3,22.59898
RbH2OF,449.66614
LiTmTl2,11.511824
Er2CdIn,6.622949900000001
TbSi2Rh3,-5.810145903
NaSr2Tl,8.8782632
NdSe,-9.4001868
Ni2SbTe,10.42379343
PtN,-0.241482293
NdS2,10.40679902
YSeF,266.4351633
Ba2S3,309.64334
TmInNi4,2.230693633
ErSiRh,-5.998501
Sm(AgGe)2,7.466997067
TiFe2O5,20.41178467
Mo3Os,5.0642580000000015
AlWF5,46.091088
Si4P4Ru,307.5890567
RbBe2BO3F2,444.9615933
WSCl4,367.73764
Li3(NiO2)4,-5.003752967
CrIr3,-4.8763004
NaMnO4,443.39648330000006
AgPbO2,162.427656
Li2Se,340.41358
Bi3Rh,-1.983277533
Li4AlCr3O8,402.9347667
Dy2Cr2C3,-5.0555621330000005
Tl2AgI3,338.9732167
BaZn(BiO2)4,132.6802467
ErIr2,8.622344900000002
Co3SbO8,55.004441
Nd2PbSe4,374.5472
LuPO4,471.5868433
HoAlAu2,2.9989314
TcS2,325.65506
VPt2,2.504946767
NaAg3O2,286.3141167
TiGa5Co,0.9633304
BaMoO3,-2.6047163
Li2CuSbO5,158.19852930000005
Ba4Na(BN2)3,369.49944
Th2BiTe,-4.2761311
Rb2GeS3,360.9307833
HoIn5Co,-2.864811567
Sr2Nb2O7,395.80030330000005
DyCu,9.7711234
NaErSe2,274.1964
MgInBr3,230.0267167
Fe3Se4,21.137666
Sr6(RhO)5,55.98830433
ScAlAg2,9.932891133
Mg3Sc,2.9235233330000003
DyIn3Cu2,-1.423152063
GeBr2,419.96072
Tl3AsSe3,380.22366
LiAs,233.33807
Ni3TeO6,90.76590733
Li2NdAs2,31.14378267
BaNd2CoO5,-6.880195832999999
KNa2Bi,242.68049
YbCrO4,451.3044267
LiCuO,6.474488
LuSi,-5.450112533
Li2AlRh,-7.467303232999999
TmSnGe,6.436817232999999
KC,418.5431233
Yb2SeO2,14.62986133
Sr2Cu(IO)2,54.86194907
VF4,84.51924667
BaAg,-0.584819547
Mg2Ni3O8,430.78914
NdAs2,126.54403229999998
MgH2(SeO3)2,436.2852533
BrN3,303.6144067
ScPt,5.8194067
Cu(HO)2,25.113457
Ti3InC,40.599153
ZrTi2,-4.903846333
NdP5,61.06839333
SrMg2N2,398.9533833
TiI,23.98984267
Sr2Mn2O5,53.12571333
FePSe3,81.84411967
LiMgTl2,3.8017752
H4BrN,512.0536533
RbRuO3,0.78276092
Ba(GeRh)2,-7.1982866670000005
NaLiZnP2O7,400.8929333
NdNiSn,-2.463082
Li3LaBi2,133.9738567
Zr2Ni,6.5419289670000005
Li2Ti3O7,302.95393
Sc2Ti2O7,390.75587
Li2Mn2CoO6,-5.810651367
Rb2Pt3S4,268.17864669999994
Dy3Mn3Ga2Si,-0.8616129000000001
TmPt3,26.518601
SrAlGeH,224.2886567
CF4,553.4470299999998
Sc2TcHg,-4.6358668
PmBr3,259.84414330000004
LiSiIr2,5.1495506
NdTaO4,350.05897000000016
CdBiS2Br,339.4760667
CeSi2Ir3,94.23176433
Li2PbAu,2.536632767
Sm2AgRh,-0.24630224
Pr(AlZn)2,19.794774
ThNiSn,12.396445
Ag2H3IO6,483.23902
ZrIr,-8.7566009
SmZn2Ag,-1.171584433
U(RhO3)2,341.6977467
ThSnAu2,15.712984
Sb4Br2O5,241.2239867
NaInHg2,-7.492103699999999
SiIr,25.20619057
Nd3Si,30.516842600000004
PrMgCd2,-3.5731433
RbBaO3,16.534520999999998
ZnMoF6,77.52552333
NbCu3Se4,282.21946
CrSn(PO4)2,19.809599
BaMnGe,6.056304032999999
TlSn,5.818440967000001
Pm2IrPt,-7.702286
LaBRh3,27.050836
ScTe,12.59810686
Li4FeCo3O8,-0.368136667
BaIn2Pd,-3.438744067
BaSeO3,378.9882867
Li2Fe2SiO6,257.5405467
USi2,-0.687599
InFeAs,-8.730664599999999
Li2Mn3F8,442.34151
CaZrSi2O7,381.94062
MnSe2,39.942549
Sr3CdPtO6,341.5203633
Ca2PI,398.0833967
Nd(FeSi)2,-8.280969232999999
Al2ZnSe4,390.49568
Ca(ZnSi)2,9.470392033
NdSmO2,-6.263648933
Y(MnGe)6,14.4202985
ErCuS2,277.09812
Ca3P2,164.51254
NaMnTe2,15.52523033
NdFeSi2,1.3067436
Mg(AlS2)2,358.1228267
LaInCu2,7.199084700000001
Ti2AlC,-2.112711
Rb2TbF6,37.63371033
LiAl2Pt,6.601162599999999
LuCo2Sn,5.8649526
BaHBr,274.70075
LiYb2Tl,16.617688
V3Mo,2.4460423
VGe3,-6.519360099999999
P3Se4I,264.5766233
Li5B4,12.351669
K2PtBr6,357.34736000000015
TlSbF6,409.3615467
ZrSiO,0.325123633
Pd3N,-4.4607787000000005
HgN,12.87850903
Co2Ge,-0.973751333
NdAg,4.026228
SmYIn2,-5.119822633
K3Mn2O8,-2.821924667
VO2,60.38151133
Na3AuS2,363.4924667
SrGa2,2.6242330000000003
V2O5,427.2538667
Sr(GeRh)2,-3.946173657
CoS2,-7.135802867000001
IClO3,7.960074499999997
Cu2GeS4,-1.380661563
SnH4(NF)2,299.2547667
Li4CoO3F,464.15416330000005
SmCuO2,474.8974767
HoGa2,-3.0202577930000003
Li2FeSi3O8,341.69725330000006
ZrAlNi,42.440305
KTaPt,1.4792485
Mn(InS2)2,318.48205
K2MgH4,375.87501
LuCoC,7.915276667
NaCdSb,98.360376
S(ClO)2,463.38138
Na4Ni3O7,-2.106826667
YbTe,200.63897
LuCdPd2,-4.1153773000000005
Rb2SnTe5,380.00013
Na3Rh(N3O)2,382.47051
Pr3GaC,11.055208
ErSi3Ni,1.6432542330000002
Ca3PN,176.62847
CaBiClO2,357.6912833
ThTe3,295.8677367
USiRh,2.872533133
Ba2Pd(OF)2,59.16083867
Li2VF4,382.2949433
HoCuSn,7.2942440999999985
TiCdO3,424.48172
MgGaIr2,6.7239907999999975
Dy2InPd2,1.9712
Ca3Tl,-2.1595476330000003
NaCrO2,1.084920167
Ce(POs2)2,166.40931
Li2Fe(SiO3)2,4.259763333
NaH2N,373.27540330000005
Li2Cr2FeO6,43.3605157
Pr3Si2S8I,284.0904700000001
Ca5P8,344.6984433
Hg3(BO3)2,476.8364933
Li3Cr2(NiO4)2,2.494855933
Tm6WO2,428.88881
HoTh3,-9.780393
MoS2,170.94331
K2GeF6,521.2269333
BaNd2CuO5,353.56961
RbSm2CuSe4,254.3211833
ZnAgF3,454.7368
AlSn,1.526360067
PmAlCu2,5.8164922999999975
CeNi2B2C,6.066387732999999
HfNi2,12.99068433
PrPt5,-0.558508867
DyWO4,133.50021
ZrP2,-2.728398167
Li3Cr3FeO8,-2.538200967
DyAl,-9.161598199999998
Li2ZnAu,-3.688239
K3CaP2HO8,394.9067767
SmInO3,332.8688267
MnTcOs,5.7581719000000025
Sb2Au3F8,140.7580533
TmSnRh,-9.85584625
Hg2BrN,299.1131167
TiHg,14.9392106
RbSeBr3,373.8855867
YbPrAg2,-1.067593667
Ba2Zn3(AsO)2,213.94753
Li2S,300.5006967
PmI3,235.92338
Tl2S,284.80894
Zn(GaO2)2,460.75688
K4CO4,490.33047
Ca(SmS2)2,340.8730533000001
AsCl3O,473.4423867
Rb2TlInCl6,279.03101000000004
LiHPd,-4.7150556
Li2Mn7F6,366.5482
CaBHO3,376.6657
FePO4,255.3308567
K2MnF6,-0.18355201
ZnPd2Au,-8.820326800000002
BaCeN2,261.58644669999995
PrSmTl2,-3.080771667
YLuO3,411.66062
Zr2InNi2,-3.1010188
K2AgAs,382.5420767
Mg(BiO2)2,235.4199467
TbAlAg2,3.931737000000002
LuTlO2,311.0394433
Li2VBO4,401.0509
LuPaOs2,5.203918700000001
LiZrSe2,-9.555681467000001
ErSiRu,24.05935693
TiCoSb,459.7249
Rh3Se,-2.915390567
NaMnAs,-3.5095826
Sr3(SnIr)4,-7.421121667
Li4Ni3BiO8,48.11560867
SrBiBrO2,383.4104167
LiAuC2,427.0578767
Li2H2SeO5,433.5239533
NdPd,-0.7639242270000001
TaRh3,6.4794306
InPb2I5,370.3065533
K2H6Pt,463.14409000000006
Ba2CaMoO6,418.60059
YCuO2,500.33502
ScBIr3,13.051036
Li2NiBiO4,13.73759253
SrMnO3,8.0387082
Pd(Se3Br)2,236.51615330000004
Sr2MnO4,124.7362563
CaPbI4,309.0245433
CaMgTl2,37.303964
Zr3Au,-4.655827
Ca5(AlSb3)2,176.5376033
MnPt,-9.2311761
Si3(Bi2O)2,319.59823
Rb2WCl6,14.413763
LiMgH3,424.8646567
Ho2O3,412.71869
RuCl(OF3)2,3.119454633
CaGa3Ni2,-7.470812299999999
Er3TaO7,267.0981
Na2CrO4,366.1041067
Nb2AsC,-4.049276933
Y2MgSe4,299.44035
Tm3Ga,12.9961498
K2MnF4,175.3116833
BaSm2PtO5,391.24914
TlCu3S2,264.7743367
Li4MgCo3O8,49.820413
SrAuO2,313.11282
AlH3,459.46103
Ho2CdIn,4.4632766
Li3FeOF4,20.15127737
Yb2HgPb,92.292269
BaAlCuMoO5,-6.101814667
MgInCu4,11.637097
NdMnAsO,8.086692667000001
Dy2Fe2Si2C,-7.4036909
BaCa(FeO2)4,109.52713529999998
FeAg3,17.709177
Li2MnCo3O8,60.37209967
NaCd2Au,0.53564856
Yb2AgBi,42.030742
MgSc,6.1353538
Re3Ru,-6.33504582
LiMnSb,19.69726267
PrRh2,14.79317133
SiSbOs2,2.2443886
Tb2IrPd,-4.3406438
ErSn3,4.0913024
Sm2O3,442.98672
K4Ba(GeO3)3,416.0543333
TmCl3,427.0202067
RbVSe2,36.09844667
MnPH2O5,286.43904669999995
RbAuF4,406.1076367
Sc2TlCd,36.623417
Hg2GeO4,453.04092
MgFeRh2,-3.4236424
Rb2P3,179.8163267
NaLi2B(PO4)2,379.9976467
Nd4Sb3,0.947459837
LiSbPHO5,221.6717133
LiNdO2,394.27405330000005
SrZrN2,213.0952833
RbCa3,10.44459233
Li5MnCr3O8,31.04702067
Er(NiP)2,7.444860332999999
LuTlTe2,75.252724
Tl2CuF4,23.01865733
Hg3SbAsS3,207.9281267
SbTeClO3,341.67056
DySi2,-8.031689132999999
RbMnBr3,295.3565033000001
SmH2,-1.909854633
AgSbF6,467.10551
Li2Co2SiO6,500.40754
Ho3CuSnS7,272.6398
LuMgZn2,-2.2244490000000003
LaSb,-5.075595033
Ho2C,1.0377788
PuC,-8.374286167000001
LuB2Ru3,-1.5347441000000002
TiAlFeCo,24.891861
Tm2InPd2,7.764672332999999
BaTlHg2,0.135802077
Cr(WO4)2,3.765852433
Tm(CoSi)2,22.114385
HPd,-5.626902200000001
Na2CdCl4,419.78478330000013
Re3Tc,-1.8884248
RbZnO3,-3.0508945
SmYAl2,6.969726400000001
Co2P2O7,47.548425
SrSm2O4,441.96238330000006
ScNiSb,224.43385
ErInPd,14.507274
Be4B,1.277864733
CrSiTe3,335.9327433
Tb(SiIr)2,9.0622866
Li2Mn2O9,245.2891333
YTmCu2,1.8452598
Rb2H4Pt,455.04726
CrAs2,-8.606329567000001
ZnSiAs2,238.1390567
Ca2BiAu,165.32791
Li2FeBO4,60.38742167
KSnO2,305.4662067
BaBe2Si2O7,441.0160067
Sr6Li23,0.346375803
CdAgO2,14.32389877
CeFe5,13.46370933
LiGaPdF6,360.12058
YPd2Pb,6.610457267
Rb3Si,10.60302667
MoO3,-9.990611667000001
Li3Fe(Sb2O)2,5.403430133
Ba(FeS2)2,52.96619633
Li8Cr3TeO2,1.7657456669999998
CeSbPd,32.78181967
SmNi5,-8.920036332999999
Rb2Cd3Se4,324.2823533
PrTe2,-8.839879400000003
KTi2F7,7.65076204
HoTe3,9.988483833
FeSeCl7,354.51942
TbB2Ru3,-4.678613167
KBe2BO3F2,467.5230067
RbMgF3,460.40835
Tb3SbO7,268.9119
Mn2GaCo,13.364358
Ce2CdHg,46.676095
Ga2NiO4,503.8990067
Ca2As,38.06774
AgC,-3.7028362
YSbPt,180.8518
Ca(NiN)2,9.2756444
DyB2C,31.28733733
LiHoO3,4.3172695
Li3Ga(BO3)2,398.31723
TlCd(NO2)3,378.09112000000016
NbAs,21.42883767
SmBi3,-4.365504577
HfNiGe,13.158479000000002
TcB2,-0.407018867
LiFeSiO4,224.2887333
MgPPd5,16.70038
NbV3,297.7638033
K2NaCuF6,463.90691
Ca(PPd)2,-3.4025721
RuN2,8.559940733
Sb2Pd,21.62389
SmHoTl2,-6.0301067
VCl2,489.60155
Y(SiPt)2,-6.783153467000001
Au2S,364.63484
VIr3,-3.3286912
Sc2TiO5,377.1200233
Li5Mn3Co2,56.14206033
Sc2MnSe4,6.429392
HfB4Ir3,-0.524057433
YAlAg2,4.6906801
Li2CdPb,-5.188404633
Li2AgSb,199.38378
BeSO4,520.8726567
B4C,331.48403
Sr(ClO2)2,395.7233733
RbLi7(NiO3)2,-9.278572333
ZrRu3C,2.6813948
La3InC,6.0462839000000015
TbCdPd2,-3.31145
Al2IrOs,4.3944839999999985
Li8TiS6,217.0376833
V4ZnS8,19.76823967
CuI4,48.44798867
HoCuAs2,3.5251839999999994
Cd2AgAu,0.42991203
Fe4O7F,26.26656843
CuH4(OF)2,359.9327567
DySe,9.609258
PbN,6.199023333
ErInNi,17.55052533
MoP,-0.298776367
TbSbPt,178.71549
Cr2CoO4,1.0150401
U2Al3Os,8.263441633
KNaGeO3,433.2103167
Li2CdGeO4,444.46652
Ce(FeSi)2,10.56267947
LiGa2Ir,2.695433867
SmNi2,-7.714273299999999
Ba3(SiAs2)2,311.6016967
DyPaTc2,-5.6075761
Ca2Cr3O8,2.975858667
Ni4W,1.089945033
LaH2,-1.869932467
GaAu,-8.041293133
NdTh3,-6.3870318
Li2MnFe3O8,69.65777067
Sc2AlCu,24.816911
CrH,-2.032405467
Al5BO9,419.8138567
DySiRu,16.85684433
LiSmGe,22.758748
Mn(GaSe2)2,270.4624067
Be5Pd,1.047927233
Co(BiO3)2,31.83389467
Rb4CO4,438.5340133
U2SnRh2,21.09482933
LiCeO3,13.561112
Sm2IrPd,-6.8362421
SmPbAu2,0.10938976
Ac2AgIr,-2.9445874
Tm2CoCu,-3.7973551
AuBrO2,43.2969954
Ba2InBiS5,239.4107067
Zn(BiO2)4,6.445300267
LiAl(SiO3)2,362.4133867
Ca2In,4.380603
UC,27.666077
ErPd3,2.9235073
ThMg2,35.208581
CaPmCd2,-6.5924029000000015
GeP3,6.509860732999999
RbAu,64.59822199999999
Sm2CdS4,317.5594267
Zn(CoN)2,-1.763094167
Sm2MgIrO6,8.3475831
C3N4,427.81713330000014
Sr2N,-4.750056
Ga3Au,12.675842
HfW2,-5.8314028
Sm2SO2,301.0616067
TaBeRu2,15.600735999999998
Lu2CuRh,2.1177907000000005
Nb(SeCl)2,332.9957733
Ho2ZnIr,4.3001431
HoTaO4,366.1914367
Co5O8,36.93847333
U2IrC2,-8.5157285
YbAgSn,15.13380567
Al6Re,-0.369876133
CaAgSb,79.519722
TiNi2Sn,0.71911719
TlInCl3,327.6935067
FeO,14.299023000000002
Li2PdF6,466.44103330000013
Na6ZnSe4,235.3789567
KMnP,10.14063633
Li5Nb2V3,-9.478397933
CaZn(SiO3)2,368.0728533
KCrO2,29.397479
LiGeIr2,6.3026139
Ce(CoP)2,8.183536033
KNaPrTaO5,418.7930033
LiCoPO4,326.1052933
Ba2SiSe4,275.8293567
LiLuAu2,-3.126272
Sm2SCl4,374.08508
TiBe2,6.500886767000001
YbCeHg2,46.121695
KCrS2,315.7707200000001
SrC2,411.3747833
Tb2O3,429.6694433
Sr(H2O3)2,425.3168567
K8PO3,55.788284
In(IO3)3,418.4334167
YCoC2,-1.258047333
CeSiI,21.73176167
RbCrO2,-3.389133333
SmClO,419.9309567
MgCO3,460.46531330000005
YBiO3,0.22962079
Ho2TlAg,27.27031867
SrLi2Ta2O7,381.6826067
Ti2Pd3,21.33657093
PmMgHg2,-4.7535332000000015
Sr2CdAs2,197.6408767
Au2Se2O7,415.8520833
CaAcHg2,1.2054915000000002
YF3,459.78672
HfBe5,20.25429967
Rb3Mn,11.44368167
CaTi2S5,189.6440767
YbCuGe,17.86327267
Na2PrO3,57.24739567
TbMgRh2,-7.4437863
NdAu3,0.388896243
Ag2SeO4,329.6896667
CaCu5,-3.192160567
SrAgO3,-9.7507143
Mn3NiN,-7.9457705
InTeCl,288.78605
Ho3Pd2,15.27535573
KTcO3,-1.1351598
Sm3Sb4Au3,358.22289
HoTmMg2,-9.268851
ZrAlNi2,-0.505232937
ThIr5,-1.595833167
ZnCN2,381.9101167
LiTaRu2,-2.1541542
SrCrF6,7.613804732999999
Li5V2Ni3,78.590373
RuBr3,73.45742667
Li7(SbS)2,180.79742
ICl3,262.7033767
Cd(AuF)2,387.0648067
Ca3Mn2(SbO)2,317.4230733
Pu3Al,7.803111932999999
Pm3Zr,-2.707471553
Hf3N2O3,360.23211000000015
Na3In2P3O2,422.16386
Na4SnS4,328.6591133
CaTiF6,580.7400432999998
KPtO3,6.4494845000000005
CsCaH3,296.9119100000001
Y(CoB)2,2.178745633
NaScS2,270.5299967
Li2B2S5,304.7747933
Cr2S3,2.401866067
HoAg2,2.234216367
K7Nb(SO4)6,458.12575
Ba3BAsO3,292.30839669999995
